clusterName,NSForest_markers,f_score
Erythrocytes,['ENSG00000244734'],0.9549356223175964
T cells,"['ENSG00000167286', 'ENSG00000169442']",0.7870742826495039
Macrophages+DC,"['ENSG00000196735', 'ENSG00000011600']",0.9138366223038092
Mesenchymal fibroblasts,['ENSG00000106819'],0.5738786279683378
Secretory-papillary fibroblasts,"['ENSG00000154856', 'ENSG00000145423']",0.6321036889332003
Secretory-reticular fibroblasts,['ENSG00000124107'],0.803979564399032
Pro-inflammatory fibroblasts,"['ENSG00000107562', 'ENSG00000163734']",0.5856852979155137
Pericytes,"['ENSG00000149591', 'ENSG00000107796']",0.8861859252823632
Vascular EC,['ENSG00000213088'],0.845082991254685
Lymphatic EC,"['ENSG00000160180', 'ENSG00000137077']",0.9732272069464544
Melanocytes,"['ENSG00000080166', 'ENSG00000120215']",0.9071274298056156
Diff. Keratinocytes,"['ENSG00000188508', 'ENSG00000167656']",0.8554311530151247
EpSC and undiff. progenitors,"['ENSG00000065618', 'ENSG00000230937']",0.759592795614722
