,Ascending vasa recta endothelium,B cell,CD4 T cell,CD8 T cell,Connecting tubule,Descending vasa recta endothelium,Distinct proximal tubule 1,Distinct proximal tubule 2,Epithelial progenitor cell,Fibroblast,Glomerular endothelium,Indistinct intercalated cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,MNP-c/dendritic cell,MNP-d/Tissue macrophage,Mast cell,Myofibroblast,NK cell,NKT cell,Neutrophil,Pelvic epithelium,Peritubular capillary endothelium 1,Peritubular capillary endothelium 2,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating Proximal Tubule,Proximal tubule,Thick ascending limb of Loop of Henle,Type A intercalated cell,Type B intercalated cell
ENSG00000117298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142798,0.9230747645901095,0.0,0.0,0.0,0.0,0.9123069874701961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9340729040484275,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.0,0.0,0.0,0.0,0.4527988049291795,0.4256038550407656,0.4485267650696539,0.0,0.4318327730701816,0.0,0.5479317422836057,0.0,0.6239448747327251,0.6226830136391425,0.4745028653452473,0.0,0.43021698728684454,0.4594021016551602,0.5795309062927,0.5534802752156411,0.0,0.5067648060860173,0.4801551603501843,0.5599175076330861,0.44888352194140035,0.0,0.5050997791751739,0.0,0.0,0.0,0.41935483870967744,0.4496092123370017
ENSG00000173372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9896087973348556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.9890592290509131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125944,0.0,0.0,0.0,0.0,0.8703242098131487,0.0,0.8821932808045418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538323429323011,0.8874811491658611,0.0,0.8387096774193549,0.0,0.0,0.0,0.0,0.8846808671951294
ENSG00000204219,0.0,0.0,0.0,0.0,0.9404430697041173,0.0,0.9461194392173521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419
ENSG00000117318,0.8136071235902848,0.0,0.0,0.0,0.0,0.7736725153461579,0.0,0.0,0.0,0.7443672976186199,0.792678508066362,0.0,0.0,0.0,0.0,0.0,0.0,0.8628801011270092,0.0,0.0,0.0,0.7096774193548387,0.7903022516158319,0.752802962257016,0.0,0.0,0.0,0.0,0.0,0.0,0.7371407785723286,0.7792417464717742
ENSG00000142676,0.04708834809641684,0.20362745946453464,0.1529220054226537,0.10480628667339202,0.0494284572139863,0.06692716959984071,0.0606074910010061,0.06647776788280856,0.05569458584631643,0.14594830620673396,0.03769847269981138,0.17970542561623357,0.11342352051888743,0.10990964789544383,0.11987728072750953,0.09003237370521791,0.1487867582228876,0.04038973969797934,0.06907119289521248,0.11220281354842647,0.0,0.13727225988141953,0.04428240368443151,0.058151798863564766,0.13773671657808365,0.03225806451612903,0.03908282710659888,0.06031835848285306,0.05713302473868093,0.09308731171392626,0.10932656641929381,0.12275191084031135
ENSG00000057757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179163,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931305954533238,0.0,0.0,0.0,0.0,0.0
ENSG00000189266,0.0,0.0,0.0,0.0,0.9129401118524613,0.0,0.8851079287067536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857463905888219,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0,0.8450062717160871,0.9019699904226488
ENSG00000188529,0.0,0.0,0.0,0.0,0.8264870509024589,0.0,0.8683769664456767,0.0,0.8247692700355284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.8817673037129063,0.8158270947394832,0.0,0.0,0.0,0.0,0.8172608287103714
ENSG00000133226,0.0,0.0,0.0,0.0,0.7184978262070687,0.0,0.7375346172240472,0.0,0.716413592138598,0.0,0.0,0.0,0.0,0.7273868745373141,0.722563503249999,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.759178723058393,0.7475055321570365,0.0,0.7461160709781032,0.0,0.0,0.0,0.7008708561620405,0.7397339920843801
ENSG00000169504,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9456963173804744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643359338083575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,0.0,0.0,0.0,0.0,0.6852302532042226,0.0,0.6785348250019935,0.0,0.7274272864864718,0.0,0.0,0.0,0.6913084099369664,0.698104731498226,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.7226004369797245,0.0,0.7593203033170393,0.0,0.0,0.7018146091891874,0.0,0.0,0.0,0.6908549781768553,0.7519583529041659
ENSG00000117616,0.0,0.5947811488182314,0.5928044396062051,0.0,0.5846695284689626,0.0,0.5708584343233416,0.0,0.5703424715226696,0.0,0.0,0.0,0.0,0.5790250089860731,0.558156878717484,0.0,0.0,0.0,0.6936365846664675,0.5710503843522841,0.0,0.0,0.0,0.5768956811197342,0.6694521692491346,0.5483870967741935,0.5863965422876419,0.0,0.0,0.0,0.5575626338681867,0.6292230698370165
ENSG00000183726,0.6575431977548907,0.0,0.0,0.0,0.5390324381089979,0.0,0.6029651914873431,0.0,0.5828053893581513,0.0,0.5847122899947628,0.0,0.0,0.5811493819759738,0.5589371900404653,0.0,0.0,0.5182542916267149,0.0,0.0,0.0,0.5178239460914366,0.5734224857822541,0.6756662649493064,0.6084158132153172,0.704233834820409,0.6788570438661883,0.0,0.0,0.0,0.5161290322580645,0.5343167993330187
ENSG00000117640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117632,0.0,0.0,0.0,0.0,0.0,0.0,0.8350008130073547,0.0,0.8517053992517533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.8511378322878191,0.9087870717048645,0.8908460928547767,0.8202189937714608,0.0,0.0,0.0,0.0,0.0
ENSG00000142684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142669,0.0,0.5847236744819149,0.6445453090052451,0.6497474024372716,0.49147553982273223,0.5383586056770817,0.4639474576519382,0.0,0.4858307934576465,0.0,0.0,0.0,0.696460856545356,0.6751432668778204,0.5652201598690402,0.0,0.5741468687211314,0.0,0.6378153331818119,0.6663909765981859,0.0,0.5744144358942586,0.0,0.5654501818841503,0.5466451337260585,0.0,0.0,0.0,0.0,0.0,0.45161290322580644,0.45299302954827586
ENSG00000169442,0.0,0.8486661584146561,0.8378942724197141,0.821883539999685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173684054805387,0.8368783497041271,0.0,0.0,0.7741935483870968,0.0,0.0,0.8415432091682188,0.0,0.0,0.0,0.0,0.795136724748919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198830,0.0,0.0,0.0,0.0,0.5505894460985737,0.0,0.5739005554106927,0.0,0.5021688784322431,0.48808849819244876,0.0,0.0,0.47553312586199853,0.5674055507106166,0.5026678808273808,0.0,0.45161290322580644,0.47741000498494796,0.5300596875529135,0.5072189415654829,0.0,0.5462937047404628,0.0,0.0,0.6085358377425901,0.6002945053961969,0.5064777385803961,0.0,0.0,0.46222547177345524,0.46578419593072706,0.527158462232159
ENSG00000175793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090273,0.0,0.0,0.0,0.0,0.7878594571544278,0.0,0.7850590886608246,0.0,0.7834790079824386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.8264620880926808,0.0,0.7874060042442814,0.0,0.0,0.0,0.7836550301121127,0.8070243539348725
ENSG00000131910,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158195,0.0,0.0,0.0,0.0,0.7656749410013999,0.0,0.786155060414345,0.0,0.0,0.0,0.0,0.0,0.0,0.7629598052270951,0.7933650420558068,0.0,0.0,0.8694769432467799,0.0,0.0,0.0,0.7419354838709677,0.0,0.7866497270522579,0.8304920754125041,0.0,0.0,0.0,0.0,0.0,0.0,0.7569010353857472
ENSG00000000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9763817498760838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
