dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
pancreas_Muraro_2016,pancreas,Muraro,2016,cellular_classification,X_tsne,10.1016/j.cels.2016.09.002,Muraro Pancreas,A Single-Cell Transcriptome Atlas of the Human Pancreas,Cell Systems,https://cellxgene.cziscience.com/collections/6e8c5415-302c-492a-a5f9-f29c57ff18fb,https://cellxgene.cziscience.com/e/b07e5164-baf6-43d2-bdba-5a249d0da879.cxg/,https://datasets.cellxgene.cziscience.com/e4218427-f7ce-4506-a8fd-40607a652149.h5ad,9,2123,0.7087747,0.5593173522222222,0.45691843881245264,7,1,1,0.9530791788856304,0.9203690580852304
