,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
ENSG00000114784,0.0,0.0,0.85185707,0.7332996,0.7033012,0.0,0.0,0.45165643,0.0,0.0,0.0,0.0,0.0,1.4093391
ENSG00000144895,0.0,0.0,0.0,0.24337783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42265728
ENSG00000125977,0.0,0.0,0.9377086,0.5993619,0.736075,0.0,0.0,0.48648763,0.0,0.0,0.0,0.0,0.0,0.6858284
ENSG00000107581,0.0,0.0,0.5707958,0.35244274,0.41751784,0.0,0.0,0.42837536,0.0,0.0,0.0,0.0,0.0,0.40211016
ENSG00000100353,0.0,0.0,0.55220187,0.4394844,0.45097962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56572086
ENSG00000104408,0.0,0.0,0.9127563,1.0555766,0.9342355,0.0,0.0,0.38098693,0.0,0.0,0.0,0.0,0.0,1.2072964
ENSG00000175390,0.0,0.0,0.7910243,0.6826484,0.65562224,0.0,0.0,0.21943969,0.0,0.0,0.0,0.0,0.0,0.82840204
ENSG00000130811,0.0,0.0,0.7229495,0.6005876,0.6987438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757537
ENSG00000147677,0.0,0.0,0.9172067,0.94903994,1.0050346,0.0,0.0,0.38452095,0.0,0.0,0.0,0.0,0.0,1.1052225
ENSG00000084623,0.0,0.0,0.91759026,0.44640413,0.7790215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650241
ENSG00000104131,0.0,0.0,0.5146006,0.31406337,0.42574427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100129,0.0,0.0,0.7255702,0.9218401,0.7311928,0.0,0.0,0.63146484,0.0,0.0,0.0,0.0,0.0,1.1090876
ENSG00000149100,0.0,0.0,0.118683636,0.31504977,0.37670732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819051
ENSG00000161960,0.0,0.0,1.309902,0.6495739,1.2872427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997556
ENSG00000156976,0.0,0.0,1.1296844,1.3505948,1.0909054,0.0,0.0,0.87418675,0.0,0.0,0.0,0.0,0.0,1.675356
ENSG00000063046,0.0,0.0,0.62481743,0.61394984,0.47274607,0.0,0.0,0.6775991,0.0,0.0,0.0,0.0,0.0,0.636212
ENSG00000151247,0.0,0.0,0.62220085,0.3724556,0.50192064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47910467
ENSG00000187840,0.0,0.0,0.76762104,0.4032277,0.36010033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35285112
ENSG00000114867,0.0,0.0,0.3416191,0.0,0.2939502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110321,0.0,0.0,1.2030287,0.87976694,0.94617057,0.0,0.0,1.3515736,0.0,0.0,0.0,0.0,0.0,0.6627927
ENSG00000106682,0.0,0.0,0.74066675,0.4627652,0.51643455,0.0,0.0,0.5325116,0.0,0.0,0.0,0.0,0.0,0.54724896
ENSG00000100664,0.0,0.0,1.0014433,0.81140506,0.8793751,0.0,0.0,0.65886486,0.0,0.0,0.0,0.0,0.0,0.9467534
ENSG00000158417,0.0,0.0,0.7858212,0.5945108,0.67214626,0.0,0.0,0.6273726,0.0,0.0,0.0,0.0,0.0,0.44838852
ENSG00000242372,0.0,0.0,0.81693155,0.4038963,0.7174945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45761397
ENSG00000116299,0.0,0.0,0.41840404,0.17241263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162374,0.0,0.0,0.0,0.3744592,0.44439787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163435,0.0,0.0,0.7938689,0.0,0.22792213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118985,0.0,0.0,1.0619787,0.3086809,0.44008148,0.0,0.0,0.94403595,0.0,0.0,0.0,0.0,0.0,0.1739217
ENSG00000155849,0.0,0.0,0.0,0.21367048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103363,0.0,0.0,1.6627817,1.3615124,1.548253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022612
ENSG00000154582,0.0,0.0,1.0267417,0.70716095,0.95344853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937818
ENSG00000130165,0.0,0.0,0.5652119,0.38604686,0.480125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38717434
ENSG00000161671,0.0,0.0,1.2765825,0.70014066,0.95704365,0.0,0.0,0.94815576,0.0,0.0,0.0,0.0,0.0,0.68307656
ENSG00000125037,0.0,0.0,0.49059775,0.30433264,0.41988388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621898
ENSG00000128463,0.0,0.0,0.7656259,0.54281974,0.7443604,0.0,0.0,0.38098693,0.0,0.0,0.0,0.0,0.0,0.47980762
ENSG00000127774,0.0,0.0,0.57795,0.36529332,0.4211353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36586088
ENSG00000134153,0.0,0.0,0.8807998,0.41530737,0.8351978,0.0,0.0,0.4365821,0.0,0.0,0.0,0.0,0.0,0.49143404
ENSG00000164035,0.0,0.0,0.0,0.0,0.0,0.0,0.36879805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074800,0.0,0.0,1.8336802,1.327097,1.9273887,0.0,0.0,1.0252974,0.0,0.0,0.0,0.0,0.0,0.9966416
ENSG00000111674,0.0,0.0,0.0,0.17882831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145293,0.0,0.0,0.13008787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136960,0.0,0.0,0.35437363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143420,0.0,0.0,1.0113312,0.72958034,0.7908431,0.0,0.0,0.7371555,0.0,0.0,0.0,0.0,0.0,0.5246371
ENSG00000120533,0.0,0.0,0.83377767,0.6604322,0.8737255,0.0,0.0,0.33133003,0.0,0.0,0.0,0.0,0.0,0.59876716
ENSG00000116016,0.0,0.0,0.0,0.0,0.0,0.0,1.4969223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224032,0.0,0.0,0.46135265,0.6205894,0.25544298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079997
ENSG00000120616,0.0,0.0,0.39892387,0.26656985,0.18124628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46887392
ENSG00000119888,0.0,0.0,1.6799676,1.0558122,1.8279271,0.0,0.0,1.3315972,0.0,0.0,0.0,0.0,0.0,1.2479181
ENSG00000177106,0.0,0.0,0.0,0.0,0.14127326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087502,0.0,0.0,0.14736009,0.3715108,0.3357647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125991,0.0,0.0,0.574859,0.34583074,0.5726432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35509208
ENSG00000100632,0.0,0.0,1.3229396,0.9005499,1.233871,0.0,0.0,0.45330548,0.0,0.0,0.0,0.0,0.0,0.985892
ENSG00000068912,0.0,0.0,0.5722053,0.7286451,0.6101882,0.0,0.0,0.33872938,0.0,0.0,0.0,0.0,0.0,0.93277204
ENSG00000086619,0.0,0.0,0.5127845,1.2629994,0.6756555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68894875
ENSG00000089248,0.0,0.0,1.3877492,0.9999612,1.0033267,0.0,0.0,0.60624003,0.0,0.0,0.0,0.0,0.0,1.2810253
ENSG00000023318,0.0,0.0,0.46194914,0.18763229,0.46996242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46916515
ENSG00000116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20878072
ENSG00000139684,0.0,0.0,0.765985,0.51325065,0.6370994,0.0,0.0,0.3364943,0.0,0.0,0.0,0.0,0.0,0.39725384
ENSG00000140374,0.0,0.0,0.3725048,0.0,0.35899588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105379,0.0,0.0,0.7275511,0.3312247,0.68754464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22109266
ENSG00000205707,0.0,0.0,0.0,0.35972682,0.374417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006468,0.0,0.0,0.0,0.0,0.69515324,0.0,0.0,1.2537892,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182944,0.0,0.0,0.60414445,0.38323474,0.47741455,0.0,0.0,0.478086,0.0,0.0,0.0,0.0,0.0,0.5567806
ENSG00000131558,2.127809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.0,0.0,0.71484435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126218,0.0,0.0,0.7796439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164687,0.0,0.0,1.1387193,0.0,0.0,0.0,0.0,0.3476975,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42031756,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135842,1.8907442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114023,0.0,0.0,0.0,0.44744802,0.45788053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174132,0.0,0.0,0.0,0.3576785,0.2939033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148294
ENSG00000151327,0.0,0.0,0.74859136,0.65155756,0.60112214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51629823
ENSG00000237765,0.0,0.0,0.48149148,0.5591688,0.48727602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29874453
ENSG00000165669,0.0,0.0,0.4712031,0.0,0.35664827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203778,0.0,0.0,0.0,0.312033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105058,0.0,0.0,0.29908666,0.21956706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29731286
ENSG00000196937,0.0,0.0,0.5394135,0.52018434,0.60771203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6319248
ENSG00000071859,0.0,0.0,0.5255399,0.0,0.36322773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183161,0.0,0.0,0.0,0.0,0.26490426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164896,0.0,0.0,0.0,0.0,0.31491125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,0.0,0.0,2.7415972,2.5014944,2.6487694,0.0,0.0,1.8805418,0.0,0.0,0.0,0.0,0.0,2.7547953
ENSG00000107872,0.0,0.0,0.5168985,0.39112708,0.5149799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172703
ENSG00000100225,0.0,0.0,0.4589569,0.5041472,0.45028776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51329106
ENSG00000159069,0.0,0.0,0.4899846,0.28742397,0.076876186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160752,0.0,0.0,0.5238217,0.3549456,0.474185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999444
ENSG00000163497,0.0,0.0,0.57565844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2182486,0.0,0.0,0.0,0.0
ENSG00000077782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681873,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189283,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0742407,0.0,0.0,0.0,0.0
ENSG00000172500,0.0,0.0,0.5966327,0.2685249,0.547495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38750857
ENSG00000214253,0.0,0.0,1.1895576,0.8895889,1.2936223,0.0,0.0,0.5601653,0.0,0.0,0.0,0.0,0.0,0.8708082
ENSG00000134285,0.0,0.0,0.0,0.20861915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55008864
ENSG00000088832,0.0,0.0,1.1359252,0.809417,1.0700185,0.0,0.0,0.8098345,0.0,0.0,0.0,0.0,0.0,0.9017166
ENSG00000173486,0.0,0.0,2.050837,1.6917816,2.0878644,0.0,0.0,0.75088966,0.0,0.0,0.0,0.0,0.0,1.0922201
ENSG00000100442,0.0,0.0,0.6160933,0.30190003,0.5100867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004478,0.0,0.0,0.2359938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096060,2.3248446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105701,0.0,0.0,0.8550032,0.61312115,0.8429973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049786
ENSG00000102755,0.0,0.0,0.0,0.0,0.0,0.0,1.5382278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162076,0.0,0.0,0.0,0.18569443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102531,1.7651784,0.0,0.50740916,0.32249779,0.5577047,0.0,0.0,0.37566888,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075420,2.1206744,0.0,0.0,0.0,0.0,0.0,0.0,0.63308674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795,0.0,0.0,0.50255144,0.29545474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170345,0.0,0.0,1.1463635,0.8167306,1.3804858,0.0,0.0,1.7255408,0.0,0.0,0.0,0.0,0.0,0.35837814
ENSG00000125798,0.0,0.0,0.3811022,0.3119349,0.38543674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053254,1.4919822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114861,1.928458,0.0,0.4767303,0.22297376,0.5458556,0.0,0.0,0.49143738,0.0,0.0,0.0,0.0,0.0,0.21346883
ENSG00000128573,2.0157268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,3.8261013,3.8903956,3.4665754,0.0,0.0,3.1825504,0.0,0.0,0.0,0.0,0.0,3.3123534
ENSG00000087086,0.0,0.0,4.509882,4.0851493,3.6602526,0.0,0.0,3.0492887,0.0,0.0,0.0,0.0,0.0,3.4936187
ENSG00000179163,0.0,0.0,0.0,0.0,0.27886683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165775,0.0,0.0,0.70513403,0.6041477,0.61548686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162304
ENSG00000089280,0.0,0.0,0.8129145,0.5065557,0.69622386,0.0,0.0,0.65799713,0.0,0.0,0.0,0.0,0.0,0.4798311
ENSG00000114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654133
ENSG00000137731,0.0,0.0,0.61560404,1.4024034,1.1685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7490509
ENSG00000089356,0.0,0.0,0.6037779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089327,0.0,0.0,1.4390593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137726,0.0,0.0,0.0,0.0,0.40108895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138757,0.0,0.0,0.40176648,0.3132599,0.383075,0.0,0.0,0.39045143,0.0,0.0,0.0,0.0,0.0,0.25475803
ENSG00000141349,0.0,0.0,0.48402208,0.0,0.44801068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170296,0.0,0.0,0.69698167,0.52898943,0.711601,0.0,0.0,0.8756287,0.0,0.0,0.0,0.0,0.0,0.52003217
ENSG00000139112,0.0,0.0,0.0,0.342233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156049
ENSG00000034713,0.0,0.0,1.2778727,1.2063549,1.3364582,0.0,0.0,1.0810807,0.0,0.0,0.0,0.0,0.0,1.1159143
ENSG00000166206,0.0,0.0,0.0,0.0,0.49166846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136750,0.0,0.0,0.6283463,1.4220529,1.642503,0.0,0.0,1.5181865,0.0,0.0,0.0,0.0,0.0,0.60272145
ENSG00000116717,0.0,0.0,0.31591415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085021
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39656746
ENSG00000130222,0.0,0.0,0.81490904,0.31986803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856625
ENSG00000179271,0.0,0.0,1.2532394,0.9676581,1.1233764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084937
ENSG00000111640,0.0,0.0,3.3944964,2.5968318,3.262002,0.0,0.0,2.592751,0.0,0.0,0.0,0.0,0.0,2.4921505
ENSG00000141441,1.7546213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145321,0.0,0.0,1.8567656,0.0,0.0,0.0,0.0,0.9106715,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115263,0.0,0.0,6.2221684,2.1712515,1.8489336,0.0,0.0,2.135963,0.0,0.0,0.0,0.0,0.0,1.7692347
ENSG00000131979,0.0,0.0,0.4647357,0.0,0.5085163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023909,0.0,0.0,0.6181817,0.2970904,0.40036023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961377
ENSG00000006007,0.0,0.0,0.3071924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203879,0.0,0.0,0.56170774,0.34416586,0.48585665,0.0,0.0,0.38284668,0.0,0.0,0.0,0.0,0.0,0.25122556
ENSG00000057608,0.0,0.0,0.59601,0.4160316,0.48871437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4850515
ENSG00000164949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750648
ENSG00000198380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48826033,0.0,0.0,0.0,0.0,0.0,0.32017788
ENSG00000165678,0.0,0.0,1.0291786,0.8650255,1.0391519,0.0,0.0,0.5892514,0.0,0.0,0.0,0.0,0.0,0.89512384
ENSG00000090863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048492,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107249,0.0,0.0,0.0,0.0,0.0,2.6719403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.0,0.41782463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108010,0.0,0.0,0.4996159,0.0,0.37572634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182512,0.0,0.0,0.24193358,0.29931664,0.32742736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46158743
ENSG00000115419,0.0,0.0,0.59204936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250903,1.6633881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114353,0.0,0.0,0.51458704,0.3411954,0.4823439,0.0,0.0,0.68851113,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087460,0.0,0.0,2.5001972,2.6315222,2.478778,0.0,0.0,2.8716795,0.0,0.0,0.0,0.0,0.0,2.3811333
ENSG00000078369,0.0,0.0,0.7137399,0.4340672,0.53474545,0.0,0.0,0.76091444,0.0,0.0,0.0,0.0,0.0,0.16772814
ENSG00000172354,0.0,0.0,1.14908,0.7022362,0.9824816,0.0,0.0,0.35591638,0.0,0.0,0.0,0.0,0.0,0.5604958
ENSG00000172380,0.0,0.0,0.0,0.0,0.16615939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168243,0.0,0.0,1.0583539,0.77563727,0.0,0.0,0.0,0.55159366,0.0,0.0,0.0,0.0,0.0,0.4582435
ENSG00000174021,0.0,0.0,1.5378819,0.73984003,1.3095679,0.0,0.0,0.77736604,0.0,0.0,0.0,0.0,0.0,0.6794829
ENSG00000163938,0.0,0.0,0.0,0.24996305,0.07157664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73843473
ENSG00000167110,0.0,0.0,0.24677305,0.29663765,0.41463625,0.0,0.0,0.49136305,0.0,0.0,0.0,0.0,0.0,0.27037284
ENSG00000144674,1.277406,0.0,0.68782747,0.59380496,0.6055493,0.0,0.0,0.62214786,0.0,0.0,0.0,0.0,0.0,0.5733685
ENSG00000147533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287949
ENSG00000173230,0.0,0.0,0.0,0.27226198,0.0,0.0,0.0,0.35694987,0.0,0.0,0.0,0.0,0.0,0.37081403
ENSG00000111711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176546
ENSG00000115806,0.0,0.0,0.440611,0.330446,0.3812347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56754005
ENSG00000169347,5.1981144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6908429,0.0
ENSG00000197858,0.0,0.0,0.5591608,0.06845218,0.4273701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062194,0.0,0.0,0.48674902,0.30238527,0.16390225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926026
ENSG00000183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34879574,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171723,1.80437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,0.0,0.48531562,0.5928625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212118
ENSG00000176153,0.0,0.0,0.0,0.3838864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211445,0.0,0.0,1.5881143,0.62269765,1.4868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52379364
ENSG00000167468,0.0,0.0,1.6840882,1.8094549,1.8136605,0.0,0.0,0.18849082,0.0,0.0,0.0,0.0,0.0,1.3119307
ENSG00000106070,1.7732518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125675,0.0,0.0,0.39045823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178719,0.0,0.0,0.31901765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000030582,0.0,0.0,1.0715625,0.52299494,0.7933712,0.0,0.0,1.1272103,0.0,0.0,0.0,0.0,0.0,0.21741511
ENSG00000132463,0.0,0.0,0.52207315,0.30271733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148180,0.0,0.0,0.0,0.8245169,0.0,0.0,0.9999355,0.0,0.0,0.0,0.0,0.0,0.0,0.6584035
ENSG00000103342,0.0,0.0,0.50511813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148834,0.0,0.0,0.56474483,0.5571387,0.7605133,0.0,0.0,0.4719499,0.0,0.0,0.0,0.0,0.0,0.49186566
ENSG00000084207,0.0,0.0,1.0868901,0.337504,1.4281348,0.0,0.0,0.5617057,0.0,0.0,0.0,0.0,0.0,0.2514224
ENSG00000140307,0.0,0.0,0.87482464,0.5953842,0.83337903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65498424
ENSG00000272047,0.0,0.0,0.56593466,0.404866,0.4891719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122034,0.0,0.0,0.79071134,0.6137068,0.9147859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48044208
ENSG00000155115,0.0,0.0,1.0103815,0.60217124,0.9339658,0.0,0.0,0.38463473,0.0,0.0,0.0,0.0,0.0,0.3584755
ENSG00000143774,0.0,0.0,1.6744919,1.5411643,1.4821767,0.0,0.0,0.28339812,0.0,0.0,0.0,0.0,0.0,1.4007447
ENSG00000163754,0.0,0.0,0.0,0.2555766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19542223
ENSG00000189060,0.0,0.0,0.68602407,0.35784668,0.5522853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184897,0.0,0.0,0.9777839,0.45933592,0.6225075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44438738
ENSG00000187837,0.0,0.0,0.0,0.0,0.41100767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163041,0.0,0.0,2.453548,2.163464,2.5279126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407258
ENSG00000132475,0.0,0.0,2.6818695,1.971217,2.617074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999314
ENSG00000197061,0.0,0.0,0.45027745,0.42562467,0.5318191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138796,0.0,0.0,0.0,0.97843975,0.55021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897201
ENSG00000084754,0.0,0.0,0.46255818,0.3169946,0.27283892,0.0,0.0,0.25646126,0.0,0.0,0.0,0.0,0.0,0.32813737
