clusterName,NSForest_markers,f_score
CD4 Effector Memory,"['ENSG00000069667', 'ENSG00000168685', 'ENSG00000111796']",0.3766683143845774
CD4 Naive,"['ENSG00000173762', 'ENSG00000142546']",0.4316302158151079
CD8 Naive,"['ENSG00000172116', 'ENSG00000139193', 'ENSG00000173762']",0.5011184068114583
Cycling Progenitor,"['ENSG00000237819', 'ENSG00000092621', 'ENSG00000110492', 'ENSG00000119535']",0.4192600779477634
Early GMP,"['ENSG00000237819', 'ENSG00000136997', 'ENSG00000005381']",0.4835519184912205
LMPP,"['ENSG00000174059', 'ENSG00000119535', 'ENSG00000095932', 'ENSG00000226777']",0.286386378911209
HSC,"['ENSG00000145708', 'ENSG00000120885']",0.5854028847196616
MPP-MyLy,"['ENSG00000145708', 'ENSG00000119535', 'ENSG00000226777']",0.2378084320963668
MPP-MkEry,"['ENSG00000181722', 'ENSG00000145708', 'ENSG00000170891']",0.2351291512915129
MEP,"['ENSG00000103381', 'ENSG00000233968']",0.4088511137162954
NK Proliferating,"['ENSG00000150045', 'ENSG00000115523', 'ENSG00000148773']",0.6153846153846154
NK,"['ENSG00000159674', 'ENSG00000137441', 'ENSG00000150045']",0.7570646463529281
NK CD56high,"['ENSG00000134545', 'ENSG00000143185', 'ENSG00000150045']",0.4695494305991087
CD8 Tissue Resident Memory,"['ENSG00000113088', 'ENSG00000111796', 'ENSG00000168685']",0.573370959466393
CD8 Central Memory,"['ENSG00000172116', 'ENSG00000168685', 'ENSG00000271503']",0.3034851369160931
CD8 Effector Memory 1,"['ENSG00000153563', 'ENSG00000113088', 'ENSG00000275302']",0.4343345111896348
CD8 Effector Memory 2,"['ENSG00000100450', 'ENSG00000160654']",0.650439930926733
T Proliferating,"['ENSG00000169715', 'ENSG00000186810', 'ENSG00000113088', 'ENSG00000167286']",0.4234972677595628
CD4 Regulatory,"['ENSG00000139193', 'ENSG00000116824', 'ENSG00000150093', 'ENSG00000172183']",0.1869918699186991
CD4 Central Memory,"['ENSG00000168685', 'ENSG00000118503', 'ENSG00000213145']",0.2995646861157782
Megakaryocyte Precursor,"['ENSG00000166091', 'ENSG00000174175']",0.6914200632793598
Megakaryocyte,['ENSG00000111644'],0.9645669291338582
Stromal,['ENSG00000107562'],0.9904306220095692
Small Pre-B,"['ENSG00000137265', 'ENSG00000110987']",0.5495882563551736
Large Pre-B,"['ENSG00000100721', 'ENSG00000272398', 'ENSG00000107438']",0.6230886850152905
Pro-B Cycling,"['ENSG00000131016', 'ENSG00000276043']",0.4238845144356955
Pre-ProB,"['ENSG00000018510', 'ENSG00000161544', 'ENSG00000095585']",0.3715541350379545
Pro-B VDJ,"['ENSG00000172995', 'ENSG00000131016']",0.7565888667752246
CLP,"['ENSG00000132465', 'ENSG00000107447', 'ENSG00000169575']",0.38574387297204
MLP,"['ENSG00000107447', 'ENSG00000226777']",0.2733118971061093
cDC2,"['ENSG00000132514', 'ENSG00000158481']",0.7009969734733844
Pre-cDC,"['ENSG00000140749', 'ENSG00000179639', 'ENSG00000148773']",0.5739849309334449
Early ProMono,"['ENSG00000143546', 'ENSG00000172232', 'ENSG00000197561', 'ENSG00000163220']",0.5532817383539217
Late ProMono,"['ENSG00000104918', 'ENSG00000163221', 'ENSG00000143546', 'ENSG00000163220']",0.3206422233697948
CD14 Mono,"['ENSG00000163221', 'ENSG00000197249']",0.8252819302386573
CFU-E,"['ENSG00000184371', 'ENSG00000130208']",0.4588165974074303
BFU-E,"['ENSG00000168734', 'ENSG00000119865', 'ENSG00000125538']",0.3409462044510801
EoBasoMast Precursor,['ENSG00000105205'],0.8063416297306512
GMP-Cycle,"['ENSG00000197561', 'ENSG00000149516', 'ENSG00000005381']",0.1932359324889047
GMP-Neut,"['ENSG00000197561', 'ENSG00000172232']",0.5660187330043307
GMP-Mono,"['ENSG00000196415', 'ENSG00000149516', 'ENSG00000005381']",0.3338481253902014
Orthochromatic Erythroblast,"['ENSG00000204010', 'ENSG00000158578']",0.8400592983034096
Polychromatic Erythroblast,"['ENSG00000206177', 'ENSG00000170180', 'ENSG00000136929']",0.7135789142266001
Basophilic Erythroblast,"['ENSG00000168754', 'ENSG00000206177', 'ENSG00000158578', 'ENSG00000170180']",0.47400786830144
Pro-Erythroblast,"['ENSG00000168754', 'ENSG00000119888', 'ENSG00000055118', 'ENSG00000130208']",0.516640215457125
MLP-II,['ENSG00000132744'],0.5565167243367936
Pre-pDC,"['ENSG00000120280', 'ENSG00000124813', 'ENSG00000182557', 'ENSG00000095585', 'ENSG00000140968']",0.3451054115751309
Pre-pDC Cycling,"['ENSG00000100600', 'ENSG00000178999', 'ENSG00000269404']",0.6311438784629133
pDC,"['ENSG00000239961', 'ENSG00000132386']",0.7877131435098311
ASDC,"['ENSG00000167601', 'ENSG00000239961']",0.6108247422680413
Immature B,"['ENSG00000211898', 'ENSG00000156738', 'ENSG00000100721']",0.5995990523054493
Mature B,"['ENSG00000156738', 'ENSG00000105369']",0.7187331617074777
Plasma Cell,"['ENSG00000048462', 'ENSG00000240505']",0.8148646994000245
CD16 Mono,"['ENSG00000197249', 'ENSG00000203747']",0.876253418413856
cDC1,"['ENSG00000131203', 'ENSG00000123685']",0.682261208576998
