clusterName,NSForest_markers,f_score
CD4 Effector Memory,"['RORA', 'IL7R', 'KLRB1']",0.3766683143845774
CD4 Naive,"['CD7', 'NOSIP']",0.4316302158151079
CD8 Naive,"['CD8B', 'CD27', 'CD7']",0.5011184068114583
Cycling Progenitor,"['ENSG00000237819', 'PHGDH', 'MDK', 'CSF3R']",0.4192600779477634
Early GMP,"['ENSG00000237819', 'MYC', 'MPO']",0.4835519184912205
LMPP,"['CD34', 'CSF3R', 'SMIM24', 'FAM30A']",0.286386378911209
HSC,"['CRHBP', 'CLU']",0.5854028847196616
MPP-MyLy,"['CRHBP', 'CSF3R', 'FAM30A']",0.2378084320963668
MPP-MkEry,"['ZBTB20', 'CRHBP', 'CYTL1']",0.2351291512915129
MEP,"['CPPED1', 'MALRD1-AS1']",0.4088511137162954
NK Proliferating,"['KLRF1', 'GNLY', 'MKI67']",0.6153846153846154
NK,"['SPON2', 'FGFBP2', 'KLRF1']",0.7570646463529281
NK CD56high,"['KLRC1', 'XCL2', 'KLRF1']",0.4695494305991087
CD8 Tissue Resident Memory,"['GZMK', 'KLRB1', 'IL7R']",0.573370959466393
CD8 Central Memory,"['CD8B', 'IL7R', 'CCL5']",0.3034851369160931
CD8 Effector Memory 1,"['CD8A', 'GZMK', 'CCL4']",0.4343345111896348
CD8 Effector Memory 2,"['GZMH', 'CD3G']",0.650439930926733
T Proliferating,"['MT1E', 'CXCR3', 'GZMK', 'CD3D']",0.4234972677595628
CD4 Regulatory,"['CD27', 'CD2', 'ITGB1', 'ISG20']",0.1869918699186991
CD4 Central Memory,"['IL7R', 'TNFAIP3', 'CRIP1']",0.2995646861157782
Megakaryocyte Precursor,"['CMTM5', 'SELP']",0.6914200632793598
Megakaryocyte,['ACRBP'],0.9645669291338582
Stromal,['CXCL12'],0.9904306220095692
Small Pre-B,"['IRF4', 'BCL7A']",0.5495882563551736
Large Pre-B,"['TCL1A', 'CD24', 'PDLIM1']",0.6230886850152905
Pro-B Cycling,"['AKAP12', 'UHRF1']",0.4238845144356955
Pre-ProB,"['AGPS', 'CYGB', 'BLNK']",0.3715541350379545
Pro-B VDJ,"['ARPP21', 'AKAP12']",0.7565888667752246
CLP,"['JCHAIN', 'DNTT', 'VPREB1']",0.38574387297204
MLP,"['DNTT', 'FAM30A']",0.2733118971061093
cDC2,"['CLEC10A', 'CD1C']",0.7009969734733844
Pre-cDC,"['IGSF6', 'FCER1A', 'MKI67']",0.5739849309334449
Early ProMono,"['S100A8', 'AZU1', 'ELANE', 'S100A9']",0.5532817383539217
Late ProMono,"['RETN', 'S100A12', 'S100A8', 'S100A9']",0.3206422233697948
CD14 Mono,"['S100A12', 'SERPINA1']",0.8252819302386573
CFU-E,"['CSF1', 'APOC1']",0.4588165974074303
BFU-E,"['PKIG', 'CNRIP1', 'IL1B']",0.3409462044510801
EoBasoMast Precursor,['CLC'],0.8063416297306512
GMP-Cycle,"['ELANE', 'MS4A3', 'MPO']",0.1932359324889047
GMP-Neut,"['ELANE', 'AZU1']",0.5660187330043307
GMP-Mono,"['PRTN3', 'MS4A3', 'MPO']",0.3338481253902014
Orthochromatic Erythroblast,"['IFIT1B', 'ALAS2']",0.8400592983034096
Polychromatic Erythroblast,"['HBM', 'GYPA', 'HEMGN']",0.7135789142266001
Basophilic Erythroblast,"['FAM178B', 'HBM', 'ALAS2', 'GYPA']",0.47400786830144
Pro-Erythroblast,"['FAM178B', 'EPCAM', 'KCNH2', 'APOC1']",0.516640215457125
MLP-II,['ACY3'],0.5565167243367936
Pre-pDC,"['TASL', 'RUNX2', 'SPNS3', 'BLNK', 'IRF8']",0.3451054115751309
Pre-pDC Cycling,"['LGMN', 'AURKB', 'SPIB']",0.6311438784629133
pDC,"['LILRA4', 'SERPINF1']",0.7877131435098311
ASDC,"['AXL', 'LILRA4']",0.6108247422680413
Immature B,"['ENSG00000211898', 'MS4A1', 'TCL1A']",0.5995990523054493
Mature B,"['MS4A1', 'CD79A']",0.7187331617074777
Plasma Cell,"['TNFRSF17', 'TNFRSF13B']",0.8148646994000245
CD16 Mono,"['SERPINA1', 'FCGR3A']",0.876253418413856
cDC1,"['IDO1', 'BATF3']",0.682261208576998
