clusterName,NSForest_markers,f_score,onTarget,precision,recall
CD4 Effector Memory,"['ENSG00000069667', 'ENSG00000168685', 'ENSG00000111796']",0.3766683143845774,0.2050922811031341,0.3978419770274974,0.3105556310283929
CD4 Naive,"['ENSG00000173762', 'ENSG00000142546']",0.4316302158151079,0.1070530265569686,0.4340912976577192,0.4220587624153264
CD8 Naive,"['ENSG00000172116', 'ENSG00000139193', 'ENSG00000173762']",0.5011184068114583,0.2456124275922775,0.5782681099084097,0.3267466478475653
Cycling Progenitor,"['ENSG00000237819', 'ENSG00000092621', 'ENSG00000110492', 'ENSG00000119535']",0.4192600779477634,0.1542421728372573,0.4609849696194436,0.3078155028827674
Early GMP,"['ENSG00000237819', 'ENSG00000136997', 'ENSG00000005381']",0.4835519184912205,0.167972058057785,0.5604585427135679,0.3121938418474457
LMPP,"['ENSG00000174059', 'ENSG00000119535', 'ENSG00000095932', 'ENSG00000226777']",0.286386378911209,0.1465311646461486,0.3058213716108452,0.2283417683834474
HSC,"['ENSG00000145708', 'ENSG00000120885']",0.5854028847196616,0.2565157115459442,0.645230695672962,0.4270231785460011
MPP-MyLy,"['ENSG00000145708', 'ENSG00000119535', 'ENSG00000226777']",0.2378084320963668,0.1387742608785629,0.2430500397140587,0.2189232695403326
MPP-MkEry,"['ENSG00000181722', 'ENSG00000145708', 'ENSG00000170891']",0.2351291512915129,0.2714782655239105,0.226729291204099,0.276035349159591
MEP,"['ENSG00000103381', 'ENSG00000233968']",0.4088511137162954,0.738395631313324,0.4572271386430678,0.2872734761120263
NK Proliferating,"['ENSG00000150045', 'ENSG00000115523', 'ENSG00000148773']",0.6153846153846154,0.254439115524292,0.704,0.4093023255813953
NK,"['ENSG00000159674', 'ENSG00000137441', 'ENSG00000150045']",0.7570646463529281,0.4184431135654449,0.889538661468486,0.4744411713741119
NK CD56high,"['ENSG00000134545', 'ENSG00000143185', 'ENSG00000150045']",0.4695494305991087,0.5955581665039062,0.5518913676042677,0.2940568475452196
CD8 Tissue Resident Memory,"['ENSG00000113088', 'ENSG00000111796', 'ENSG00000168685']",0.573370959466393,0.2637090981006622,0.7388429752066116,0.3024357239512855
CD8 Central Memory,"['ENSG00000172116', 'ENSG00000168685', 'ENSG00000271503']",0.3034851369160931,0.1562162637710571,0.2960714285714286,0.3372660699755899
CD8 Effector Memory 1,"['ENSG00000153563', 'ENSG00000113088', 'ENSG00000275302']",0.4343345111896348,0.3162957727909088,0.5184534270650264,0.2633928571428571
CD8 Effector Memory 2,"['ENSG00000100450', 'ENSG00000160654']",0.650439930926733,0.2598021924495697,0.7991917150795655,0.3728493990101343
T Proliferating,"['ENSG00000169715', 'ENSG00000186810', 'ENSG00000113088', 'ENSG00000167286']",0.4234972677595628,0.6136138439178467,0.5610859728506787,0.2137931034482758
CD4 Regulatory,"['ENSG00000139193', 'ENSG00000116824', 'ENSG00000150093', 'ENSG00000172183']",0.1869918699186991,0.1741227358579635,0.2565055762081784,0.0897269180754226
