filename,s3_path
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_boxplot_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_boxplot_recall.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_cid_mapping.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_cid_mapping.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_order.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_order.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_order_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_order_before_filter.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_sizes.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_sizes.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_sizes_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_sizes_before_filter.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_statistics.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_statistics.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_cluster_summary.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dendrogram.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dendrogram.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dendrogram_before_filter.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dendrogram_before_filter.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_log10.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_log10.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_log10.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_log10.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_raw.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_raw.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_raw.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_distribution_raw.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dotplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dotplot.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dotplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_dotplot_scaled.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_gene_selection.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_gene_selection.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_gene_selection_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_gene_selection_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_hist_nonzero_binary_scores.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_hist_nonzero_binary_scores.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_hist_nonzero_medians.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_hist_nonzero_medians.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_supp.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_supp.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_supp_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_supp_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_onTarget_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_markers_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_master_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_master_dataset_summary.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_matrixplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_matrixplot.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_matrixplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_matrixplot_scaled.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians.pkl
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_medians_symbols.pkl
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results.pkl
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results_symbols.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_results_symbols.pkl
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_f_score.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_f_score.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_onTarget.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_onTarget.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_precision.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_scatter_recall.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.html
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_fscore_summary.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_scores.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_silhouette_scores.csv
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_stacked_violin.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_stacked_violin.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_stacked_violin_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_stacked_violin_scaled.svg
bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_summary_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8ca495e58f854e0b3e1ae/results/bone_marrow_Dominguez_Conde_Science_2022_Manually_curated_celltype_X_umap_04d255_summary_before_filter.csv
