organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
bone_marrow,Zeng,Blood Cancer Discovery,2025,10.1158/2643-3230.BCD-24-0342,A Balanced Bone Marrow Reference Map of Hematopoietic Development,A (Balanced) Bone Marrow Reference Map of Hematopoietic Development,https://cellxgene.cziscience.com/collections/f6c50495-3361-40ed-a819-fb9644396ed9,https://cellxgene.cziscience.com/e/cd2f23c1-aef1-48ae-8eb4-0bcf124e567d.cxg/,https://datasets.cellxgene.cziscience.com/96c26450-ad18-4e43-8ec6-c84331bba832.h5ad,AuthorCellType,X_umap,263159,55,0.4451513286429538,0.35159432427429055,0.2690003094471519,0.5495882563551736,0.5372793553931252,55
