organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
liver,Andrews,2024,10.1016/j.jhep.2023.12.023,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,All cells types from scRNA-seq of human primary sclerosing cholangitis patients and healthy controls,Journal of Hepatology,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,https://cellxgene.cziscience.com/e/02792605-4760-4023-82ad-40fc4458a5db.cxg/,https://datasets.cellxgene.cziscience.com/7d4d0da4-655e-438a-a2ec-b4371e2b80fc.h5ad,author_cell_type,X_umap,24236,36,0.5642795774630465,0.4697099519277642,0.20805045735538824,0.5034722222222222,0.45650652687562737,36
