software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Hepato,430,0.305591677503251,0.3393501805054151,0.2186046511627907,23623,183,336,94,4,"['ENSG00000159189', 'ENSG00000145692', 'ENSG00000173372', 'ENSG00000173369']","['ENSG00000100024', 'ENSG00000159189', 'ENSG00000145692', 'ENSG00000173372', 'ENSG00000173369', 'ENSG00000164733', 'ENSG00000229807', 'ENSG00000009950', 'ENSG00000066813', 'ENSG00000173531']",0.0512893721461296
4.1,author_cell_type,Stellate,636,0.7488207547169812,0.7987421383647799,0.5990566037735849,23504,96,255,381,1,['ENSG00000146674'],"['ENSG00000146674', 'ENSG00000011465', 'ENSG00000182492', 'ENSG00000116260', 'ENSG00000019991', 'ENSG00000114812', 'ENSG00000115461', 'ENSG00000168542', 'ENSG00000160801', 'ENSG00000118004']",1.0
4.1,author_cell_type,Fibroblast,258,0.1456692913385826,0.1462450592885375,0.1434108527131783,23762,216,221,37,3,"['ENSG00000163453', 'ENSG00000122786', 'ENSG00000159140']","['ENSG00000266964', 'ENSG00000163453', 'ENSG00000211445', 'ENSG00000122786', 'ENSG00000132386', 'ENSG00000159140', 'ENSG00000205364', 'ENSG00000151655', 'ENSG00000159335', 'ENSG00000229807']",0.103311039507389
4.1,author_cell_type,cvEndo,76,0.3225806451612903,0.6666666666666666,0.1052631578947368,24156,4,68,8,2,"['ENSG00000065054', 'ENSG00000165949']","['ENSG00000065054', 'ENSG00000067113', 'ENSG00000165949', 'ENSG00000116016', 'ENSG00000131477', 'ENSG00000169908', 'ENSG00000152583', 'ENSG00000182809', 'ENSG00000100234', 'ENSG00000125968']",0.2875523269176483
4.1,author_cell_type,cvLSEC,1643,0.7173873710873891,0.8166838311019567,0.4826536822884966,22415,178,850,793,2,"['ENSG00000160339', 'ENSG00000142748']","['ENSG00000138315', 'ENSG00000145708', 'ENSG00000182566', 'ENSG00000160339', 'ENSG00000010327', 'ENSG00000142748', 'ENSG00000117318', 'ENSG00000127920', 'ENSG00000163687', 'ENSG00000172889']",0.32296222448349
4.1,author_cell_type,AntiB,106,0.8755274261603375,0.9021739130434784,0.7830188679245284,24121,9,23,83,1,['ENSG00000170476'],"['ENSG00000170476', 'ENSG00000132465', 'ENSG00000211592', 'ENSG00000099958', 'ENSG00000211896', 'ENSG00000061656', 'ENSG00000135916', 'ENSG00000172183', 'ENSG00000134285', 'ENSG00000166562']",1.0
4.1,author_cell_type,LAM-like,206,0.770893371757925,0.8770491803278688,0.5194174757281553,24015,15,99,107,2,"['ENSG00000136235', 'ENSG00000131981']","['ENSG00000136235', 'ENSG00000095970', 'ENSG00000042493', 'ENSG00000102575', 'ENSG00000131981', 'ENSG00000105223', 'ENSG00000164687', 'ENSG00000100600', 'ENSG00000129226', 'ENSG00000100097']",0.896094560623169
4.1,author_cell_type,Neutrophil,15,0.2631578947368421,1.0,0.0666666666666666,24221,0,14,1,1,['ENSG00000111679'],"['ENSG00000111679', 'ENSG00000015475', 'ENSG00000119013', 'ENSG00000143162', 'ENSG00000185883', 'ENSG00000230989', 'ENSG00000110321', 'ENSG00000175567', 'ENSG00000132341', 'ENSG00000183978']",1.0
4.1,author_cell_type,MHCII,109,0.3299492385786802,0.5909090909090909,0.1192660550458715,24118,9,96,13,3,"['ENSG00000130313', 'ENSG00000179344', 'ENSG00000204257']","['ENSG00000130313', 'ENSG00000179344', 'ENSG00000204257', 'ENSG00000198502', 'ENSG00000173372', 'ENSG00000159189', 'ENSG00000223865', 'ENSG00000233276', 'ENSG00000231389', 'ENSG00000173369']",0.2273814529180526
4.1,author_cell_type,Monocyte,324,0.6892123287671232,0.7630331753554502,0.4969135802469135,23862,50,163,161,2,"['ENSG00000143546', 'ENSG00000197956']","['ENSG00000143546', 'ENSG00000085265', 'ENSG00000038427', 'ENSG00000163220', 'ENSG00000100300', 'ENSG00000197956', 'ENSG00000103187', 'ENSG00000204472', 'ENSG00000196154', 'ENSG00000204482']",0.6146115064620972
