clusterName,NSForest_markers,f_score,onTarget,precision,recall
4_Pericytes,"['COX4I2', 'RGS5', 'HIGD1B']",0.5769230769230769,1.0,0.6,0.5
3_Lymphatic EC mature,"['GPRC5B', 'DMXL1']",0.7142857142857143,0.9390084147453308,1.0,0.3333333333333333
4_EC venous pulmonary,"['ENG', 'AQP1']",0.4347826086956521,0.5074443817138672,1.0,0.1333333333333333
4_EC general capillary,"['ZNF507', 'RBP7']",0.7142857142857143,1.0,1.0,0.3333333333333333
4_Alveolar fibroblasts,"['ITGA8', 'SLC24A3', 'PDZRN3']",0.6666666666666666,1.0,1.0,0.2857142857142857
4_Adventitial fibroblasts,"['OGN', 'PI16']",0.5,1.0,1.0,0.1666666666666666
4_Peribronchial fibroblasts,"['COL1A1', 'MFAP4']",0.6169871794871795,0.7926961183547974,0.77,0.34375
SMG serous (bronchial),"['S100A1', 'LTF']",0.9076809453471196,0.4792979955673218,0.9527131782945736,0.7633540372670807
SMG serous (nasal),"['C5orf46', 'ODAM', 'TESC']",0.7692307692307693,1.0,1.0,0.4
4_Plasma cells,"['MZB1', 'ENSG00000211897']",0.4533678756476684,1.0,0.5147058823529411,0.3070175438596491
Goblet (bronchial),"['SLC26A4', 'XIST', 'PDZK1IP1']",0.5959475566150179,0.8301010727882385,0.78125,0.3058103975535168
Club (non-nasal),"['C16orf89', 'S100P']",0.6442039106145251,0.3316301107406616,0.7192982456140351,0.4544334975369458
Goblet (nasal),"['LYPD2', 'MAL2']",0.3129445234708393,0.3546958565711975,0.5301204819277109,0.1185983827493261
Club (nasal),['SERPINB3'],0.0867052023121387,0.2488239258527755,0.1764705882352941,0.0285714285714285
Goblet (subsegmental),"['C16orf89', 'LYPD2']",0.1851851851851851,0.5158769488334656,1.0,0.0434782608695652
Multiciliated (nasal),['ANKRD36'],0.3125,1.0,1.0,0.0833333333333333
Multiciliated (non-nasal),"['RP1', 'DNAH9']",0.9487216317150244,0.479073166847229,0.9802127133316844,0.8406873143826898
4_Deuterosomal,"['CDC20B', 'FOXN4', 'EPIST']",0.6666666666666666,1.0,1.0,0.2857142857142857
4_Ionocyte,['ASCL3'],0.4651162790697674,1.0,0.6666666666666666,0.2105263157894736
4_Neuroendocrine,"['PHGR1', 'PCSK1N']",0.9223300970873788,1.0,0.95,0.8260869565217391
4_SMG mucous,['BPIFB2'],0.8316151202749141,1.0,0.8093645484949833,0.9343629343629344
4_SMG duct,['MMP7'],0.3409090909090909,1.0,0.5,0.15
Unknown,"['MIR205HG', 'MT1X', 'KRT17']",0.1296566837107377,0.1699302494525909,0.1220230788116867,0.1729297146833681
4_Basal resting,"['ADH7', 'KRT15', 'S100A2']",0.6140276120674961,0.4891743063926697,0.6961352657004831,0.4171974522292994
4_Suprabasal,"['SERPINB4', 'MT1X']",0.6073281452658884,0.4771341681480407,0.6838262139466958,0.419578853046595
4_Tuft,"['NREP', 'ST18', 'STMN1']",0.7142857142857143,0.5113536715507507,1.0,0.3333333333333333
4_EC venous systemic,"['NRN1', 'PLVAP', 'ACKR1']",0.4875100725221595,0.5965546369552612,0.5353982300884956,0.3590504451038576
3_EC arterial,"['SOX17', 'CLDN5']",0.4017857142857143,0.7201719284057617,0.4736842105263157,0.25
3_Fibromyocytes,"['ACTG2', 'DES']",0.7673860911270983,1.0,0.7710843373493976,0.7529411764705882
2_Smooth muscle,"['RERGL', 'NDUFA4L2']",0.5043859649122807,0.7169613838195801,0.71875,0.23
,['JUNB'],0.8106254519576221,0.19334652,0.8759651462060839,0.6243424833134421
4_CD8 T cells,['ENSG00000277734'],0.3515028018339277,0.5503998398780823,0.4509803921568627,0.1867388362652232
4_CD4 T cells,"['LTB', 'IL32', 'CD3D']",0.202020202020202,0.4389446973800659,0.3076923076923077,0.0851063829787234
4_B cells,"['BANK1', 'LTB']",0.4166666666666667,0.8089314699172974,0.5,0.25
4_DC2,"['FCER1A', 'LY86', 'LST1']",0.4545454545454545,0.4168497323989868,0.6493506493506493,0.2066115702479339
4_Classical monocytes,"['S100A12', 'SELL']",0.5263157894736842,1.0,1.0,0.1818181818181818
3_Mast cells,['TPSB2'],0.569620253164557,1.0,0.72,0.3103448275862069
4_Alveolar macrophages,"['AGRP', 'APOC1']",0.7894736842105263,0.7648885250091553,1.0,0.4285714285714285
Alveolar Mφ CCL3+,"['CCL18', 'NR1H3', 'CCL4']",0.7894736842105263,1.0,1.0,0.4285714285714285
Monocyte-derived Mφ,"['APOC1', 'DAB2']",0.25,0.1031281128525734,0.4,0.1
Interstitial Mφ perivascular,"['F13A1', 'LGMN']",0.2752293577981651,1.0,0.6666666666666666,0.0821917808219178
