clusterName,NSForest_markers,f_score,onTarget,precision,recall
Platelets,"['ENSG00000163736', 'ENSG00000163737']",0.807799442896936,1.0,0.935483870967742,0.5225225225225225
LSEC,['ENSG00000127329'],0.8446010283755475,0.656172661654846,0.8938528720188109,0.6920676202860858
Doublet,"['ENSG00000138315', 'ENSG00000160339', 'ENSG00000163687', 'ENSG00000111796', 'ENSG00000145649']",0.5786026200873362,0.2702929743822543,0.7681159420289855,0.2912087912087912
gd T-cells,"['ENSG00000115523', 'ENSG00000100453']",0.8186206020576654,1.0,0.8458005249343832,0.7253798536859877
NK-like cells,"['ENSG00000143184', 'ENSG00000100385']",0.7826160053799597,1.0,0.9012584704743466,0.5126651982378855
CD3+ T-cells,['ENSG00000167286'],0.863996273870517,1.0,0.866147859922179,0.8554957724827056
Mature B-cells,"['ENSG00000156738', 'ENSG00000105369']",0.8750754375377188,0.8093739599515435,0.9764309764309764,0.6183368869936035
Plasma cells,"['ENSG00000061656', 'ENSG00000099958']",0.7174490699734278,0.8203595734804869,0.84375,0.4487534626038781
Cycling Plasma,"['ENSG00000171848', 'ENSG00000101057']",0.7139107611548556,1.0,0.7705382436260623,0.5517241379310345
Cycling Myeloid,"['ENSG00000131747', 'ENSG00000148773']",0.5846994535519126,0.6633813034935652,0.7588652482269503,0.3048433048433048
Erythrocytes,"['ENSG00000112077', 'ENSG00000250361']",0.912442396313364,1.0,0.9801980198019802,0.7148014440433214
Myeloid Erythrocytes (phagocytosis),"['ENSG00000073754', 'ENSG00000244734', 'ENSG00000223609']",0.8759124087591241,0.4435445245054578,0.9411764705882352,0.6857142857142857
KC Like,"['ENSG00000073754', 'ENSG00000019169']",0.837664692372779,0.4598720797186446,0.9308260577568838,0.5981873111782477
CDC1,"['ENSG00000197992', 'ENSG00000131203']",0.9405940594059404,1.0,1.0,0.76
Macrophage (MHCII high),"['ENSG00000129538', 'ENSG00000159189', 'ENSG00000173372', 'ENSG00000173369']",0.5467289719626168,0.3292313951688259,0.7873485868102288,0.2460050462573591
Mono-Mac,"['ENSG00000038427', 'ENSG00000143546']",0.8834776334776335,0.7175743215690644,0.934376192293018,0.7254146919431279
Neutrophil,"['ENSG00000112303', 'ENSG00000135842']",0.8048927816369676,0.8941042026644015,0.9833948339483396,0.4663167104111986
Hepatocytes,"['ENSG00000066813', 'ENSG00000091513']",0.8408345544623543,0.9021110457506634,0.9166983643971092,0.6317169069462647
Cholangiocytes,"['ENSG00000135480', 'ENSG00000164825']",0.903954802259887,1.0,0.9937888198757764,0.6639004149377593
HSC,"['ENSG00000101335', 'ENSG00000149591']",0.7916437603078614,1.0,0.9896907216494846,0.4396946564885496
