clusterName,NSForest_markers,f_score
beta_stress I,['ENSG00000102048'],0.5982905982905983
beta_stress II,['ENSG00000101255'],0.6942590120160214
beta_immature,"['ENSG00000103034', 'ENSG00000149218', 'ENSG00000148926']",0.3375430539609644
beta_MHC/autoantigen,['ENSG00000171155'],0.4369538077403246
beta_mature,"['ENSG00000129757', 'ENSG00000167244']",0.7402348600418632
beta_mtDNA deficient,"['ENSG00000176153', 'ENSG00000114023']",0.2051671732522796
delta,"['ENSG00000176956', 'ENSG00000010278']",0.807109252483011
PP,"['ENSG00000108849', 'ENSG00000137267']",0.7610993657505285
alpha_MHC II,"['ENSG00000072682', 'ENSG00000089356']",0.4022988505747126
alpha_mature,"['ENSG00000186493', 'ENSG00000178695']",0.6769077354100385
alpha_immature,"['ENSG00000109511', 'ENSG00000011422']",0.5192338135190755
alpha_stress II,"['ENSG00000085563', 'ENSG00000004799']",0.5228127712935275
