clusterName,NSForest_markers,f_score,onTarget,precision,recall
Melanocytes/melanocyte-like,['PLP1'],0.8345428156748912,1.0,0.8625,0.7387580299785867
Terminally differentiated keratinocytes,"['SLURP1', 'KLK7']",0.7664106145251397,1.0,0.871031746031746,0.5176886792452831
Differentiated keratinocytes I,"['CHP2', 'DSC1', 'KCNK7', 'DEFB1']",0.6182065217391305,0.4287438094615936,0.6574585635359116,0.4990322580645161
Differentiated keratinocytes II,"['MAP3K8', 'STX11']",0.4560909267534486,0.8467344045639038,0.515650741350906,0.3119601328903654
Undifferentiated keratinocytes II,"['PCLAF', 'STMN1']",0.7721382289416847,1.0,0.9050632911392406,0.4863945578231292
Undifferentiated keratinocytes I,"['LAMB3', 'TGFBI']",0.7092291557420032,0.8548646569252014,0.8573692551505546,0.4193798449612403
Fibroblasts I,"['DCN', 'C1S']",0.5772985033001766,0.4579027891159057,0.5718232044198895,0.6002899951667472
Fibroblasts II,"['MFAP4', 'SERPINF1', 'FBLN1']",0.5770833333333333,0.6670150756835938,0.5794979079497908,0.5676229508196722
Pericytes,"['ACTA2', 'TAGLN', 'TPM2']",0.7906542056074767,1.0,0.8245614035087719,0.6789727126805778
Endothelial cells,"['PLVAP', 'IFI27']",0.830804248861912,1.0,0.9240506329113924,0.5918918918918918
Immune,['CD52'],0.7713754646840149,1.0,0.8623376623376623,0.5424836601307189
