organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
skin_of_body,Wiedemann,Cell Reports,2023,10.1016/j.celrep.2023.111994,Differential cell composition and split epidermal differentiation in human palm sole  and hip skin,UMAP visualization of all 12 datasets,https://cellxgene.cziscience.com/collections/6d203948-a779-4b69-9b3f-1ee1dadc3980,https://cellxgene.cziscience.com/e/de94c504-4b58-4f42-b68d-74a8e4892f0e.cxg/,https://datasets.cellxgene.cziscience.com/55df92aa-5c10-4e03-a44a-5a9aebe60c65.h5ad,author_cell_type,X_tsne,15243,11,0.5676923351033532,0.5113160054272767,0.23026416502009747,0.7664106145251397,0.7003485471966556,11
