clusterName,NSForest_markers,f_score,onTarget,precision,recall
Melanocytes/melanocyte-like,['ENSG00000123560'],0.8345428156748912,1.0,0.8625,0.7387580299785867
Terminally differentiated keratinocytes,"['ENSG00000126233', 'ENSG00000169035']",0.7664106145251397,1.0,0.871031746031746,0.5176886792452831
Differentiated keratinocytes I,"['ENSG00000166869', 'ENSG00000134765', 'ENSG00000173338', 'ENSG00000164825']",0.6182065217391305,0.4287438094615936,0.6574585635359116,0.4990322580645161
Differentiated keratinocytes II,"['ENSG00000107968', 'ENSG00000135604']",0.4560909267534486,0.8467344045639038,0.515650741350906,0.3119601328903654
Undifferentiated keratinocytes II,"['ENSG00000166803', 'ENSG00000117632']",0.7721382289416847,1.0,0.9050632911392406,0.4863945578231292
Undifferentiated keratinocytes I,"['ENSG00000196878', 'ENSG00000120708']",0.7092291557420032,0.8548646569252014,0.8573692551505546,0.4193798449612403
Fibroblasts I,"['ENSG00000011465', 'ENSG00000182326']",0.5772985033001766,0.4579027891159057,0.5718232044198895,0.6002899951667472
Fibroblasts II,"['ENSG00000166482', 'ENSG00000132386', 'ENSG00000077942']",0.5770833333333333,0.6670150756835938,0.5794979079497908,0.5676229508196722
Pericytes,"['ENSG00000107796', 'ENSG00000149591', 'ENSG00000198467']",0.7906542056074767,1.0,0.8245614035087719,0.6789727126805778
Endothelial cells,"['ENSG00000130300', 'ENSG00000165949']",0.830804248861912,1.0,0.9240506329113924,0.5918918918918918
Immune,['ENSG00000169442'],0.7713754646840149,1.0,0.8623376623376623,0.5424836601307189
