,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
RAB1A,0.52186465,0.6189865,0.0,0.0,0.0,0.0,0.0,0.0,0.59942436,0.75379497,0.61984
ACTR2,0.39483845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006385,0.0,0.0
ANXA4,0.6065908,0.0,0.0,0.0,1.2033956,0.0,0.0,0.0,0.0,0.0,0.5166414
PCBP1,0.9713713,1.0015523,0.88207865,0.0,0.0,0.0,0.0,0.0,1.049927,0.9432759,1.076865
SNRPG,0.64871216,0.66446006,0.0,0.0,0.0,0.0,0.0,0.0,0.511387,0.7606531,1.1077962
CCT7,0.5051973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59971344
TPRKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950227
MOB1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51702213,0.0,0.0
SUCLG1,0.48214898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,2.2172732,2.2606587,3.8597808,2.990486,3.1832309,3.7051544,2.9864228,2.1456003,1.6703868,2.2019198,2.368961
CAPG,0.84797144,0.44300124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977037
VAMP8,1.0000381,0.7656621,0.0,0.0,0.0,0.0,0.0,0.0,1.2471675,0.88333064,0.7588663
VAMP5,0.0,0.0,1.2908134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP3,0.5547682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704294,0.0,0.4419088
COX5B,1.4566436,1.2476969,1.3680905,0.90114295,1.3190124,0.0,0.0,1.8402343,1.2446108,1.1837345,1.4577216
EIF5B,0.53066325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70552516,0.0,0.54520047
RPL31,2.2084436,2.8323605,1.950489,1.1869669,2.320006,2.067934,0.0,1.9212911,1.8890164,2.9998412,2.9794772
RNF149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463419,0.0,0.0
FHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91218567,0.6411593
ECRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065376,0.0,0.0,0.0
SLC20A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331122,0.55400085
ACTR3,0.73036945,0.74262416,0.0,0.0,0.0,0.0,0.0,0.0,0.9712631,0.7672061,0.71188545
DBI,2.4526823,1.9062829,0.24860337,0.0,1.1668644,0.0,0.0,0.0,2.2821112,1.2008731,1.6659461
MZT2B,1.2397038,1.0336058,0.0,0.0,0.0,0.0,0.0,0.0,0.6565442,0.95882225,1.4890463
MZT2A,0.42327547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818268
UBXN4,0.6262324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53449297,0.0,0.64628124
DARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953274
ZEB2,0.0,0.0,0.0,0.0,0.0,0.0,1.4917152,0.0,0.0,0.0,0.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4238301,0.0,0.0
MMADHC,0.4806776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34132516,0.0,0.59971344
RND3,1.0704281,1.7075974,0.0,0.0,0.0,0.0,0.0,0.0,1.1779473,1.8096906,1.5884075
ARL5A,0.54880416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857465,0.0,0.0
PRPF40A,0.5861734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373725,0.0,0.61661184
DAPL1,1.2502515,0.7528136,0.0,0.0,0.0,0.0,0.0,0.0,1.2816405,0.93785053,0.51960576
RBMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51442474,0.0,0.0
PPIG,0.5427586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848804
SSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44817454
CYBRD1,0.0,0.0,0.0,0.94673735,1.8635583,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1I2,0.30712795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197557,0.0,0.0
ITGA6,0.0,0.0,1.486681,0.0,0.0,0.0,0.0,0.0,0.0,1.0346863,0.6776655
MAP3K20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3110392,0.0,0.0,0.0
OLA1,0.47518364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61283034
GPR155,0.0,0.0,0.0,0.0,0.0,0.0,1.2339783,0.0,0.0,0.0,0.0
ATP5MC3,1.0867327,0.97683674,0.0,0.0,1.1564567,0.0,0.0,1.4528933,0.715792,1.1225392,1.4438221
HNRNPA3,0.9602298,0.8896628,1.1472888,0.48321125,0.0,0.0,0.0,1.1793478,1.0293424,0.9603126,1.2608173
NFE2L2,1.0134516,1.0222206,0.0,0.0,0.0,0.0,0.0,0.0,0.945464,0.9761143,0.8639712
UBE2E3,0.6040511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488873
ITPRID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347948,0.0,0.0
NCKAP1,0.5958272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552602,0.0,0.0
ZC3H15,0.6155207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6754314,0.0,0.5335252
COL3A1,0.0,0.0,0.0,1.8571422,2.935519,0.0,0.0,0.0,0.0,0.0,0.0
NAB1,0.22847655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44719625
SF3B1,0.5327909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38213536,0.0,0.42837274
HSPD1,0.5324067,0.6524388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617748,0.85386574
HSPE1,0.89831537,0.9483814,0.0,0.0,0.0,1.7020743,0.0,0.0,0.73627377,0.97787017,1.1614331
BZW1,0.5891589,0.5615308,0.0,0.0,0.0,0.0,0.0,0.0,0.60223806,0.7116741,0.71944666
CLK1,0.53464293,0.70001733,0.0,0.0,0.0,0.0,0.0,0.0,0.7342103,0.90136075,0.6899426
NDUFB3,0.58571434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503754,0.0,0.5590348
SUMO1,0.7192441,0.6764507,0.0,0.0,0.0,0.0,0.0,0.0,0.3987956,0.9411262,0.9710505
NBEAL1,0.5559865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046275
EEF1B2,2.8296442,2.808541,2.2326632,1.5645908,1.4347192,2.2092257,0.0,2.1768641,2.2417507,2.8804717,2.946241
FN1,0.0,0.0,0.0,0.0,1.1501564,0.0,0.0,0.0,0.0,0.0,0.0
XRCC5,0.5942502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10432696,0.0,0.724181
RPL37A,3.94317,3.8882265,3.1279683,2.6955912,2.8366895,3.081169,2.510592,3.2485309,3.6012309,3.5739522,3.6930466
IGFBP2,0.0,0.0,0.7462088,0.0,0.0,0.0,0.0,0.0,0.0,0.7661238,0.61698794
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6236684,0.0,0.0,0.0
ARPC2,1.5757985,1.4770044,0.612129,0.0,0.85491264,1.2698591,0.0,1.0597762,1.3750062,1.9136181,1.6782975
AAMP,0.22172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM1,0.5888556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA4A,1.069704,0.78115463,0.0,0.0,0.0,0.0,0.0,0.0,1.4917152,0.82209826,0.7147527
DNAJB2,0.45075774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79072785,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357329,0.0,0.0
NCL,0.9654143,1.0635493,0.0,0.0,0.0,0.0,0.0,0.9341768,0.52215815,1.2260532,1.3948724
PTMA,3.3173213,3.3424559,3.704586,2.7834363,2.843627,3.4685135,3.0464292,3.9016666,3.1751523,3.8491533,4.1536684
COL6A3,0.0,0.0,0.0,0.8555342,1.5823222,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,0.4120381,0.38200533,1.2585659,0.0,0.0,0.0,0.0,0.0,0.0,0.720722,0.7019913
NDUFA10,0.6854862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188043,0.0,0.6042858
COPS9,1.0575786,0.6992781,0.0,0.0,0.0,0.0,0.0,0.0,1.0157726,0.0,0.7481513
GPC1,0.45946014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAB21L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500657,0.0,0.0
HDLBP,0.63909984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834356,0.0,0.0
SEPTIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48493856
BHLHE40,0.43376172,0.68949234,0.0,0.0,0.0,0.0,0.0,0.0,0.61968946,0.56557333,0.57421935
ARL8B,0.2704113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193431,0.0,0.0
LMCD1,0.0,0.0,1.1448812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC4,0.52865386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56294703,0.0,0.0
BRK1,1.0963839,0.83837456,0.0,0.0,1.188632,0.0,0.0,1.2940705,1.1803496,0.76007396,0.918155
TMEM40,0.3672119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868978,0.0,0.0
RPL32,4.0925555,4.2266912,4.1293488,3.5077167,3.588087,3.9516482,2.9901824,3.8481596,3.5240002,4.1482234,4.1578836
FBLN2,0.0,0.0,0.0,1.3761065,2.0683503,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,0.6998388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89939004
RAB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38640267,0.0,0.0
RPL15,3.7162807,3.848333,3.2190962,2.684187,2.9385843,3.1301692,2.5126734,3.1842077,3.193565,3.8490655,3.8078547
TGFBR2,0.0,0.0,1.5376191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97236025,0.0,0.0
DYNC1LI1,0.44556493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682137,0.0,0.0
PDCD6IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129,0.0,0.0
LRRFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54271114,0.0,0.0
GOLGA4,0.82579565,0.58236337,0.0,0.0,0.0,0.0,0.0,0.0,1.1935208,0.0,0.0
CSRNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516259,0.59315866,0.0
RPSA,2.925469,3.034538,2.2755904,1.7544235,1.9809568,2.5729246,0.8310258,1.9740293,2.184626,3.145588,3.3140016
EIF1B,0.48144424,0.6022416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691203,0.823619
RPL14,3.2472303,3.3677902,2.9175901,2.858414,2.8780296,3.208619,2.4379303,3.3065147,2.5833797,3.3424513,3.4179592
CTNNB1,0.2912472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35546672,0.0,0.0
SS18L2,0.2515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1A,0.55297506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865949,0.0,0.0
ABHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30319872,0.0,0.0
ZDHHC3,0.4631586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50657177,0.0,0.0
MAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50018656,0.0,0.0
TMA7,1.680196,1.492717,1.5730003,1.5693922,1.644271,1.8579031,1.191336,1.6335472,1.6111207,1.4578062,1.6239139
COL7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63732266,0.0
UQCRC1,0.4042525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975511,0.7960534
IP6K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48345917,0.0,0.0
IMPDH2,0.8393036,0.8659321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040771,1.1590643
QARS1,0.5153801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36793157,0.0,0.4964641
LAMB2,0.0,0.0,0.0,0.0,0.8236965,0.0,0.0,0.0,0.0,0.0,0.0
GPX1,0.0,0.0,1.2400122,0.0,0.0,0.0,0.0,0.0,0.0,0.9865949,0.70731854
RHOA,1.0805979,0.9129887,1.7723525,1.4326513,1.7250044,0.0,1.5229024,1.707782,1.1123661,1.0222775,1.2512324
GNAI2,0.0,0.0,1.6739562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYAL2,0.0,0.0,0.62942815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL29,3.7685404,3.8540442,3.2865348,2.9092095,2.9879725,3.1549134,2.443672,3.3036697,3.2011397,3.7340822,3.727241
SPCS1,0.85229075,0.6236101,0.0,0.5413282,1.0928458,0.0,0.0,1.2221966,0.66124743,0.7646172,0.8802636
TKT,0.48848385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045,0.88959634
SELENOK,0.83122694,0.98161185,0.0,0.0,0.0,0.0,0.0,0.0,1.1416256,0.95102954,0.93113905
ARF4,0.60083365,0.69605005,0.0,0.0,1.1785054,0.0,0.0,0.0,0.76406515,1.0773404,0.77097785
THOC7,0.5965594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31071395,0.0,0.6148077
ARL6IP5,0.0,0.0,0.0,1.4762875,1.8998275,0.0,0.0,0.0,0.0,0.0,0.0
FRMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43252304,0.0,0.0
CHMP2B,0.4333841,0.42279714,0.0,0.0,0.0,0.0,0.0,0.0,0.50532705,0.0,0.4304972
FILIP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513952,0.0,0.0,0.0
TMEM45A,0.97267425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558162,0.0,0.0
ABI3BP,0.0,0.0,0.0,0.0,1.0293393,0.0,0.0,0.0,0.0,0.0,0.0
PCNP,0.42789042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448059
RPL24,3.001116,3.091897,3.0997553,2.681394,2.6813822,2.8997216,2.279514,3.0154684,2.5243826,3.0805316,3.0349054
NFKBIZ,0.8399377,1.0668826,0.0,0.0,0.0,0.0,0.0,0.0,1.1370413,1.0714685,1.0104932
C3orf52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178055,0.0,0.0
CCDC80,0.0,0.0,0.0,1.2441692,1.8357918,0.0,0.0,0.0,0.0,0.0,0.0
NAA50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45987886
ATP6V1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416555,0.0,0.0
COX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481428,0.0,0.0
FSTL1,0.0,0.0,0.0,0.0,1.8596572,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB4,1.033149,0.8650553,0.90249383,0.0,0.87680686,0.0,0.0,1.3461295,0.9203222,0.900362,1.0819383
GOLGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662556,0.0,0.0
CSTA,1.988736,1.3835636,0.0,0.0,0.0,0.0,0.0,0.0,2.751209,0.0,0.7187995
FAM162A,1.0112988,0.6575285,0.0,0.0,0.0,0.0,0.0,0.0,1.0180917,0.0,0.61283034
MYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4887853,0.0,0.0,0.0
RAB7A,0.780129,0.89686555,0.0,0.0,0.0,0.0,0.0,0.0,0.89726794,0.94823647,0.81363094
CNBP,1.4283278,1.1429337,1.4747286,1.4890511,1.5075972,0.0,0.0,1.6578639,1.4084468,1.1774797,1.2069161
H1-10,0.69078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63580394,0.76529694
IL20RB,0.46791318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316313,0.0,0.0
RNF7,0.7301464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52300227,0.8176908,0.61956364
ATP1B3,1.4189234,1.3480251,0.0,0.0,0.0,0.0,0.0,0.0,0.8296208,2.138115,1.7522159
PLSCR1,0.0,0.0,0.55405796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.0,2.1094499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.90936464,1.0694212,0.0,0.0,0.0,0.0,0.0,0.0,0.98321915,1.0333725,0.94860077
EIF2A,0.47496533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380075,0.6682148
SELENOT,0.379616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32973808,0.0,0.46174306
AADACL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266302,0.0,0.0
MBNL1,0.43245605,0.0,0.8725276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425935
RAP2B,0.0,0.66034186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336184,0.53412795
SSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30704066,0.0,0.0
TIPARP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691843,0.0,0.0
CCNL1,1.2535448,1.2961884,0.0,0.0,0.0,0.0,0.0,0.0,1.2769905,1.4410288,1.1969901
SMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69573283
KPNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47449577,0.0,0.0
SPTSSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102733,0.0,0.0
SEC62,0.41388944,0.0,1.351092,1.3285235,1.1982408,0.0,0.0,0.9057713,0.0,0.0,0.4381371
RPL22L1,1.2425306,1.2642193,0.0,0.0,0.0,0.0,0.0,0.0,0.7996216,1.2680146,1.3299062
TNFSF10,0.0,0.0,1.5304554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB5,0.50712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54573345
ATP11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24981293,0.0,0.0
AP2M1,0.64840734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37906927,0.0,0.70092154
PSMD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48079592,0.0,0.0
EIF4G1,0.44601983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79885364,0.0,0.0
EPHB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220029,0.0,0.0
MAP3K13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35819158
TRA2B,0.9049493,0.9117402,0.0,0.0,0.0,0.0,0.0,0.0,0.7683954,0.9843062,0.9551408
EIF4A2,1.331729,1.4607638,0.81759965,0.0,1.0010076,0.0,0.0,1.2052343,1.2831944,1.8632958,1.5719196
LPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3560965,0.0,0.0,0.0
TP63,0.33670098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87783253,0.58658034
CLDN1,0.8397471,1.425849,0.0,0.0,0.0,0.0,0.0,0.0,1.9414867,0.0,0.0
HES1,1.8559943,1.1853477,0.0,0.0,0.0,0.0,0.0,0.0,1.9385742,2.7531428,1.9352727
ACAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35141766,0.0,0.0
APOD,0.0,0.0,0.0,1.7909266,2.3322358,0.0,0.0,0.0,0.0,0.0,0.0
PCYT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4570083,0.0,0.0
FYTTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33676028,0.0,0.0
RPL35A,3.5014029,3.5903268,3.4339027,3.2350974,3.1671233,3.429547,2.6561005,3.4696329,2.9665332,3.5101929,3.4461508
ATP5ME,1.5293124,1.1829474,1.3463527,1.2439055,1.2278855,0.0,1.0598994,1.6916993,1.1977556,1.047548,1.2753572
SLBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541764
FGFR3,0.69746256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39964843,0.7934209,0.0
NSG1,1.0666639,0.7706511,0.0,0.0,0.0,0.0,0.0,0.0,0.91368186,0.0,0.42820656
MRFAP1,0.6869798,0.6757504,0.0,0.0,1.0325882,0.0,0.0,0.0,0.33257157,0.8788602,0.90179694
WDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37627327,0.0,0.42717156
CPEB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65665585,0.0,0.0
FGFBP1,0.4461719,0.52569574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45982167
SOD3,0.0,0.0,0.0,1.7963575,2.6037035,0.0,0.0,1.9965146,0.0,0.0,0.0
KLF3,0.4769737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525401,0.0,0.0
RPL9,3.7455504,3.8246965,3.2583146,2.666784,2.9172158,3.1374335,2.4465575,3.1448734,3.2442443,3.7508159,3.6915529
UBE2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31029627,0.0,0.0
NIPAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519002,0.0,0.0
SLAIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52610564,0.0,0.0
OCIAD1,0.5237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958379,0.0,0.5346209
OCIAD2,0.24610525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWH43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051402,0.0,0.0
TMEM165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27109942,0.0,0.0
NMU,0.6228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP72,0.6127631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54520047
HOPX,1.4325905,1.0551772,0.0,0.0,0.0,0.0,0.0,0.0,2.1477938,1.6266172,1.3686666
IGFBP7,0.0,0.0,2.5702977,2.834553,2.8043242,0.0,2.4660518,3.7114065,0.0,0.0,0.0
CCNI,1.1135547,1.0887244,1.4840256,1.4597057,1.6970491,1.3013232,0.0,1.9164963,1.0239323,1.4336234,1.3794942
HNRNPD,0.46507728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77551734
HNRNPDL,1.1842681,1.3284284,1.295398,1.1274915,1.1676157,0.0,0.83788604,1.499505,1.221353,1.6215475,1.710442
CDS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44349587,0.0,0.0
PTPN13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068772,0.0,0.0
SPARCL1,0.0,0.0,3.363536,0.0,0.0,0.0,0.0,2.7485447,0.0,0.0,0.0
PYURF,0.79105735,0.6257671,0.0,0.0,0.0,0.0,0.0,0.0,0.60419285,0.56639814,0.69757724
PDLIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519287,0.0,0.0
EIF4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228775
H2AZ1,1.3413651,1.7037878,0.93736976,0.0,0.0,0.0,0.0,0.0,1.2035465,1.827971,2.6058855
EMCN,0.0,0.0,1.4906609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,1.0309858,1.2705436,0.9468582,0.0,0.0,0.0,0.0,0.0,1.0641723,1.4632677,1.2507133
RPL34,3.931354,3.981048,4.146539,3.6724286,3.4746766,4.1610775,2.9309926,3.8993566,3.4404864,3.92763,3.864087
OSTC,0.536199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68155545
ENSG00000269893,1.5347152,1.569061,0.9750101,1.2139817,1.0651355,0.0,0.0,0.0,1.089236,2.0015593,1.7153423
ARLN,1.0063176,0.7166753,0.0,0.0,0.9129889,0.0,0.0,1.2919605,1.6356256,0.7221317,0.6923487
ANXA5,0.0,0.0,0.0,1.283881,1.7114899,0.0,1.486663,1.3841233,0.0,0.0,0.74956167
PGRMC2,0.48609966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47784668,0.0,0.0
NDUFC1,0.88801813,0.6614742,0.0,0.0,0.0,0.0,0.0,0.0,0.8495902,0.0,0.6921489
MGST2,0.6916506,0.0,1.3696227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,4.206024,4.285859,3.6795454,3.2100859,3.247388,3.6638823,2.7920196,3.729752,3.3966794,4.2180367,4.248737
FBXW7,0.43307436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43287703
TMEM154,0.72518575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445161,0.0,0.0
SFRP2,0.0,0.0,0.0,0.0,2.3015618,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30725893,0.0,0.0
MSMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64695203,0.0,0.0
CPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104064,0.0,0.0,0.0
PALLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98722816,0.5134399,0.0,0.0
CLCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53393227,0.0,0.0
HMGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246226
ACSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137475,0.0,0.0
SORBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76165277,0.0,0.0,0.0
PDCD6,0.5547446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34144145,0.0,0.33288655
NDUFS6,0.8997556,0.5037808,0.0,0.0,0.0,0.0,0.0,0.0,0.7281923,0.0,0.75168705
CCT5,0.36088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63687503
SUB1,1.1311042,1.4135547,0.8751738,0.0,0.9074433,1.645259,0.0,0.8878918,1.1415651,1.482933,1.4913483
LIFR,0.0,0.0,1.2931108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
