clusterName,NSForest_markers,f_score
cd4_treg,"['FOXP3', 'IKZF2']",0.7291666666666666
cd8_naive,"['LEF1', 'C16orf54']",0.3571428571428571
cd8_cm,"['THOC3', 'LEF1', 'CD8B']",0.379746835443038
cd4_cm,"['MAL', 'LEF1']",0.5815508021390374
cd4_naive,"['ADTRP', 'TSHZ2']",0.4705882352941176
nk_ilc_precursor,"['GNLY', 'CDKN2D', 'SPON2']",0.1771117166212534
ilc1,['ZNF683'],0.4545454545454545
cd4_temra,"['CD320', 'FGFBP2', 'C12orf75', 'CLEC2D']",0.3597122302158273
cd8_tem,"['KLRG1', 'CD8B', 'GZMB']",0.2904761904761905
cd3_gd,"['LAG3', 'KLRC2']",0.3643803585346843
cd8_temra,"['CMC1', 'GZMK', 'CD8A']",0.5034774720290294
cd8_trm,"['DUSP4', 'CD8A']",0.609925788497217
cd8_mait,"['ENSG00000256553', 'CD160']",0.7766470273165507
cd4_trm,"['TTC39C', 'PBXIP1', 'CD5']",0.209471766848816
cd4_tem,"['FLT3LG', 'MDFIC', 'PTBP3', 'LAT']",0.2234636871508379
progenitor,['NPR3'],0.7258064516129032
pdc,['VASH2'],0.9090909090909092
dc1,['CLEC9A'],1.0
dc2,"['CLEC10A', 'PLD4']",0.7870370370370371
monocyte_nonclassical,"['PELATON', 'FCGR3A']",0.8551068883610451
macrophage,"['CD163', 'HLA-DQA1']",0.4375
monocyte_classical,"['S100A12', 'VCAN']",0.9530095036958818
ilc3,['JMY'],0.5555555555555556
nk_cd56br,"['CD160', 'KLRC1', 'XCL1']",0.6613924050632911
nk_cd56dim,"['FGFBP2', 'SPON2']",0.8742380494064806
