clusterName,gene
cd4_treg,ENSG00000049768
cd4_treg,ENSG00000030419
cd8_naive,ENSG00000138795
cd8_naive,ENSG00000185905
cd8_cm,ENSG00000051596
cd8_cm,ENSG00000138795
cd8_cm,ENSG00000172116
cd4_cm,ENSG00000172005
cd4_cm,ENSG00000138795
cd4_naive,ENSG00000111863
cd4_naive,ENSG00000182463
nk_ilc_precursor,ENSG00000115523
nk_ilc_precursor,ENSG00000129355
nk_ilc_precursor,ENSG00000159674
ilc1,ENSG00000176083
cd4_temra,ENSG00000167775
cd4_temra,ENSG00000137441
cd4_temra,ENSG00000235162
cd4_temra,ENSG00000069493
cd8_tem,ENSG00000139187
cd8_tem,ENSG00000172116
cd8_tem,ENSG00000100453
cd3_gd,ENSG00000089692
cd3_gd,ENSG00000205809
cd8_temra,ENSG00000187118
cd8_temra,ENSG00000113088
cd8_temra,ENSG00000153563
cd8_trm,ENSG00000120875
cd8_trm,ENSG00000153563
cd8_mait,ENSG00000256553
cd8_mait,ENSG00000117281
cd4_trm,ENSG00000168234
cd4_trm,ENSG00000163346
cd4_trm,ENSG00000110448
cd4_tem,ENSG00000090554
cd4_tem,ENSG00000135272
cd4_tem,ENSG00000119314
cd4_tem,ENSG00000213658
progenitor,ENSG00000113389
pdc,ENSG00000143494
dc1,ENSG00000197992
dc2,ENSG00000132514
dc2,ENSG00000166428
monocyte_nonclassical,ENSG00000224397
monocyte_nonclassical,ENSG00000203747
macrophage,ENSG00000177575
macrophage,ENSG00000196735
monocyte_classical,ENSG00000163221
monocyte_classical,ENSG00000038427
ilc3,ENSG00000152409
nk_cd56br,ENSG00000117281
nk_cd56br,ENSG00000134545
nk_cd56br,ENSG00000143184
nk_cd56dim,ENSG00000137441
nk_cd56dim,ENSG00000159674
