,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
SUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX6,0.5597982207934061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.5413607408603033,0.0,0.0,0.0,0.4725569362441699,0.5243825117746989,0.5698614021142324,0.6644384562969208,0.49284644921620685,0.47144723186890286,0.4822855095068614,0.553172655403614,0.0,0.4674511676033338,0.6813987816373507,0.6689931849638621
GAS5,0.10983800391356151,0.3461538503567378,0.47264476617177326,0.19743825246890387,0.18549552311499914,0.10236003994941711,0.10011228670676549,0.32941798865795135,0.18394195785125098,0.3404390712579091,0.1593646084268888,0.1414801056186358,0.12778966625531515,0.3422498206297557,0.14667445917924246,0.024007598559061687,0.14468156546354294,0.00900652011235555,0.0,0.010021629432837168,0.09886699418226878,0.015779666602611542,0.032592274248600006,0.025603197515010834,0.24913091460863748
RC3H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968474288781484,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGAP1L,0.0,0.0,0.0,0.0,0.8199454049269358,0.7675523310899734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597526982426643,0.7083333333333334,0.0,0.0,0.0,0.0,0.7334007322788239,0.7723963931202888,0.0,0.749659943083922,0.8282787476976713,0.0
CACYBP,0.0,0.5027688344319662,0.0,0.49273989846309024,0.0,0.5486471553643545,0.4705750693877538,0.5083516836166382,0.4809226443370183,0.5211103757222494,0.0,0.0,0.0,0.5227544729908308,0.4583333333333333,0.0,0.0,0.0,0.0,0.4764129196604093,0.5368640720844269,0.579687125980854,0.5140154485901197,0.0,0.4621962383389473
TOR3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399704535802206,0.93475691229105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
SOAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.96131481975317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR1AIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CEP350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168613602717718,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287796889742216,0.8951577146848043
QSOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082117726405462,0.0,0.0,0.9356673657894135,0.9233779360850652,0.0,0.0,0.0,0.0,0.0,0.875
ACBD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER5,0.1937719335158666,0.09892585128545761,0.08397768189509709,0.2566461016734441,0.210239976644516,0.0957718367377917,0.2219202220439911,0.17250002175569534,0.2787287309765816,0.14795097460349402,0.18152842173973718,0.14123885333538055,0.1745961755514145,0.24828491111596426,0.15625445544719696,0.38025658826033276,0.1517022798458735,0.13104615112145743,0.0,0.13550239553054175,0.2056694601972898,0.21312271306912103,0.26171677311261493,0.07787959277629852,0.041666666666666664
GLUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7688942377765974,0.0,0.7807986040910085,0.0,0.0,0.840570479631424,0.8320758640766144,0.8354663029313087,0.0,0.0,0.0,0.75,0.7792968427141508
DHX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530345822374026,0.0,0.0,0.0,0.0,0.0,0.875,0.881962406138579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823779200514158
SMG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.8957174817721049,0.9192903712391853,0.9062499552965164,0.0,0.0,0.0,0.0,0.0
ARPC5,0.0,0.0,0.0,0.0,0.6328825379411379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443149844805399,0.6868044237295786,0.7006467605630556,0.0,0.7152330080668131,0.7196298191944758,0.714777464667956,0.0,0.6431621313095093,0.6193866605559984,0.5833333333333334,0.5983985339601835
TSEN15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1orf21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166944225629171,0.946457805732886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVNS1ABP,0.4229951972762744,0.296187882622083,0.0,0.3492737337946892,0.37214870502551395,0.3448844328522682,0.4204951226711273,0.3251659820477168,0.4399314721425374,0.32256494214137393,0.3469627822438876,0.3918127516905467,0.4671948825319608,0.23279443879922232,0.2390219196677208,0.0,0.3468044549226761,0.20833333333333334,0.25701067596673965,0.0,0.34260017424821854,0.45188914239406586,0.3831382840871811,0.0,0.0
TPR,0.0,0.0,0.0,0.0,0.0,0.8765979086359342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.8170502210656801,0.0,0.9042546028892199,0.0,0.0,0.0,0.0,0.0,0.0,0.8098300571242968,0.8511949231227239
RGS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS1,0.47458935032288235,0.0,0.0,0.40958070506652194,0.3695632020632426,0.5501798142989477,0.4531998286644618,0.0,0.0,0.0,0.38730110228061676,0.4761063829064369,0.5166133667031924,0.4636094296971957,0.5639540106058121,0.5304213091731071,0.6958729152878126,0.3333333333333333,0.0,0.0,0.4597049802541733,0.37151748935381573,0.3776159981886546,0.6183431024352709,0.0
RGS2,0.5639378949999809,0.0,0.0,0.5622142975529035,0.0,0.0,0.5968696574370066,0.5681078607837359,0.6002249519030253,0.0,0.0,0.0,0.0,0.5831528007984161,0.7881684576471647,0.0,0.0,0.5416666666666666,0.6387506450215975,0.6925787255167961,0.0,0.5425036499897639,0.0,0.6714879175027212,0.0
RO60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CDC73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9648841520150503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968121570845445,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.2484950696428617,0.08370780199766159,0.09182573109865189,0.11464618394772212,0.2138648753364881,0.11717445403337479,0.10911449293295543,0.0691651279727618,0.14454231411218643,0.12639067322015762,0.23365721851587296,0.266691433886687,0.20717242856820425,0.04702838510274887,0.05352354049682617,0.22128528108199438,0.031229252616564434,0.06613073746363322,0.05737281839052836,0.11479575683673222,0.16149119784434637,0.2429980511466662,0.17153934389352798,0.01014308383067449,0.0
ENSG00000229989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9727933531006178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984394001464049,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979073184231917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
RNPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382556031147639,0.9693194155891737,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652957742412885,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
PTPN7,0.9110515067974726,0.0,0.0,0.0,0.8612996190786362,0.0,0.0,0.0,0.0,0.0,0.0,0.8996504445870718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837882354855537,0.0,0.8333333333333334
KDM5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADIPOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.8227916906277338,0.0,0.0,0.8240071386098862,0.8247868294517199,0.8167155260841051,0.0,0.0,0.0,0.0,0.8050210351745287
TMEM183A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394709592064222,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169181287288666
BTG2,0.25534500430027646,0.1900829623142878,0.2589106907447179,0.26890795181194943,0.18476897478103638,0.19418679674466452,0.2246321737766266,0.13599706689516702,0.3028303434451421,0.2479908416668574,0.24679561952749887,0.23236766209204993,0.3021594285964966,0.09509384632110596,0.07648678620656331,0.4353572428226471,0.11853654434283574,0.0,0.036274236937363945,0.057567961513996124,0.22528093804915747,0.2590273345510165,0.35728715856870014,0.09507033228874207,0.02956257512172063
ATP2B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9651709645986557,0.9327996199329694,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0
SNRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8350726788242658,0.8995994205276171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528119896848997,0.8867318804065386
PPP1R15B,0.0,0.5309882685542107,0.0,0.5886688828468323,0.0,0.0,0.6352452884117762,0.0,0.6600750808914503,0.0,0.0,0.0,0.0,0.5747158179680506,0.5156649475296339,0.6099670032660166,0.0,0.5373561854163805,0.6216652120153109,0.5252696350216866,0.6100756203134855,0.0,0.6186238328615824,0.0,0.5
MDM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376752848426501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416720792651176,0.9166666666666666
NUAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCKS1,0.0,0.5474498197436333,0.6106552208463351,0.5424775431553522,0.6371193950374922,0.0,0.0,0.0,0.0,0.5278124858935674,0.5891102055708567,0.0,0.0,0.57379350066185,0.5528913587331772,0.0,0.6318965603907903,0.5,0.0,0.0,0.5953304519255956,0.0,0.5947846720616022,0.0,0.7358407204349836
RAB29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF5,0.5761510580778122,0.0,0.0,0.47439394394556683,0.0,0.4838543285926183,0.0,0.5568886573115984,0.5105438431104025,0.0,0.0,0.5681831687688828,0.0,0.4602399468421936,0.4958578372995059,0.0,0.0,0.4583333333333333,0.0,0.5832636281847954,0.5780351807673773,0.6349818905194601,0.47683774679899216,0.48092207312583923,0.0
EIF2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAPK2,0.644171970585982,0.0,0.0,0.0,0.0,0.0,0.6359856600562731,0.0,0.6114386344949404,0.0,0.0,0.5326090877254804,0.6113444541891416,0.44842855632305145,0.46693683167298633,0.0,0.6997694472471873,0.45596996198097867,0.4895218039552371,0.4966820056239764,0.5979754875103632,0.0,0.48370756457249325,0.8376406778891882,0.4166666666666667
FCMR,0.6290550082921982,0.599268838763237,0.750031461318334,0.0,0.0,0.6954776694377264,0.0,0.6062217280268669,0.6102351074417433,0.6081230193376541,0.0,0.0,0.0,0.0,0.0,0.6062217280268669,0.0,0.0,0.0,0.0,0.6225385963916779,0.6491643960277239,0.5833333333333334,0.0,0.0
CD55,0.0,0.5072292064627012,0.6362430974841118,0.0,0.0,0.0,0.0,0.573075053592523,0.4703706130385399,0.4825771401325862,0.0,0.0,0.0,0.48989493896563846,0.5080717777212461,0.0,0.0,0.5802725081642469,0.6772168353199959,0.6670518343647321,0.0,0.47816120833158493,0.5052123243610064,0.5470764810840288,0.4583333333333333
CD46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.9529346600174904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183015351494154
G0S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066446920235952,0.0,0.0,0.875,0.9468175619840622,0.9549182628591856,0.0,0.0,0.0,0.0,0.0
TRAF3IP3,0.0,0.9815335497260094,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.971265030403932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NENF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347910632689794,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427770525217056
ATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.6581163878242174,0.0,0.6940327634414037,0.0,0.0,0.0,0.6717528849840164,0.6025049289067587,0.8230281050006548,0.6510047639409701,0.0,0.6673205519715945,0.6410707806547483,0.6834012394150099,0.0,0.0,0.0,0.6796012222766876,0.5833333333333334
BATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EPRS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9242200379570326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494204695026079
IARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3GAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP10,0.6972872664531072,0.0,0.0,0.6644192958871523,0.0,0.6698838522036871,0.7255179534355799,0.0,0.7036293968558311,0.0,0.0,0.0,0.0,0.625,0.6297173326214155,0.0,0.0,0.0,0.0,0.0,0.7394699330131213,0.7440033803383509,0.7443889702359835,0.0,0.0
MIA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402571817239126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727398703495661,0.9166666666666666
AIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902292042970657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
CAPN2,0.0,0.0,0.0,0.5824767698844274,0.6838346123695374,0.5452726557850838,0.0,0.6196494450171789,0.0,0.0,0.5872688616315523,0.0,0.0,0.5485142966111501,0.5685154274106026,0.0,0.0,0.5416666666666666,0.6128287290533384,0.5433094998200735,0.0,0.6591013818979263,0.572752500573794,0.0,0.0
TP53BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947318101922671,0.0,0.0,0.0,0.0,0.0,0.9218489825725555,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355650469660759,0.9431654736399651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
CNIH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WDR26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865192497769991,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9353688408931097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9475204894940058
SRP9,0.0,0.0,0.0,0.8117225343982378,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.8543233027060827,0.8027079477906227,0.0,0.0,0.0,0.0,0.7921323577562968,0.0,0.0,0.0,0.0,0.8841591030359268
PYCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.9631944050391515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931788869202137
SDE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995645170410475,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590441063046455,0.8917916690309843
H3-3A,0.0559291938940684,0.014345494409402212,0.00846283882856369,0.02940943588813146,0.08935686697562535,0.04278093328078588,0.010621068378289541,0.0,0.018517980972925823,0.0842546820640564,0.01554068922996521,0.04052269955476125,0.03318763772646586,0.27229539304971695,0.2979019184907277,0.12036289274692535,0.21183881411949793,0.2801608294248581,0.386177899936835,0.3706566244363785,0.1456960290670395,0.11059674868981044,0.13457684963941574,0.1636805757880211,0.27424054096142453
ACBD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803051501512527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334
PARP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947054589788119,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685862337549528
ITPKB,0.0,0.0,0.9819585134585699,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF1,0.12098107983668645,0.020231984555721283,0.022487302621205647,0.0658566082517306,0.06053082396586736,0.05055381109317144,0.04698281486829122,0.1174579585591952,0.05591038862864176,0.017824687063694,0.05875494331121445,0.130629596610864,0.09390805413325627,0.019183362523714702,0.019286314646402996,0.015539695819218954,0.21178480486075082,0.013473249971866608,0.18138481676578522,0.08758930365244548,0.124335378408432,0.11273409922917683,0.06531614065170288,0.0,0.008070379495620728
MRPL55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9392624894777933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973429816464583,0.9166666666666666
GUK1,0.3249751379092534,0.08157689621051152,0.0,0.16701293488343558,0.15959263096253076,0.12075164665778478,0.24529675642649332,0.1413234074910482,0.26305990914503735,0.08427652964989345,0.1980178082982699,0.3417842934528987,0.2417621612548828,0.04793085157871246,0.06808536251386006,0.08421072612206142,0.09218924989302953,0.11744237194458644,0.1375646342833837,0.1392517164349556,0.20700654635826746,0.15865761041641235,0.11435598383347194,0.2574806933601697,0.041666666666666664
H2AC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RNF187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345333278179169,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517962262034416
RAB4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9631682684024175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EGLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2BP2,0.0,0.5255464961131414,0.0,0.4788750906785329,0.0,0.0,0.5564671332637469,0.6330599760015806,0.5362218221028646,0.5350904042522112,0.0,0.0,0.0,0.4166666666666667,0.5359995613495508,0.0,0.0,0.5831634600957235,0.558150072892507,0.46560748169819516,0.4294934446612994,0.0,0.46184847752253216,0.7430725867549578,0.4196110839645068
TOMM20,0.24531206985314688,0.22552424669265747,0.2547791029016177,0.1989936629931132,0.20983298867940903,0.28442879766225815,0.19043690462907156,0.4119645232955615,0.20665474236011505,0.22599299003680548,0.21164029836654663,0.25759131958087284,0.260466605424881,0.19439956794182459,0.14734012385209402,0.0,0.0,0.1309721122185389,0.125,0.14099475493033728,0.13811618089675903,0.0,0.15315798421700796,0.38198913137118023,0.2461299548546473
ARID4B,0.2923733244339625,0.24285312493642172,0.3018305152654648,0.25285280495882034,0.2508652483423551,0.29470227907101315,0.25794414182504016,0.3038576617836952,0.234811765452226,0.23415501664082208,0.25734664251406986,0.31954411913951236,0.28727615376313526,0.18144195278485617,0.16666666666666666,0.31141700098911923,0.0,0.0,0.0,0.0,0.3196587686737378,0.2906423980991046,0.3363809436559677,0.20454896738131842,0.17598048597574234
LYST,0.9366727620363235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526707033316294,0.9166666666666666,0.0,0.0,0.0,0.0
GPR137B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CEP170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9283962100744247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204330320159594
SDCCAG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
