,ActMac,AntiB,Arterial,C-Hepato,C-Hepato2,CD3T-lrNK,CD4T,CD8T,CD8T-cNK,Chol,CholMucus,Fibroblast,Hepato,Hepato--Mac,I-Hepato,Kupffer,Kupffer--LSEC-Doublet,LAM-like,MHCII,MatB,Monocyte,NKT--Mac-Doublet,Neutrophil,P-Hepato,P-Hepato2,Prolif,Stellate,Tcell,cDC,cNK,cvEndo,cvLSEC,cvLSEC--T-Doublet,lrNK,pDC,ppLSEC
FAM20A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAE,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689503448350089,0.0,0.0,0.0,0.0,0.0,0.9517855320658003,0.0
WSB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9366520166397094,0.8602899415152413,0.0,0.0,0.0,0.9016967228480748,0.8923178791999817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9031305364200047
NHERF1,0.0,0.0,0.0,0.9356081673077175,0.9267502427101135,0.0,0.0,0.0,0.0,0.0,0.9763023614883423,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTN,0.0,0.08891726561955043,0.09943755183901105,0.2988340173448835,0.4084189670426505,0.2053173542022705,0.1784878066607884,0.17368169001170566,0.19195786714553834,0.2403360639299665,0.1888799480029515,0.21208780322756085,0.2387789947646005,0.2519405586378915,0.29620123761040823,0.14679561001913888,0.1122898987361363,0.0,0.058922045571463445,0.21824673754828317,0.0706251791545323,0.17199912582124982,0.05714285714285714,0.28042278970990864,0.2564266749790737,0.1895858713558742,0.2276176486696516,0.22967736550739834,0.06990593501499721,0.19883672509874617,0.1889619333403451,0.19136689049857003,0.16239053692136493,0.20959298951285227,0.14739924669265747,0.1178578291620527
OCIAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.9499247755323138,0.0,0.0,0.8857142857142857,0.8873639600617546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178132942744663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997312051909311,0.0
NDUFC1,0.0,0.0,0.0,0.9183496781757899,0.0,0.0,0.0,0.0,0.0,0.0,0.9499782391956875,0.0,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273771337100438,0.0
RPL34,0.41848304271698,0.11918385369437082,0.23612732376371112,0.19315512350627353,0.0,0.19340818098613194,0.24197299821036203,0.22623308897018432,0.23954113210950578,0.04887091261999948,0.2845451508249555,0.033877030440739225,0.04324715988976615,0.028676390647888184,0.07578548192977905,0.12808100155421664,0.19445333310535975,0.18208235502243042,0.3577157633645194,0.10284506934029715,0.3633254085268293,0.1658040131841387,0.22085787398474557,0.014103923525129045,0.004029933043888637,0.06929562262126378,0.018815624713897704,0.0838370748928615,0.3084362813404628,0.10588388102395194,0.0809338825089591,0.08882936068943569,0.19650958265577043,0.12025720562253679,0.3054247447422573,0.4025825994355338
HGFAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGDH,0.0,0.0,0.0,0.9142857142857143,0.9245446818215507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453737582479205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498486007962909,0.0
PPARGC1A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631058948380606,0.9455223798751831,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.0,0.0,0.0,0.9601738555090767,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947576321874346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC5D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.8608425276620048,0.0,0.0,0.7438648104667663,0.7142857142857143,0.0,0.0,0.0,0.7944705060550145,0.0,0.7718987090247018,0.0,0.0,0.0,0.7431273290089199,0.0,0.0,0.8376813888549804,0.8068268707820347,0.0,0.0,0.0,0.786091138635363,0.0,0.0,0.0,0.0,0.0,0.8177661146436419,0.0,0.0,0.0,0.0,0.0,0.7282604575157166,0.0
MS4A6A,0.8047942178589957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8244383641651698,0.8325139795030866,0.8467833536011832,0.8494618398802621,0.0,0.8011685677937099,0.8,0.8472626873425075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPX,0.0,0.10933030673435756,0.09986931766782488,0.38506265708378384,0.5262763227735247,0.2402551702090672,0.24513507570539203,0.21785340820040022,0.2219189167022705,0.24821218422480992,0.16221902370452881,0.28952527557100566,0.2684564096587045,0.2689966474260603,0.37531490325927735,0.1549743516104562,0.12365760632923671,0.0,0.0,0.24061563866479055,0.09180629934583391,0.18236347096306937,0.08571428571428572,0.34077328954424174,0.3231277210371835,0.1756297060421535,0.2647923537663051,0.27041442223957607,0.09835237945829119,0.2250935912132263,0.2793106913566589,0.22775848422731673,0.20228962387357438,0.24173595905303955,0.16745795011520387,0.12246700354984828
APOA5,0.0,0.0,0.0,0.9257041590554373,0.955763578414917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268666250365121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.0
APOC3,0.01655628510883876,0.07120342765535627,0.06506036690303257,0.24871632712227956,0.12695277759007045,0.14278037207467215,0.14445547206061227,0.13740355457578388,0.1357126372201102,0.13478976488113403,0.10217893804822649,0.15516771078109742,0.16457660368510654,0.17388015815189906,0.17451190267290387,0.09002226080213274,0.10022813762937273,0.0,0.04466665983200073,0.13697452545166017,0.042034808226994104,0.11485603707177298,0.05317585979189191,0.15151512111936297,0.0996911747114999,0.13346757548195975,0.16233326877866472,0.14313003165381297,0.06549162353788103,0.13140413079942975,0.14259146792548044,0.1427376525742667,0.13291513068335398,0.13400280475616455,0.24960146120616367,0.09132091658455985
EIF4G2,0.0,0.0,0.0,0.8654405389513288,0.8702817678451538,0.0,0.0,0.0,0.0,0.0,0.9052710567201887,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455874851771764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917540993009295,0.0
SLC67A1,0.0,0.0,0.0,0.9714285714285714,0.9787599274090358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.7330999135971069,0.662230156149183,0.7259651064872742,0.0,0.0,0.0,0.0,0.0,0.701762638773237,0.6614766716957092,0.0,0.0,0.7025166273117065,0.6974846107619149,0.6838504586900983,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7834831527301244,0.0,0.0,0.0,0.6853498186383928,0.0,0.6683315396308899,0.0,0.6910099932125636,0.0
RPS13,0.4446642790521894,0.10003759009497507,0.17813243695667813,0.210982917036329,0.0,0.18213779415403095,0.23311277287346976,0.19240420375551495,0.191966222013746,0.06333976132529122,0.256759774684906,0.026846933364868163,0.03475038494382586,0.032389283180236816,0.06516632522855487,0.1794481532914298,0.21013254949024746,0.24263238566262382,0.41000475202287945,0.11473334346498762,0.4086281776428223,0.1674510223524911,0.2691521372113909,0.017099627426692417,0.006720537798745292,0.0940422705241612,0.0282794611794608,0.07303983994892665,0.4183359265327454,0.09632151126861573,0.08046692098890032,0.0829513430595398,0.17875271354402814,0.11598509720393589,0.2888765743800572,0.312745269707271
NDUFS8,0.0,0.0,0.0,0.9585105095590863,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.9818822724478585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838544487953186
MLEC,0.0,0.0,0.0,0.9142857142857143,0.9390786256108965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9189458421298435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9312320300510951,0.0
PTGES3,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.9456182088170733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712147695677621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18,0.0,0.0,0.0,0.8963059902191162,0.8884058662823269,0.0,0.0,0.0,0.0,0.9065582513809204,0.9186247042247228,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC3,0.8688137122562953,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191964370863778,0.0,0.8412739038467407,0.8424056887626648,0.0,0.8485062224524361,0.0,0.8526338764599392,0.0,0.0,0.0,0.0,0.0,0.8368624414716448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH2,0.0,0.0,0.0,0.8946723478181021,0.8681697062083653,0.0,0.0,0.0,0.0,0.0,0.9036936555589948,0.0,0.0,0.0,0.9028146948133197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8799955078533718,0.0
LTBR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ARHGDIB,0.8226370726312909,0.0,0.0,0.0,0.0,0.0,0.0,0.7507995520319257,0.740639419215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309656875474112,0.7427712559700013,0.7561316166605269,0.0,0.7682352645056588,0.7142857142857143,0.7543554374149868,0.0,0.0,0.0,0.0,0.0,0.7407540099961417,0.0,0.0,0.0,0.748361679485866,0.0,0.0,0.0
MRPL51,0.0,0.0,0.0,0.9576306683676583,0.0,0.0,0.0,0.0,0.0,0.0,0.9656285166740417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0
GAPDH,0.4634177838053022,0.08603402716772897,0.3189227376665388,0.25906160388674054,0.02857142857142857,0.21125722442354475,0.1809865849358695,0.2249298095703125,0.13869805846895492,0.06967470135007586,0.23661257028579713,0.05412224701472691,0.055338593891688756,0.05258669172014509,0.05117319141115461,0.11129577159881592,0.13997952256883894,0.3529664840017046,0.38996940510613576,0.03581538200378418,0.45979960645948137,0.17984757082802907,0.21756748131343295,0.034153575556618826,0.0,0.22796811206000192,0.06645010198865618,0.051584107535226006,0.368787499836513,0.056995299884251185,0.21299853665488108,0.11144659008298602,0.16158978939056395,0.0886660235268729,0.05012112174715314,0.3745770522526332
TPI1,0.4954540150506156,0.0,0.429128977230617,0.3845746602330889,0.34285714285714286,0.4692144751548767,0.0,0.40172948496682304,0.4045390861374991,0.36985801458358764,0.5807387130601066,0.0,0.0,0.0,0.36020214557647706,0.3695775389671326,0.41474089111600604,0.41423133611679075,0.5164504681314741,0.0,0.4942223310470581,0.39922872270856585,0.3880172082356044,0.0,0.0,0.36788690090179443,0.0,0.0,0.46754241841179983,0.40529156071799144,0.0,0.0,0.43513963903699604,0.3953524351119995,0.34941694395882744,0.45161336490086146
C12orf57,0.0,0.0,0.8571428571428571,0.8703957966395787,0.0,0.0,0.0,0.0,0.8917371562549046,0.0,0.8990945475442069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830720680100578,0.8912705898284912
PTPN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6A1,0.06571417536054339,0.074424181665693,0.16757338557924542,0.32195598397936137,0.11509369611740113,0.20520287922450475,0.14493810960224696,0.144611690725599,0.15338395493371146,0.1852291532925197,0.3596561278615679,0.09529508011681694,0.07288869108472551,0.12828300850731986,0.13274417604718888,0.09880564212799073,0.07047817366463797,0.10431360006332398,0.1398891227585929,0.06048485721860613,0.14293914692742485,0.0,0.07559154033660889,0.05714285714285714,0.0,0.22274702446801323,0.10835482222693307,0.08688915457044329,0.1601172889981951,0.1264812367303031,0.14352005038942608,0.12345412799290248,0.13519741126469204,0.12743196317127772,0.27421130793435233,0.1518773317337036
KLRB1,0.0,0.0,0.0,0.0,0.0,0.9899228232247489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0
TMEM14C,0.9777701309749058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.0,0.0,0.0,0.9142857142857143,0.940854525566101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277169942855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311551400593349,0.0
SERINC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1,0.0,0.0,0.0,0.8857142857142857,0.8925069621631078,0.0,0.0,0.0,0.0,0.0,0.9279851402555194,0.0,0.0,0.0,0.8969166840825762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113736970084054,0.0
ACOT13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS12,0.2931275657245091,0.07479720796857561,0.14324503455843243,0.1997111303465707,0.0,0.2522895233971732,0.23514965091432843,0.2299617682184492,0.2373837641307286,0.04330836023603167,0.19459677594048636,0.03976095744541713,0.039020802293504984,0.038680413791111534,0.050408899784088135,0.10213134799684798,0.13182143824441092,0.2059863703591483,0.2711381094796317,0.09124407427651542,0.26832638468061176,0.15160814693995883,0.17784598725182668,0.020894805022648403,0.011936918326786587,0.07696444647652763,0.028469031197684153,0.08159465789794922,0.33147603273391724,0.11956466947283063,0.044113610471997945,0.0681537287575858,0.19121149437768117,0.13127502543585642,0.2866490193775722,0.2855755499431065
C6orf62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX3,0.9236517650740487,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456764885357448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982441236291613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERP,0.0,0.0,0.0,0.944303948538644,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.987731603213719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTA,0.0,0.9520905188151768,0.0,0.9204363567488534,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.9718552214758737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0,0.89686553137643,0.0,0.0,0.0,0.0,0.0,0.0,0.8924356784139361,0.0,0.0,0.0,0.8862395422799246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067698172160558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0
COX7A2,0.5564363990511213,0.5504779253687178,0.5893380335399083,0.7088251914296831,0.4857142857142857,0.49064578669411796,0.0,0.5115056208201817,0.0,0.5030981046812875,0.5518524101802281,0.0,0.0,0.0,0.5491770454815456,0.0,0.0,0.505490141255515,0.6021216494696481,0.0,0.5984693237713405,0.0,0.516440885407584,0.0,0.0,0.0,0.0,0.0,0.5210158177784511,0.0,0.5150659816605704,0.0,0.6087748289108277,0.0,0.720978079523359,0.5765676379203797
TMEM30A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN2A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750161579677037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714
GHR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGCS1,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668446898460388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632769993373326,0.0
NNT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.9813136373247419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630436216081891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF130,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723432234355381,0.969378754070827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLPH3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,0.8439718365669251,0.8757363029888698,0.0,0.7843946303640094,0.0,0.8000018426350185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79369101864951,0.8084418790681022,0.0,0.0,0.0,0.8221926178250994,0.0,0.0,0.0,0.0,0.0,0.8721724476133074,0.0,0.0,0.0,0.0,0.0,0.7714285714285715,0.0
SKP1,0.0,0.0,0.9339051927839007,0.9064734033175877,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.9380821245057243,0.0,0.0,0.0,0.0,0.0,0.0,0.9047982062612261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794108986854553
C9,0.0,0.21558848278863088,0.2,0.3557022213935852,0.5057887043271746,0.2657101341656276,0.2654986619949341,0.2614873102733067,0.2419805441583906,0.2678482004574367,0.0,0.30278283187321253,0.3271314893450056,0.35183779171534946,0.4763503704752241,0.23763220650809153,0.2431529368673052,0.0,0.0,0.37586751665387835,0.0,0.23818235056740897,0.0,0.42007950033460345,0.39458629744393486,0.22008220127650668,0.2784476024763925,0.37856944118227276,0.0,0.2519654495375497,0.2827900801386152,0.28151422909327917,0.2611714908054897,0.2912763663700649,0.4283267021179199,0.22546757800238473
