cluster,count
PT,20769
CTAL,1156
LOHlike,1011
MNP,999
T cell,938
Endothelial,572
NK,466
PC,455
ICA,304
VCAM1_PT,214
ICB,130
Mesangial,130
CNT,122
DCT,109
unknown,107
B,68
PEC,64
CCDlike,45
Podocytes,16
