dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
kidney_McEvoy_2022,kidney,McEvoy,2022,author_cell_type,X_umap,10.1038/s41467-022-35297-z,Healthy living donor kidney,Living donor kidney,Nat Commun,https://cellxgene.cziscience.com/collections/dc3a5256-5c39-4a21-ac0c-4ede3e7b2323,https://cellxgene.cziscience.com/e/0bae7ebf-eb54-46a6-be9a-3461cecefa4c.cxg/,https://datasets.cellxgene.cziscience.com/6b3b10eb-11e7-4589-af2e-591d7401cfaa.h5ad,19,27675,0.6928839392648337,0.5798941757439322,0.344692171093998,14,3,2,0.8536585365853658,0.7843492389047778
