clusterName,NSForest_markers,f_score,onTarget,precision,recall
PT,"['ENSG00000100253', 'ENSG00000129151']",0.976386638971984,0.9377623796463012,0.9842709011671592,0.9460734748904618
LOHlike,['ENSG00000130829'],0.4202525986364144,0.1987575143575668,0.3790322580645161,0.7438180019782393
CTAL,['ENSG00000074803'],0.9587969401947148,0.9746732115745544,0.959965187119234,0.954152249134948
DCT,"['ENSG00000070915', 'ENSG00000263146']",0.8194774346793349,1.0,0.8846153846153846,0.6330275229357798
CNT,"['ENSG00000104327', 'ENSG00000004939']",0.8536585365853658,0.7263697385787964,0.8672566371681416,0.8032786885245902
ICA,"['ENSG00000165181', 'ENSG00000147606']",0.7110091743119266,0.4807055592536926,0.7410358565737052,0.6118421052631579
CCDlike,"['ENSG00000173253', 'ENSG00000151418', 'ENSG00000125144']",0.1891891891891892,0.0867831483483314,0.2,0.1555555555555555
ICB,"['ENSG00000091137', 'ENSG00000101342']",0.76007326007326,1.0,0.7980769230769231,0.6384615384615384
PC,"['ENSG00000150201', 'ENSG00000160951', 'ENSG00000165272']",0.8578313253012049,0.8563119173049927,0.8790123456790123,0.7824175824175824
unknown,['ENSG00000153012'],0.5818181818181818,1.0,0.7619047619047619,0.2990654205607476
VCAM1_PT,"['ENSG00000137673', 'ENSG00000066813']",0.5895196506550219,0.8999254703521729,0.8852459016393442,0.2523364485981308
Podocytes,"['ENSG00000116218', 'ENSG00000163710']",0.8928571428571429,1.0,1.0,0.625
PEC,"['ENSG00000000971', 'ENSG00000167755']",0.8811475409836066,1.0,0.9555555555555556,0.671875
Mesangial,"['ENSG00000198523', 'ENSG00000133392']",0.8532423208191127,1.0,0.8771929824561403,0.7692307692307693
Endothelial,"['ENSG00000127329', 'ENSG00000165949']",0.9599236641221374,1.0,0.982421875,0.8793706293706294
MNP,['ENSG00000166927'],0.9556460252839084,1.0,0.9727371864776444,0.8928928928928929
B,['ENSG00000211899'],0.847457627118644,1.0,0.9523809523809524,0.5882352941176471
T cell,['ENSG00000167286'],0.9361393323657474,1.0,0.9687108886107636,0.8251599147121536
NK,"['ENSG00000150045', 'ENSG00000134539']",0.8582089552238806,1.0,0.8937823834196891,0.740343347639485
