organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
pancreas,Fasolino,2022,10.1038/s42255-022-00531-x,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,Nat Metab,https://cellxgene.cziscience.com/collections/51544e44-293b-4c2b-8c26-560678423380,https://cellxgene.cziscience.com/e/37b21763-7f0f-41ae-9001-60bad6e2841d.cxg/,https://datasets.cellxgene.cziscience.com/111d6e7d-d3d2-48fd-907a-4d3f8c77ee93.h5ad,cell_label,X_umap,32323,14,0.1865591454146052,0.09638760712413283,0.2476943950505327,0.7271345887512677,0.6997410280336399,14
