software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Enterocyte progenitor,12163,0.4481363304158719,0.4577567370721049,0.41338485570994,53947,5956,7135,5028,1,['ENSG00000171747'],"['ENSG00000171747', 'ENSG00000162896', 'ENSG00000131981', 'ENSG00000170421', 'ENSG00000136810', 'ENSG00000197728', 'ENSG00000184009', 'ENSG00000197756', 'ENSG00000108107', 'ENSG00000142937']",0.2868047952651977
4.1,author_cell_type,Fetal enterocyte,58,0.0641025641025641,0.2,0.0172413793103448,72004,4,57,1,4,"['ENSG00000125144', 'ENSG00000136810', 'ENSG00000177600', 'ENSG00000127184']","['ENSG00000125144', 'ENSG00000136810', 'ENSG00000171858', 'ENSG00000197958', 'ENSG00000177600', 'ENSG00000127184', 'ENSG00000142937', 'ENSG00000034510', 'ENSG00000115268', 'ENSG00000163682']",0.1384683847427368
4.1,author_cell_type,Hepatocyte/Endodermal cell,12,0.3125,1.0,0.0833333333333333,72054,0,11,1,2,"['ENSG00000110245', 'ENSG00000245532']","['ENSG00000110245', 'ENSG00000166825', 'ENSG00000237973', 'ENSG00000245532', 'ENSG00000233041', 'ENSG00000131174', 'ENSG00000248527', 'ENSG00000170315', 'ENSG00000197756', 'ENSG00000115268']",0.6878522038459778
4.1,author_cell_type,Fetal epithelial progenitor,11,0.3333333333333333,1.0,0.0909090909090909,72055,0,10,1,3,"['ENSG00000140319', 'ENSG00000198755', 'ENSG00000167526']","['ENSG00000140319', 'ENSG00000145425', 'ENSG00000198755', 'ENSG00000145741', 'ENSG00000177600', 'ENSG00000167526', 'ENSG00000137818', 'ENSG00000187514', 'ENSG00000089009', 'ENSG00000198034']",0.1292057782411575
4.1,author_cell_type,B cell (Plasmocyte),13094,0.9263403263403264,0.9303886374278132,0.9104933557354512,58080,892,1172,11922,1,['ENSG00000132465'],"['ENSG00000132465', 'ENSG00000211895', 'ENSG00000211592', 'ENSG00000211890', 'ENSG00000170476', 'ENSG00000051108', 'ENSG00000173486', 'ENSG00000166598', 'ENSG00000180879', 'ENSG00000177606']",1.0
4.1,author_cell_type,B cell,3067,0.5666985036612544,0.672120830711139,0.3482230192370394,68478,521,1999,1068,2,"['ENSG00000169442', 'ENSG00000019582']","['ENSG00000121966', 'ENSG00000169442', 'ENSG00000204287', 'ENSG00000019582', 'ENSG00000162511', 'ENSG00000196126', 'ENSG00000177954', 'ENSG00000104904', 'ENSG00000143947', 'ENSG00000122026']",0.4118357002735138
4.1,author_cell_type,T cell,2727,0.6356288937531571,0.9402241594022416,0.2768610194352768,69291,48,1972,755,2,"['ENSG00000271503', 'ENSG00000205542']","['ENSG00000271503', 'ENSG00000133639', 'ENSG00000205542', 'ENSG00000198668', 'ENSG00000122862', 'ENSG00000142669', 'ENSG00000177954', 'ENSG00000166710', 'ENSG00000070756', 'ENSG00000213741']",0.5854917764663696
4.1,author_cell_type,CB CD34+,6,0.5,1.0,0.1666666666666666,72060,0,5,1,3,"['ENSG00000103275', 'ENSG00000128534', 'ENSG00000196230']","['ENSG00000103275', 'ENSG00000128534', 'ENSG00000205581', 'ENSG00000092820', 'ENSG00000123416', 'ENSG00000196230', 'ENSG00000100664', 'ENSG00000115541', 'ENSG00000135486', 'ENSG00000171863']",1.0
4.1,author_cell_type,Mast cell,600,0.8497088791848617,0.8696461824953445,0.7783333333333333,71396,70,133,467,1,['ENSG00000197253'],"['ENSG00000197253', 'ENSG00000172236', 'ENSG00000163751', 'ENSG00000100448', 'ENSG00000160789', 'ENSG00000113811', 'ENSG00000135821', 'ENSG00000122862', 'ENSG00000116741', 'ENSG00000125740']",1.0
4.1,author_cell_type,Neutrophil,75,0.6129032258064516,0.95,0.2533333333333333,71990,1,56,19,2,"['ENSG00000163221', 'ENSG00000163993']","['ENSG00000163221', 'ENSG00000132965', 'ENSG00000143546', 'ENSG00000163993', 'ENSG00000171051', 'ENSG00000136167', 'ENSG00000189067', 'ENSG00000123689', 'ENSG00000059804', 'ENSG00000163220']",1.0
4.1,author_cell_type,Epithelial cell (intermediated),6,0.6818181818181818,0.75,0.5,72059,1,3,3,2,"['ENSG00000146674', 'ENSG00000097021']","['ENSG00000133110', 'ENSG00000146674', 'ENSG00000162552', 'ENSG00000115602', 'ENSG00000131634', 'ENSG00000097021', 'ENSG00000268388', 'ENSG00000063660', 'ENSG00000117525', 'ENSG00000162407']",1.0
4.1,author_cell_type,Primordial germ cell,5,0.5555555555555556,1.0,0.2,72061,0,4,1,2,"['ENSG00000110492', 'ENSG00000227081']","['ENSG00000110492', 'ENSG00000220842', 'ENSG00000130312', 'ENSG00000204387', 'ENSG00000240509', 'ENSG00000227081', 'ENSG00000136888', 'ENSG00000234287', 'ENSG00000229117', 'ENSG00000241343']",0.8493121862411499
4.1,author_cell_type,Basal cell,3712,0.8631697546319479,0.8995433789954338,0.7429956896551724,68046,308,954,2758,1,['ENSG00000196754'],"['ENSG00000196754', 'ENSG00000186081', 'ENSG00000171401', 'ENSG00000186847', 'ENSG00000164687', 'ENSG00000137440', 'ENSG00000175793', 'ENSG00000165272', 'ENSG00000135046', 'ENSG00000106211']",1.0
4.1,author_cell_type,Stratified epithelial cell,838,0.8506616257088847,0.9246575342465754,0.6443914081145584,71184,44,298,540,1,['ENSG00000161055'],"['ENSG00000161055', 'ENSG00000101443', 'ENSG00000125999', 'ENSG00000096006', 'ENSG00000135480', 'ENSG00000134827', 'ENSG00000110195', 'ENSG00000164825', 'ENSG00000184292', 'ENSG00000162078']",1.0
4.1,author_cell_type,Goblet cell,4620,0.7825563719280466,0.8850286532951289,0.5348484848484848,67125,321,2149,2471,1,['ENSG00000160181'],"['ENSG00000160181', 'ENSG00000109511', 'ENSG00000167653', 'ENSG00000066405', 'ENSG00000129538', 'ENSG00000106541', 'ENSG00000185499', 'ENSG00000104267', 'ENSG00000120306', 'ENSG00000272398']",1.0
4.1,author_cell_type,Gastric endocrine cell,5,0.5555555555555556,1.0,0.2,72061,0,4,1,4,"['ENSG00000011304', 'ENSG00000225921', 'ENSG00000113013', 'ENSG00000155090']","['ENSG00000011304', 'ENSG00000225921', 'ENSG00000113013', 'ENSG00000155090', 'ENSG00000129824', 'ENSG00000137210', 'ENSG00000254999', 'ENSG00000128609', 'ENSG00000234287', 'ENSG00000272398']",1.0
4.1,author_cell_type,Gastric chief cell,4973,0.9682176343707356,0.9916591523895402,0.8845767142569877,67056,37,574,4399,2,"['ENSG00000256713', 'ENSG00000096088']","['ENSG00000256713', 'ENSG00000096088', 'ENSG00000182333', 'ENSG00000229859', 'ENSG00000189377', 'ENSG00000185499', 'ENSG00000187193', 'ENSG00000125144', 'ENSG00000169715', 'ENSG00000120306']",1.0
