clusterName,NSForest_markers,f_score,onTarget,precision,recall
Enterocyte progenitor,['ENSG00000171747'],0.4481363304158719,0.2868047952651977,0.4577567370721049,0.41338485570994
Fetal enterocyte,"['ENSG00000125144', 'ENSG00000136810', 'ENSG00000177600', 'ENSG00000127184']",0.0641025641025641,0.1384683847427368,0.2,0.0172413793103448
Hepatocyte/Endodermal cell,"['ENSG00000110245', 'ENSG00000245532']",0.3125,0.6878522038459778,1.0,0.0833333333333333
Fetal epithelial progenitor,"['ENSG00000140319', 'ENSG00000198755', 'ENSG00000167526']",0.3333333333333333,0.1292057782411575,1.0,0.0909090909090909
B cell (Plasmocyte),['ENSG00000132465'],0.9263403263403264,1.0,0.9303886374278132,0.9104933557354512
B cell,"['ENSG00000169442', 'ENSG00000019582']",0.5666985036612544,0.4118357002735138,0.672120830711139,0.3482230192370394
T cell,"['ENSG00000271503', 'ENSG00000205542']",0.6356288937531571,0.5854917764663696,0.9402241594022416,0.2768610194352768
CB CD34+,"['ENSG00000103275', 'ENSG00000128534', 'ENSG00000196230']",0.5,1.0,1.0,0.1666666666666666
Mast cell,['ENSG00000197253'],0.8497088791848617,1.0,0.8696461824953445,0.7783333333333333
Neutrophil,"['ENSG00000163221', 'ENSG00000163993']",0.6129032258064516,1.0,0.95,0.2533333333333333
Epithelial cell (intermediated),"['ENSG00000146674', 'ENSG00000097021']",0.6818181818181818,1.0,0.75,0.5
Primordial germ cell,"['ENSG00000110492', 'ENSG00000227081']",0.5555555555555556,0.8493121862411499,1.0,0.2
Basal cell,['ENSG00000196754'],0.8631697546319479,1.0,0.8995433789954338,0.7429956896551724
Stratified epithelial cell,['ENSG00000161055'],0.8506616257088847,1.0,0.9246575342465754,0.6443914081145584
Goblet cell,['ENSG00000160181'],0.7825563719280466,1.0,0.8850286532951289,0.5348484848484848
Gastric endocrine cell,"['ENSG00000011304', 'ENSG00000225921', 'ENSG00000113013', 'ENSG00000155090']",0.5555555555555556,1.0,1.0,0.2
Gastric chief cell,"['ENSG00000256713', 'ENSG00000096088']",0.9682176343707356,1.0,0.9916591523895402,0.8845767142569877
Fetal endocrine cell,['ENSG00000100604'],0.8765060240963856,1.0,0.8804841149773072,0.8609467455621301
Epithelial cell,"['ENSG00000007306', 'ENSG00000091138']",0.7198221092757306,1.0,0.8145219266714594,0.4913269731136166
Enterocyte,"['ENSG00000166825', 'ENSG00000233041']",0.6817008090893442,0.3268856406211853,0.8698517298187809,0.365482233502538
Monocyte,"['ENSG00000085265', 'ENSG00000163220', 'ENSG00000196154']",0.3094059405940594,0.4135209023952484,0.373134328358209,0.1838235294117647
Macrophage,"['ENSG00000173372', 'ENSG00000173369']",0.6702392047219633,0.4305926859378814,0.760352422907489,0.4546891464699684
M2 Macrophage,"['ENSG00000107798', 'ENSG00000136279']",0.7142857142857143,1.0,1.0,0.3333333333333333
Dendritic cell,"['ENSG00000196735', 'ENSG00000231389', 'ENSG00000223865']",0.540722761596548,0.4480781257152557,0.5862573099415205,0.4125514403292181
Fetal neuron,"['ENSG00000154277', 'ENSG00000067715']",0.9433962264150944,1.0,1.0,0.7692307692307693
Endothelial cell,"['ENSG00000267107', 'ENSG00000169908']",0.3021148036253776,0.653885543346405,0.3278688524590163,0.2298850574712643
Endothelial cell (APC),"['ENSG00000213088', 'ENSG00000165949']",0.6988069150231312,0.6455903649330139,0.875,0.3870532703978422
Smooth muscle cell,['ENSG00000107796'],0.8275645059786029,1.0,0.8915254237288136,0.6430317848410758
Fetal Neuron,"['ENSG00000062716', 'ENSG00000160307']",0.6410256410256411,0.8559457659721375,1.0,0.2631578947368421
Fetal stromal cell,"['ENSG00000204388', 'ENSG00000108821']",0.1875,0.3700976371765136,0.375,0.0625
Fetal mesenchymal progenitor,"['ENSG00000166598', 'ENSG00000108821']",0.4545454545454545,0.3829491138458252,1.0,0.1428571428571428
Endothelial cell (endothelial to mesenchymal transition),"['ENSG00000142156', 'ENSG00000168542']",0.5072463768115942,0.4571705460548401,0.875,0.1891891891891892
Fibroblast,"['ENSG00000100234', 'ENSG00000197766']",0.7518579686209744,1.0,0.8935230618253189,0.4600808489135927
Stromal cell,"['ENSG00000125730', 'ENSG00000185201']",0.510958904109589,0.3438753187656402,0.6406182911120653,0.2823618470855412
