clusterName,NSForest_markers,f_score,onTarget,precision,recall
Fibroblast,['ENSG00000136546'],0.8294753086419753,1.0,0.9277238403451996,0.5826558265582655
Pericyte/SMC,['ENSG00000107796'],0.5568445475638051,1.0,0.7164179104477612,0.294478527607362
Endothelial cell (vascular),['ENSG00000127329'],0.8184651762682718,1.0,0.8839233894370284,0.6314262023217247
Endothelial cell (lymphatic),"['ENSG00000138722', 'ENSG00000205038']",0.8243243243243243,1.0,0.9432989690721648,0.5479041916167665
Immune (alveolar macrophage),"['ENSG00000018280', 'ENSG00000132170']",0.8979826536968709,1.0,0.951993903987808,0.7318883030658074
Immune (DC/macrophage),['ENSG00000168214'],0.4726622381195707,1.0,0.7142857142857143,0.2008686210640608
Immune (mast cell),"['ENSG00000197253', 'ENSG00000157404']",0.8011049723756906,1.0,0.935483870967742,0.5087719298245614
Immune (B cell),['ENSG00000116191'],0.4444444444444444,1.0,0.5161290322580645,0.2857142857142857
Immune (NK cell),['ENSG00000115523'],0.78125,1.0,0.8823529411764706,0.5357142857142857
Immune (T cell),"['ENSG00000172673', 'ENSG00000141293']",0.7249190938511327,0.7326634526252747,0.96137339055794,0.365415986949429
Epithelial cell (ciliated),"['ENSG00000197826', 'ENSG00000133640']",0.8924010217113666,1.0,1.0,0.6238839285714286
Epithelial cell (alveolar type II),"['ENSG00000168484', 'ENSG00000144331']",0.9374016043181648,1.0,0.9694526283144672,0.8279149837780574
Epithelial cell (club),"['ENSG00000058091', 'ENSG00000178568']",0.2933673469387755,0.3816537857055664,0.5348837209302325,0.1045454545454545
Epithelial cell (basal),['ENSG00000064655'],0.2826086956521739,1.0,0.5909090909090909,0.0915492957746478
Epithelial cell (alveolar type I),"['ENSG00000176771', 'ENSG00000213853']",0.8963699799569446,1.0,0.9823062843197072,0.6640087984602695
