,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ERP29,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235576,0.0,0.8374114155769348,0.0,0.0,0.8,0.0
RPS3,0.023661112785339354,0.0,0.06809142827987671,0.06019259691238403,0.016203665733337404,0.04028005599975586
ANP32B,1.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.8,0.8165537238121032,0.0,0.0,0.0,0.0
C19orf53,0.8009359836578369,0.8,0.0,0.0,0.0,0.0
BAX,0.8,0.8312847375869751,0.0,0.0,0.0,0.0
HLA-B,0.04035694599151611,0.1036576509475708,0.0,0.01496875286102295,0.11357269287109376,0.027037513256073
CD47,1.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.08605132102966309,0.1781037211418152,0.0073899030685424805,0.04311202764511109,0.13929797410964967,0.0
UBE2D3,0.33127925395965574,0.3450306415557861,0.2665116548538208,0.2,0.2286176085472107,0.0
GBP2,1.0,0.0,0.0,0.0,0.0,0.0
PSME1,0.17809449434280394,0.11206320524215699,0.04455844163894653,0.02167367935180664,0.07200009822845459,0.0
NDUFA4,0.49790563583374026,0.48887544870376587,0.0,0.4,0.4380573987960815,0.0
MZT2B,0.47631522417068484,0.4903131604194641,0.0,0.4591070532798767,0.4,0.0
UBL5,0.07631491422653199,0.18857656717300414,0.0616113543510437,0.005737042427062989,0.10455783605575561,0.0
ARPC5,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A5,1.0,0.0,0.0,0.0,0.0,0.0
UBA52,0.02041306495666504,0.0,0.00830998420715332,0.06991485357284546,0.008696067333221435,0.0520459771156311
GADD45GIP1,0.8,0.8179105758666992,0.0,0.0,0.0,0.0
RPSA,0.09132397174835205,0.01739288568496704,0.05733935832977295,0.062223947048187254,0.0,0.007407140731811523
RPS3A,0.05376579761505127,0.0,0.11191602945327758,0.09197025299072266,0.012826895713806153,0.052394402027130124
FKBP2,0.0,1.0,0.0,0.0,0.0,0.0
PTP4A2,0.43015342950820923,0.522907817363739,0.0,0.4,0.5125393748283387,0.0
PPIA,0.22115669250488282,0.21622564792633056,0.011462974548339843,0.04739346504211426,0.08512483835220337,0.0
SNU13,0.8,0.8009881854057312,0.0,0.0,0.0,0.0
DDX21,0.830937135219574,0.8,0.0,0.0,0.0,0.0
PPDPF,0.4,0.42848025560379027,0.0,0.4149137377738953,0.4971622943878174,0.0
HNRNPH1,0.8,0.0,0.924274230003357,0.0,0.0,0.0
TAP1,1.0,0.0,0.0,0.0,0.0,0.0
CD74,0.6277683019638062,0.6,0.6438296914100647,0.0,0.0,0.0
LTB,0.32152369022369387,0.2,0.2986170291900635,0.3391822695732117,0.0,0.2090502619743347
PGK1,0.8,0.829432237148285,0.0,0.0,0.0,0.0
PPA1,1.0,0.0,0.0,0.0,0.0,0.0
ISCU,0.8,0.8425824761390686,0.0,0.0,0.0,0.0
ENSG00000234883,1.0,0.0,0.0,0.0,0.0,0.0
PTMA,0.08538758754730225,0.015169644355773925,0.005814683437347412,0.04698854684829712,0.0,0.00678246021270752
TUBB4B,0.8,0.8378237009048461,0.0,0.0,0.0,0.0
FTL,0.0,0.07197860479354859,0.00019724369049072265,0.01514216661453247,0.05473736524581909,0.014030957221984863
ENSG00000229659,0.2294261336326599,0.2,0.4392747044563293,0.2789484739303589,0.27302433252334596,0.0
IL2RG,0.8,0.8845854163169861,0.0,0.0,0.0,0.0
CDC42SE2,0.4,0.4089078545570374,0.0,0.4777689933776855,0.4234806180000305,0.0
PSMB6,0.8,0.8078259825706482,0.0,0.0,0.0,0.0
LDHB,0.6,0.0,0.6175754308700562,0.6669398427009583,0.0,0.0
RPL13A,0.03144103288650513,0.0,0.08174850940704345,0.08435208797454834,0.01796746253967285,0.05850365161895752
TXN,0.8,0.804471230506897,0.0,0.0,0.0,0.0
RPL3,0.03644469976425171,0.0,0.08938690423965454,0.09386670589447021,0.011349320411682129,0.054393863677978514
HNRNPA1,0.09229872226715088,0.008624458312988281,0.007949769496917725,0.014245820045471192,0.0,0.040116500854492185
PSMB8,1.0,0.0,0.0,0.0,0.0,0.0
NDUFA3,0.8,0.8384554028511048,0.0,0.0,0.0,0.0
COX7C,0.02880178689956665,0.010124194622039794,0.003920745849609375,0.018866300582885742,0.0,0.009449732303619385
ARID5B,1.0,0.0,0.0,0.0,0.0,0.0
PGAM1,0.8,0.8331063032150269,0.0,0.0,0.0,0.0
FTH1,0.02284567356109619,0.0,0.007412827014923096,0.07883450984954835,0.03256974220275879,0.09452672004699707
RPS4Y1,0.012516534328460694,0.0,0.16877930164337157,0.14796444177627563,0.06239844560623169,0.10004689693450927
ITM2B,0.0,0.08054461479187011,0.10265423059463501,0.20027024745941163,0.2856102824211121,0.20092148780822755
TOMM7,0.02194920778274536,0.0,0.10518312454223633,0.10939748287200927,0.03589761257171631,0.08755842447280884
NDFIP1,1.0,0.0,0.0,0.0,0.0,0.0
HNRNPA0,0.8,0.8032734155654907,0.0,0.0,0.0,0.0
ENSG00000234851,0.21477324962615968,0.2,0.27509479522705077,0.3744827389717102,0.28718727827072144,0.0
ACTR3,0.8243396401405334,0.8,0.0,0.0,0.0,0.0
TMSB4X,0.0,0.008381843566894531,0.00661461353302002,0.04973759651184082,0.10174977779388428,0.06599996089935303
RBX1,0.8,0.831452751159668,0.0,0.0,0.0,0.0
LINC01943,0.8,0.8110142350196838,0.0,0.0,0.0,0.0
ENSG00000223551,0.2,0.23905068635940552,0.0,0.4345658183097839,0.5029451370239257,0.41229618787765504
RPL10,0.010219812393188477,0.0,0.037305164337158206,0.059891152381896975,0.008324241638183594,0.03623046875
MORF4L1,0.8,0.8346442580223083,0.0,0.0,0.0,0.0
RPL39,0.03764709234237671,0.0,0.0540547251701355,0.06651060581207276,0.005528366565704346,0.03884921073913574
RBM8A,0.8,0.8251817703247071,0.0,0.0,0.0,0.0
PIM1,0.0,1.0,0.0,0.0,0.0,0.0
SEC61B,0.8,0.8300060033798218,0.0,0.0,0.0,0.0
ATP5MC1,1.0,0.0,0.0,0.0,0.0,0.0
MYL12B,0.21627397537231446,0.3099623680114746,0.27838562726974486,0.2,0.32549299001693727,0.0
H2AZ1,0.6019950151443482,0.6125885486602783,0.6,0.0,0.0,0.0
COX6A1,0.5382244348526001,0.5661409854888916,0.4,0.0,0.5021241784095765,0.0
ENSG00000178464,0.8,0.0,0.0,0.8814973711967469,0.0,0.0
EIF5B,0.8296151161193848,0.8,0.0,0.0,0.0,0.0
IFITM2,0.0,0.6,0.0,0.6295628786087036,0.6809500217437744,0.0
RPS17,0.08202494382858276,0.007750463485717773,0.03785303831100464,0.02651948928833008,0.0,0.0325276255607605
NDUFB1,0.8,0.8184614658355713,0.0,0.0,0.0,0.0
ENSG00000230979,0.5533887505531311,0.4,0.0,0.6489165425300598,0.4509702563285828,0.0
CLDND1,0.0,0.8,0.0,0.0,0.8170222997665405,0.0
RPS2,0.0640836238861084,0.006795263290405274,0.043991148471832275,0.05023205280303955,0.0,0.023359358310699463
RACK1,0.053086698055267334,0.0,0.05858272314071655,0.0843390941619873,0.0005015015602111816,0.028850698471069337
SRM,1.0,0.0,0.0,0.0,0.0,0.0
ANXA2,0.0,0.8,0.0,0.0,0.8193534851074219,0.0
RPS15,0.020725977420806885,0.0,0.05107556581497193,0.052546906471252444,0.01040290594100952,0.04291346073150635
PCBP1,0.8,0.8223720073699952,0.0,0.0,0.0,0.0
ARPC2,0.0889025330543518,0.17028590440750122,0.03330250978469849,0.011546766757965088,0.08619669675827027,0.0
SH3BGRL3,0.010640764236450195,0.1851563811302185,0.0,0.10621495246887207,0.274079167842865,0.06980364322662354
RPS21,0.057833099365234376,0.0,0.020067775249481203,0.054921627044677734,0.0012331008911132812,0.016584396362304688
RPL41,0.009851861000061034,0.0,0.026744520664215087,0.0408905029296875,0.010730493068695068,0.03231351375579834
RAN,0.7442349433898926,0.7246609926223755,0.6,0.0,0.0,0.0
ARID5A,1.0,0.0,0.0,0.0,0.0,0.0
RPL30,0.03278331756591797,0.0,0.05858488082885742,0.07442196607589721,0.014680159091949464,0.06338090896606445
RANBP1,1.0,0.0,0.0,0.0,0.0,0.0
VAPA,1.0,0.0,0.0,0.0,0.0,0.0
CORO1A,0.23632822036743165,0.3546177625656128,0.20693570375442505,0.2,0.24717473983764648,0.0
NDUFB9,1.0,0.0,0.0,0.0,0.0,0.0
CNBP,0.8525464415550232,0.8,0.0,0.0,0.0,0.0
MT-ND4,0.008647024631500244,0.10262211561203002,0.0,0.018323957920074463,0.15251609086990356,0.03416550159454346
NACA,0.0815688967704773,0.004875302314758301,0.0457291841506958,0.0874894142150879,0.0,0.00825052261352539
YWHAZ,0.8,0.8659991264343262,0.0,0.0,0.0,0.0
CD3E,0.4,0.5163052558898926,0.0,0.427315890789032,0.5684122562408447,0.0
HINT1,0.07509921789169312,0.037674129009246826,0.0,0.07005133628845214,0.005047261714935303,0.035713803768157956
RPS5,0.06959867477416992,0.003756105899810791,0.05485931634902954,0.06701135635375977,0.0,0.03840228319168091
LSM7,0.8367505550384522,0.8,0.0,0.0,0.0,0.0
TPT1,0.02358565330505371,0.0,0.019062769412994385,0.07676130533218384,0.005617821216583252,0.03365093469619751
ATF4,0.8,0.8357019662857056,0.0,0.0,0.0,0.0
RPL13,0.03287597894668579,0.0,0.06896347999572754,0.06765732765197754,0.010319161415100097,0.05174301862716675
LRRFIP1,0.8,0.8473682522773742,0.0,0.0,0.0,0.0
TRIR,0.4079522728919983,0.452930748462677,0.0,0.4,0.42575544118881226,0.0
EDF1,0.24704238176345825,0.301293408870697,0.22079371213912963,0.2,0.23529038429260254,0.0
GPX4,0.26839799880981446,0.33487309217453004,0.27593698501586916,0.2,0.20424094200134277,0.0
ATP5MC2,0.24118071794509888,0.25544377565383913,0.2221632719039917,0.2,0.2235822558403015,0.0
S100A10,0.2,0.3247117042541504,0.0,0.27690409421920775,0.43457391262054446,0.2806443333625793
CCNI,0.6379879832267761,0.6,0.0,0.6977144241333008,0.0,0.0
RPL32,0.034595811367034913,0.0,0.07593865394592285,0.05906335115432739,0.0032976388931274412,0.04553825855255127
RAD23A,0.8,0.8002874374389648,0.0,0.0,0.0,0.0
SNRPG,0.5790470480918884,0.5914831638336182,0.0,0.4,0.45152777433395386,0.0
ENSG00000242299,0.096270751953125,0.0,0.13003954887390137,0.09645771980285645,0.00683903694152832,0.12045463323593139
PRR13,1.0,0.0,0.0,0.0,0.0,0.0
EMP3,0.045078957080841066,0.19283734560012816,0.0,0.1156606912612915,0.23914114236831666,0.060281801223754886
ENSG00000137970,0.2,0.0,0.2507326602935791,0.3439555764198303,0.23714958429336547,0.43680920600891116
SKP1,0.359306275844574,0.4053573250770569,0.2,0.35510687828063964,0.37215936183929443,0.0
RPL4,0.09456566572189332,0.012462007999420165,0.13940194845199586,0.08963209390640259,0.0,0.0621206521987915
ENSG00000269893,1.0,0.0,0.0,0.0,0.0,0.0
