clusterName,NSForest_markers,f_score,onTarget,precision,recall
rest_CD4,"['ENSG00000179144', 'ENSG00000104964']",0.464893986791797,1.0,0.5063890203502129,0.350130890052356
rest_CD8,"['ENSG00000133321', 'ENSG00000271503']",0.6482861400894188,0.7892290949821472,0.8060886829913965,0.3635820895522388
act_CD8,"['ENSG00000100453', 'ENSG00000171476']",0.6995125806876564,1.0,0.816923076923077,0.4441656210790464
act_CD4,"['ENSG00000186827', 'ENSG00000234883']",0.5357376192342872,1.0,0.5795053003533569,0.4114400401404917
act_unassigned,['ENSG00000189343'],0.0773195876288659,0.5998935103416443,0.125,0.0306122448979591
