,Adipocytes,Arterial SMC,Arterial endothelial cells,Atria-enriched endothelial cells,Atria-enriched pericytes,Atrial cardiomyocytes,Basic SMC,CMC-like endothelial cells,CMC-like pericytes,Capillary endothelial cells,Cytoplasmic cardiomyocytes,Fibroblast-like endothelial cells,Fibroblasts,Immune-related endothelial cells,Lymphatic endothelial cells,Lymphoid,MT-high fibroblasts,Mast cells,Mesothelial cells,Myeloid,NK cells,Neuronal cells,Stromal pericytes,Venous endothelial cells,Ventricle-enriched pericytes,Ventricular cardiomyocytes
ENSG00000088538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72618484
ENSG00000128512,0.0,0.0,0.0,1.6472869,0.0,0.0,0.0,0.8975108,0.0,0.0,0.0,1.6646025,0.0,0.0,1.3039569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271651,0.0,0.0
ENSG00000147459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794854,0.0,0.0,0.0,0.0,0.0,0.0,1.7838866,0.0,0.0,0.0,0.0
ENSG00000088387,0.0,0.0,1.28881,0.0,0.0,0.0,0.0,1.0788757,0.0,0.0,0.0,1.2078196,0.0,0.0,1.717464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117178,0.0,0.0
ENSG00000205683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5630603
ENSG00000130226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97201216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6295782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177990,0.0,0.0,0.0,0.0,0.0,1.5302334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5775752
ENSG00000188641,1.2556276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916733,0.0,0.0,1.8784037,1.5398037,0.0,0.0,0.0,0.0,0.0,1.9839706,2.488029,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151914,0.0,0.9614587,0.0,0.0,0.0,2.1324923,0.0,0.67077315,1.9078124,0.0,0.0,1.6937807,1.4901154,0.0,2.0725489,0.0,0.8226335,0.0,1.7085224,0.0,0.0,2.876409,0.0,0.0,0.0,2.2345054
ENSG00000125868,0.0,2.4582,1.1980785,0.0,0.0,0.0,1.7332025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7726432,0.0,0.0,0.0,0.0,0.0,0.8758656,0.0,0.0,0.0
ENSG00000134769,0.0,0.57734966,0.0,0.0,0.0,2.1460447,0.0,0.0,1.4678774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1373136
ENSG00000120129,0.0,0.0,2.361434,0.0,0.0,0.0,0.0,0.0,0.0,1.448642,0.0,0.0,0.0,1.6709735,0.0,0.0,1.843137,0.0,2.2383184,0.0,1.7696075,0.0,0.0,0.0,0.0,0.0
ENSG00000158050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710561,0.0,0.0,0.0,0.0,0.0
ENSG00000128951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89297175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778968
ENSG00000088986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5280629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75489855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164330,3.2973788,0.93908197,0.0,2.0526953,2.1894403,0.0,1.8878847,0.0,2.1943853,0.0,0.0,2.2740207,2.4196925,0.0,1.2008369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1145974,0.0,2.464082,0.0
ENSG00000221818,0.0,0.0,0.0,0.0,1.6625222,0.0,0.0,0.0,1.6256325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7595813,0.0
ENSG00000117298,0.0,0.0,0.0,0.8038433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310,1.34424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573269
ENSG00000143369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1278445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156508,0.0,0.0,2.8089519,0.0,0.0,0.0,0.0,0.0,0.0,2.3085012,0.0,0.0,0.0,2.9504514,0.0,1.754424,4.070995,0.0,1.2088481,0.0,3.2474608,0.0,2.0440164,0.0,0.0,0.0
ENSG00000254772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1461073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3276236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0769372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184349,1.3082253,0.0,0.0,0.0,0.0,1.3251667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5126739,0.0,0.0,0.0,2.3688629,0.0,0.0,0.0,0.0,0.0,0.0,1.8395661
ENSG00000172889,0.0,0.0,2.197936,2.0363026,0.0,0.0,0.0,1.7155915,0.0,2.3662329,0.0,0.0,0.0,2.3477716,1.338512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0637205,0.0,0.0
ENSG00000164318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8471754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76104456,0.0,2.3292956,0.0
ENSG00000146648,0.7282859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445644,0.0,1.1286224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6975043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115504,1.8180125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5877733,0.0,0.0,0.0,0.0
ENSG00000255302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0807114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173812,0.0,0.0,2.3666706,0.0,0.0,0.0,0.0,0.0,0.0,2.3099985,0.0,0.0,0.0,2.6854384,0.0,1.7681953,2.876409,0.0,1.3444502,0.0,2.858924,0.0,2.2335923,1.4677489,0.0,0.0
ENSG00000173674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75358653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77510643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1671674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1168044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70227045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83580804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4637783,0.0,0.0,0.0,1.2333746,0.0,0.0,0.0,0.0,0.0
ENSG00000110321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075151,0.0,0.0,0.0,1.487458,0.0,0.0,0.0,0.0,0.5517071,0.0,0.0,1.7026246,0.0,0.0,0.0,0.0,0.0,0.0,1.0982792,1.2154814,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3685236,0.0,0.0,0.0,0.0,0.0,1.1010181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998642
ENSG00000109381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623505,0.0,0.0,0.0,0.0,0.0,0.0,1.215482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047565,0.0,0.0
ENSG00000118985,1.4809068,0.0,0.0,0.0,0.0,0.89635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0765747,0.0,0.0,0.0,0.0,0.0,0.0,0.9402218
ENSG00000155849,0.0,0.0,0.0,2.085635,0.0,0.0,0.0,1.7453895,0.0,0.0,0.0,1.8296188,0.0,0.0,1.991719,0.0,0.0,2.5697627,0.0,1.9703016,0.0,0.0,0.0,1.3806585,0.0,0.0
ENSG00000115459,1.2227881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3293402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012660,0.69510293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73009074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164035,0.0,0.0,1.5104088,2.6903114,0.0,0.0,0.0,1.889313,0.0,1.7389795,0.0,1.7494996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0998611,0.0,0.0
ENSG00000134531,0.64156055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4576795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2283119,0.0,0.0,0.0,1.7328193,0.0,0.0,0.0,0.0,0.0
ENSG00000106991,0.0,0.0,2.4759707,2.3819876,0.0,0.0,0.0,2.3627398,0.0,2.1844094,0.0,1.9858662,0.0,1.9362864,0.0,0.0,1.4184881,0.0,0.0,0.0,0.0,0.0,0.0,1.5012641,0.0,0.0
ENSG00000074800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116016,0.0,0.0,2.4910707,0.0,0.0,0.0,0.0,1.824801,0.0,1.8885984,0.0,1.2987993,0.0,1.8182864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6253048,1.535358,0.0,0.0
ENSG00000079819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359156,0.0,0.0,1.5241655,0.0,0.0,0.0,0.0,0.0,0.0,1.9416366,0.0,0.0,0.0,0.0
ENSG00000129595,0.0,0.0,0.0,1.9708331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2064638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789308
ENSG00000143819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.559231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3644967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151491,0.9870697,0.0,0.0,0.0,2.6877544,0.0,1.6652974,0.0,2.350629,0.0,0.0,0.9611627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1489394,0.0,2.7309332,0.0
ENSG00000178568,0.0,0.0,0.0,0.0,0.0,2.6397963,0.0,0.0,1.2208469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0085423
ENSG00000082805,0.8593044,0.0,0.0,0.0,0.0,1.454904,0.0,0.0,1.4840201,0.0,0.0,1.5742291,0.0,0.0,0.0,0.0,0.0,0.0,0.93183804,0.0,0.0,0.0,0.0,0.0,0.0,1.3497151
ENSG00000125991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84441304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81213826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149564,0.0,0.0,1.2277997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196482,0.0,0.0,0.0,0.0,0.0,1.8140113,0.0,0.0,0.59440464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1610782
ENSG00000157557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145611,0.0,0.0
ENSG00000139083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6516236,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166979,0.0,0.0,0.0,1.3541749,0.0,0.0,0.0,1.0308424,0.0,0.0,0.0,1.4815197,0.0,0.0,0.0,0.0,0.0,0.0,1.4233721,0.0,0.0,0.0,0.0,1.1112025,0.0,0.0
ENSG00000196405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6347094,0.0,0.0,0.0,0.0,0.0
ENSG00000131558,1.3799901,0.0,0.0,1.6295782,0.0,0.0,0.0,0.0,1.2252456,0.0,0.0,1.7068582,0.0,0.0,1.6551207,0.0,0.0,0.0,1.4400628,0.0,0.0,0.0,0.0,0.0,0.0,1.0310165
ENSG00000144036,1.0492932,0.0,0.0,1.331182,0.0,2.393362,0.0,0.0,1.8728182,0.0,0.0,1.6556326,0.0,0.0,0.0,0.0,0.0,1.9540108,1.6381283,0.0,0.0,0.0,0.0,0.0,0.0,2.341817
ENSG00000182197,0.61006343,0.0,0.0,1.5195469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142372,0.0,0.0,0.0,0.0,0.0,0.0,1.2779677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112319,0.0,0.0,0.0,0.0,0.0,1.4321051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98469985
ENSG00000092820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.219491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8838162,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185010,0.0,0.0,1.9753116,0.0,0.0,0.0,0.0,1.942404,0.0,2.1549857,0.0,0.0,0.0,2.0918336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170323,1.2609931,0.0,2.8339665,0.0,0.0,0.0,0.0,0.0,0.0,2.464451,0.0,0.0,0.0,2.4511952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6839328,0.0,0.0,0.0
ENSG00000164687,0.0,0.0,2.7862883,0.0,0.0,0.0,0.0,0.0,0.0,2.96461,0.0,0.0,0.0,2.7793782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099023,0.88564956,0.0,0.0
ENSG00000185104,1.3676507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3295445,0.0,0.0,1.197677,0.0,0.0,1.5767413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3011527
ENSG00000168309,0.0,0.0,0.9755477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4318019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000031003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046314
ENSG00000204442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85743195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3307723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169710,1.6937499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,0.0,0.0,2.0577414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908872,0.0,0.0,2.6178687,0.0,0.0,0.0,2.4904785,0.0,1.7793677,0.0,0.0,0.0
ENSG00000077942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3745885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2065227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3145244,1.8133311,0.0,0.0,0.0,1.2338057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145743,0.9148681,0.0,0.0,0.0,0.0,0.7830529,0.0,0.0,1.0559711,0.0,0.0,0.9569416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5480586
ENSG00000183580,0.0,0.0,0.0,1.8850361,0.0,1.222619,0.0,1.7137241,1.3995647,0.0,0.0,2.4386578,2.5033476,0.0,2.2233648,0.0,0.0,0.0,1.3223346,0.0,0.0,0.0,0.0,0.0,0.0,1.5521525
ENSG00000163833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50412333
ENSG00000109670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904196
ENSG00000158869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2077827,0.0,0.0,0.0,0.0,0.0
ENSG00000203747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1432714,0.0,0.0,0.0,0.0,0.0
ENSG00000104870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0598994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
