software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Curated_annotation,Stromal pericytes,15871,0.3811892380737056,0.3560567663456665,0.5311574569970386,899895,15246,7441,8430,2,"['ENSG00000135744', 'ENSG00000185633']","['ENSG00000135744', 'ENSG00000185633', 'ENSG00000131055', 'ENSG00000187513', 'ENSG00000109472', 'ENSG00000074181', 'ENSG00000113140', 'ENSG00000140545', 'ENSG00000101439', 'ENSG00000170323']",1.0
4.1,Curated_annotation,MT-high fibroblasts,9687,0.8227649913887585,0.9448040273282992,0.5424796118509343,921018,307,4432,5255,2,"['ENSG00000228253', 'ENSG00000166482']","['ENSG00000139329', 'ENSG00000228253', 'ENSG00000189058', 'ENSG00000258818', 'ENSG00000166482', 'ENSG00000212907', 'ENSG00000115380', 'ENSG00000182326', 'ENSG00000149131', 'ENSG00000111341']",1.0
4.1,Curated_annotation,Basic SMC,20418,0.4238791845747407,0.5675818373812038,0.2105984915270839,907318,3276,16118,4300,1,['ENSG00000140836'],"['ENSG00000169282', 'ENSG00000140836', 'ENSG00000182732', 'ENSG00000107796', 'ENSG00000198467', 'ENSG00000149591', 'ENSG00000101335', 'ENSG00000125868', 'ENSG00000249669', 'ENSG00000172348']",0.4528481066226959
4.1,Curated_annotation,Arterial SMC,5917,0.5246993238011666,0.6043400713436385,0.3435862768294744,923764,1331,3884,2033,1,['ENSG00000077943'],"['ENSG00000077943', 'ENSG00000163431', 'ENSG00000120254', 'ENSG00000115414', 'ENSG00000107796', 'ENSG00000198467', 'ENSG00000172403', 'ENSG00000149591', 'ENSG00000125868', 'ENSG00000101335']",1.0
4.1,Curated_annotation,Atria-enriched pericytes,14592,0.1791230988593156,0.2015374331550802,0.1239720394736842,909253,7167,12783,1809,3,"['ENSG00000127954', 'ENSG00000235904', 'ENSG00000131711']","['ENSG00000127954', 'ENSG00000235904', 'ENSG00000131711', 'ENSG00000172159', 'ENSG00000069431', 'ENSG00000247809', 'ENSG00000113721', 'ENSG00000151491', 'ENSG00000184903', 'ENSG00000169554']",0.3365342915058136
4.1,Curated_annotation,Ventricle-enriched pericytes,83573,0.6650829080411803,0.7824118905528656,0.4157203881636414,837777,9662,48830,34743,2,"['ENSG00000164318', 'ENSG00000172159']","['ENSG00000164318', 'ENSG00000152402', 'ENSG00000128641', 'ENSG00000172159', 'ENSG00000069431', 'ENSG00000154678', 'ENSG00000131711', 'ENSG00000113721', 'ENSG00000247809', 'ENSG00000249669']",0.3941549658775329
4.1,Curated_annotation,CMC-like pericytes,3381,0.3977350252421885,0.5906788247213779,0.1724341910677314,927227,404,2798,583,6,"['ENSG00000115641', 'ENSG00000148120', 'ENSG00000164318', 'ENSG00000152402', 'ENSG00000134775', 'ENSG00000237298']","['ENSG00000115641', 'ENSG00000148120', 'ENSG00000164318', 'ENSG00000152402', 'ENSG00000134775', 'ENSG00000237298', 'ENSG00000146147', 'ENSG00000134571', 'ENSG00000172159', 'ENSG00000114279']",0.3719754219055176
4.1,Curated_annotation,Ventricular cardiomyocytes,235692,0.8765305092598964,0.9609895636866592,0.6485370738081904,689115,6205,82837,152855,2,"['ENSG00000145934', 'ENSG00000115641']","['ENSG00000145934', 'ENSG00000078814', 'ENSG00000153820', 'ENSG00000115641', 'ENSG00000111245', 'ENSG00000169851', 'ENSG00000134775', 'ENSG00000134571', 'ENSG00000146147', 'ENSG00000203867']",0.7935922145843506
4.1,Curated_annotation,Atrial cardiomyocytes,57942,0.610385955304033,0.8731298623578695,0.2769838804321562,870738,2332,41893,16049,2,"['ENSG00000144331', 'ENSG00000163618']","['ENSG00000144331', 'ENSG00000163618', 'ENSG00000065320', 'ENSG00000089225', 'ENSG00000133454', 'ENSG00000106617', 'ENSG00000106631', 'ENSG00000175206', 'ENSG00000198336', 'ENSG00000175161']",1.0
4.1,Curated_annotation,Cytoplasmic cardiomyocytes,29409,0.4926038976285513,0.7302471284371737,0.2140161175150464,899278,2325,23115,6294,2,"['ENSG00000175206', 'ENSG00000198336']","['ENSG00000114854', 'ENSG00000175206', 'ENSG00000198336', 'ENSG00000106631', 'ENSG00000138670', 'ENSG00000169783', 'ENSG00000198125', 'ENSG00000109846', 'ENSG00000129991', 'ENSG00000173991']",0.5318220853805542
