organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
respiratory_system,Xu,Cell,2023,10.1016/j.cell.2023.11.026,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Lung,https://cellxgene.cziscience.com/collections/854c0855-23ad-4362-8b77-6b1639e7a9fc,https://cellxgene.cziscience.com/e/493a8b60-d676-44d1-b022-d14c1ad0b36c.cxg/,https://datasets.cellxgene.cziscience.com/018a8104-6273-4114-b24d-efd15478cea8.h5ad,Original_annotation,X_umap,318426,168,-0.1481140825,-0.18077922255450254,0.19410447704547884,0.5479569450157685,0.5284048341207379,168
