,Bcells,CentralHep,Cholangiocyte,Erythroid,InfMac,InterHep,NKTcell,NonInfMac,PortalEndo,PortalHep,Stellate,cvLSECs
SEMA6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498536
TRPM7,0.0,1.3287276,0.0,0.0,0.0,1.0285664,0.0,0.0,0.0,0.0,0.0,0.0
MYL6,0.0,0.0,0.0,0.0,1.5923786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP2,0.0,1.2522275,0.0,0.0,0.0,0.88637984,0.0,0.0,0.0,0.0,1.30425,1.1132915
XYLB,0.0,0.90410626,0.0,0.0,0.0,0.4315084,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L4B,0.0,0.57581174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS1,0.0,1.4997753,1.0465966,0.0,0.0,1.0782354,0.0,0.0,0.0,0.0,2.1405075,0.0
WAC,0.0,0.8155059,0.7935978,0.0,0.0,0.54416585,0.0,0.0,0.0,0.0,0.0,0.0
HIVEP1,0.0,0.8090598,0.0,0.0,0.0,0.55502087,0.0,0.0,0.0,0.0,0.0,0.0
FKBP5,0.0,2.0732152,1.8510109,0.0,1.1484547,1.6332155,0.0,2.035005,1.4943907,0.0,1.9891722,2.039059
ABLIM1,0.0,1.3707116,1.5241776,0.0,0.0,0.76348346,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.0,0.0,0.48780087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578709,1.8129555
HNRNPM,0.0,0.5681804,0.0,0.0,0.0,0.3416132,0.0,0.0,0.0,0.0,0.0,0.0
CECR2,0.0,1.2742425,0.0,0.0,0.0,0.8535173,0.0,0.0,0.0,0.0,0.0,0.0
DDT,0.0,0.6740592,0.0,0.0,0.0,0.85967714,0.0,0.0,0.0,0.0,0.0,0.0
UPB1,0.0,1.7126061,0.0,0.0,0.0,1.4672352,0.0,0.0,0.0,0.0,0.0,0.0
LGALS1,0.0,0.0,0.0,0.0,1.5445701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC28,0.0,1.092714,0.0,0.0,0.0,0.6360306,0.0,0.0,0.44602656,0.0,1.0193636,0.0
CYP2D6,0.0,0.48344943,0.0,0.0,0.0,0.4544822,0.0,0.0,0.0,0.0,0.0,0.0
DDX17,0.0,1.3412087,1.708284,0.0,0.0,1.1384645,0.0,0.0,1.6952634,0.0,1.774501,1.6995417
XBP1,0.0,0.74997354,0.0,0.0,0.0,0.8549126,0.0,0.0,0.0,0.0,0.0,0.0
FBXO7,0.0,0.0,0.0,0.34740064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665854,0.0,0.0,0.0
PPP6R2,0.0,1.1677774,0.81235933,0.0,0.0,0.8644984,0.0,0.0,0.0,0.0,0.0,0.0
RPL3,2.2173955,0.0,0.0,0.0,2.3124542,0.5538069,2.5620005,0.0,0.0,0.0,0.0,0.0
RBFOX2,0.0,1.4778526,0.48069793,0.0,0.0,1.2612197,0.0,0.0,0.0,0.0,0.68921494,0.0
PNPLA3,0.0,1.2083127,0.0,0.0,0.0,1.2366081,0.0,0.0,0.0,0.0,0.0,0.0
MYH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326398,0.0
TNRC6B,0.0,1.3747072,1.5926942,0.0,0.0,1.1262225,0.0,0.0,0.0,0.0,1.2558072,0.0
DAAM1,0.0,0.4398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0230019,0.0
SRSF5,0.0,0.64447016,0.0,0.0,0.0,0.5478945,0.0,0.0,0.0,0.0,0.0,0.0
EIF5,0.0,0.599692,0.0,0.0,0.0,0.5761869,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD1,0.0,0.7907114,0.0,0.0,0.0,0.18417357,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H14,0.0,0.47499964,0.0,0.0,0.0,0.11414496,0.0,0.0,0.0,0.0,0.0,0.0
PPP4R3A,0.0,0.45308915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP5,0.0,0.58243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP54,0.0,0.49821824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC23A,0.0,0.5279248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNN,0.0,0.59906274,0.0,0.0,0.0,0.28273183,0.0,0.0,0.0,0.0,0.0,0.0
HNF4A,0.0,1.2388325,0.0,0.0,0.0,0.87390834,0.0,0.0,0.0,0.0,0.0,0.0
HAO1,0.0,1.2431153,0.0,0.0,0.0,1.0146495,0.0,0.0,0.0,0.0,0.0,0.0
CST3,0.0,0.0,0.0,0.0,2.7071173,0.5724578,0.0,0.72632277,0.0,0.0,0.0,0.0
APMAP,0.0,0.5221429,0.0,0.0,0.0,0.6979385,0.0,0.0,0.0,0.0,0.0,0.0
LPIN2,0.0,0.8245709,0.0,0.0,0.0,0.69146574,0.0,0.0,0.0,0.0,0.0,0.0
SMCHD1,0.0,0.59269965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPG,0.0,0.71788335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD12,0.0,1.2350149,1.114188,0.0,0.0,0.93775594,0.0,0.0,1.151715,0.0,0.9391101,0.0
TBL1X,0.0,0.86929697,0.0,0.0,0.0,0.23740932,0.0,0.0,0.0,0.0,0.0,0.0
F9,0.0,0.83743984,0.0,0.0,0.0,1.0892344,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3A,0.0,1.2769707,0.0,0.0,0.0,0.91040003,0.0,0.0,0.0,0.0,0.0,0.0
FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4904828,0.0,0.0,1.317009
VWA8,0.0,1.8286285,1.5674877,0.0,0.0,1.3472081,0.0,0.0,0.0,0.0,0.0,0.0
INTS6,0.0,0.61544764,0.0,0.0,0.0,0.5574175,0.0,0.0,0.0,0.0,0.0,0.0
PHKB,0.0,0.5114932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFAT5,0.0,1.040985,1.0332563,0.0,0.0,0.79189855,0.0,0.0,0.0,0.0,0.877569,0.0
LONP2,0.0,1.8476254,1.1948576,0.0,0.0,1.7886413,0.0,0.0,0.0,0.0,0.0,0.0
TANGO6,0.0,0.3691388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTL1,0.0,0.0,0.0,0.0,1.4478947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISPLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7537504,0.0
SLC7A5,0.0,0.50864846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBL2,0.0,0.7115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP9,0.0,0.7818613,0.0,0.0,0.0,0.3595525,0.0,0.0,0.0,0.0,0.0,0.0
HERC1,0.0,0.82751316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75531846,0.9251293
RAB11A,0.0,0.24661706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMER2,0.0,0.0,1.4873936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM87A,0.0,0.39934355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJP1,0.0,0.7304251,0.0,0.0,0.0,0.13623327,0.0,0.0,0.0,0.0,0.7335645,0.0
SPG11,0.0,0.6047565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPQ,0.0,0.7803211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECR1,0.0,0.82622886,0.0,0.0,0.0,0.71239805,0.0,0.0,0.0,0.0,0.0,0.0
STK3,0.0,1.5687149,1.5651891,0.0,0.0,1.2820905,0.0,0.0,0.0,0.0,1.3316606,0.0
RAB2A,0.0,0.7828272,0.0,0.0,0.0,0.64468515,0.0,0.0,0.0,0.0,0.0,0.0
UBR5,0.0,0.81476873,0.0,0.0,0.0,0.37275758,0.0,0.0,0.0,0.0,0.0,0.0
EEF1D,0.0,0.0,0.0,0.0,1.7303318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,1.9994072,0.0,0.0,0.0,2.0503976,0.0,0.0,0.0,1.5302333,0.0,0.0
FGL1,0.0,2.7691135,1.7137246,1.3238345,1.071121,3.0634944,0.0,1.5708276,1.0169437,2.930363,2.172307,1.3736233
SNRNP70,0.0,0.8839137,0.0,0.0,0.0,0.7015006,0.0,0.0,0.0,0.0,0.0,0.0
RPS16,0.85155714,0.0,0.0,0.0,2.7540352,0.0,2.079179,0.0,0.0,0.0,0.0,0.0
RPS19,2.614636,0.0,0.0,0.0,3.2629168,0.2465071,2.9938974,0.0,0.0,0.0,0.0,0.0
SULT2A1,0.0,1.6353742,0.0,0.0,0.0,1.253585,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,2.1968002,0.0,0.0,0.0,3.0331652,0.0,2.33321,0.0,0.0,0.0,0.0,0.0
FKBP8,0.0,0.0,0.0,1.3199236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPN,0.0,2.115312,0.0,0.0,0.0,1.9180164,0.0,0.0,0.0,1.6891749,0.0,0.0
SIPA1L3,0.0,0.49014387,0.8152198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,0.0,1.8320357,1.291482,0.0,0.0,1.8292209,0.0,0.0,0.0,1.1033008,0.0,0.0
PON3,0.0,0.63674265,0.0,0.0,0.0,0.47305366,0.0,0.0,0.0,0.0,0.0,0.0
PON2,0.0,0.8041843,0.0,0.0,0.0,0.7836017,0.0,0.0,0.0,0.0,0.0,0.0
CPED1,0.0,1.2080246,0.0,0.0,0.0,0.82500273,0.0,0.0,0.0,0.0,1.2853297,0.0
HIBADH,0.0,1.0792602,0.0,0.0,0.0,0.6927474,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.7334496,0.0,0.0,0.0,0.4749192,0.0,0.0,0.0,0.0,0.0,0.0
GRB10,0.0,0.71713114,1.2326858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBL,0.0,1.1656455,1.2026151,0.0,0.0,0.71871805,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A5,0.0,3.1282532,2.7300396,0.0,0.0,3.248901,0.0,0.0,0.0,3.1171856,1.5880265,0.0
ZKSCAN1,0.0,1.4165927,1.0513477,0.0,0.0,1.27239,0.0,0.0,0.0,0.0,0.0,0.0
TFR2,0.0,1.5224118,0.0,0.0,0.0,1.5262755,0.0,0.0,0.0,0.8652146,0.0,0.0
PHF14,0.0,0.6671043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2,0.0,0.0,0.0,0.0,0.0,0.36554983,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.89504963,0.0,0.0,0.0,1.002698,0.0,0.0,0.0,0.0,0.0,0.0
PRKAG2,0.0,1.8781973,0.0,0.0,0.0,1.4883205,0.0,0.0,0.0,0.0,0.7541298,0.0
SLC1A1,0.0,1.1243249,0.0,0.0,0.0,0.7832788,0.0,0.0,0.0,0.0,0.0,0.0
TMEM245,0.0,0.6406672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF9,0.0,0.81113863,0.0,0.0,0.0,0.2650666,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,2.3378475,0.0,0.0,0.0,2.0761237,0.0,0.0,0.0,1.4256488,0.0,0.0
PTGR1,0.0,2.1818862,0.94806695,0.0,0.0,1.8023585,0.0,0.0,0.0,1.2284827,0.0,0.0
AMBP,1.2651014,1.55775,1.4564584,1.2729008,1.3997947,2.2716775,1.0741574,1.214191,0.0,2.262951,1.2622182,0.0
ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952642,0.0,0.0,1.5629486
KANK1,0.0,0.8107914,0.0,0.0,0.0,0.4188486,0.0,0.0,0.0,0.0,1.0729027,0.0
MPDZ,0.0,1.001062,0.0,0.0,0.0,0.68715155,0.0,0.0,0.0,0.0,0.7829302,0.0
GLIS3,0.0,1.2949551,2.8500113,0.0,0.0,1.163825,0.0,0.0,0.0,0.0,1.7222755,0.0
APBA1,0.0,0.7403798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETX,0.0,0.3763199,0.0,0.0,0.0,0.112512186,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.6528649,0.0,0.0,0.0,0.27914104,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.0,0.6142189,0.0,0.0,0.0,0.4178187,0.0,0.0,0.0,0.0,0.0,0.0
EIF3A,0.0,0.4589819,0.0,0.0,0.0,0.122022144,0.0,0.0,0.0,0.0,0.0,0.0
MAPK8,0.0,0.63760346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU1,0.0,1.2044163,0.0,0.0,0.0,0.74453443,0.0,0.0,0.0,0.0,0.0,0.0
GBF1,0.0,0.5993957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPEB3,0.0,0.7314863,0.0,0.0,0.0,0.14161693,0.0,0.0,0.0,0.0,0.0,0.0
LARP4B,0.0,0.55330396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2A,0.0,0.7843779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TASOR2,0.0,0.638762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNY,0.0,0.96105975,0.9438273,0.0,0.0,0.6327018,0.0,0.0,0.0,0.0,0.0,0.0
RPL28,2.2658496,0.0,0.0,0.0,3.3383965,0.0,2.6197555,0.0,0.0,0.0,0.0,0.0
PBLD,0.0,0.5913285,0.0,0.0,0.0,0.46514285,0.0,0.0,0.0,0.0,0.0,0.0
RPL19,2.1318288,0.0,0.0,0.0,2.8332133,0.0,2.4586885,0.0,0.0,0.0,0.0,0.0
MED13,0.0,1.0848702,1.0566465,0.0,0.0,0.7390057,0.0,0.0,0.0,0.0,0.0,0.0
PFN1,0.0,0.0,0.0,0.0,1.522622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,0.0,1.1516504,0.0,0.0,0.0,0.98765093,0.0,0.0,1.3813467,0.0,1.180949,0.0
ABCC3,0.0,1.9783123,2.3085907,0.0,0.0,1.704567,0.0,0.0,0.0,0.9698183,0.0,0.0
LUC7L3,0.0,0.8255792,0.87456024,0.0,0.0,0.53544915,0.0,0.0,0.0,0.0,0.753947,0.0
HLF,0.0,1.3073558,0.0,0.0,0.0,0.71429837,0.0,0.0,0.0,0.0,0.0,0.0
FAM20A,0.0,0.9826733,0.0,0.0,0.0,0.7344071,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.0,0.0,0.936501,0.0,0.0,0.0,0.0,0.0,1.616516,0.0,0.89433694,0.0
VTN,0.0,0.0,0.0,1.838978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.0,0.92646,0.0,0.0,0.0,0.7964508,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,1.0265692,0.0,0.0,0.0,0.70648396,0.0,0.0,0.0,0.0,0.9054668,0.0
RPL34,3.130868,0.0,0.0,0.0,3.685261,0.0,3.3542564,0.0,0.0,0.0,0.0,0.0
FBXW7,0.0,0.57468927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3D19,0.0,1.8545922,1.2049955,0.0,0.0,1.3863131,0.0,0.0,0.0,0.0,1.0251346,0.0
RAPGEF2,0.0,0.88005584,1.0075028,0.0,0.0,0.37810528,0.0,0.0,0.0,0.0,0.0,0.0
PPARGC1A,0.0,1.2637638,0.0,0.0,0.0,1.1978632,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB16,0.0,1.9085459,1.5079412,0.0,0.0,1.4263694,0.0,0.0,0.0,0.0,2.1394913,1.7129796
MTCH2,0.0,0.81306577,0.0,0.0,0.0,0.65781987,0.0,0.0,0.0,0.0,0.0,0.0
FNBP4,0.0,0.52892506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP6R3,0.0,1.1014202,0.8889733,0.0,0.0,0.760923,0.0,0.0,0.0,0.0,0.83744013,0.0
MS4A6A,0.0,0.0,0.0,0.0,1.3622234,0.0,0.0,1.6698318,0.0,0.0,0.0,0.0
CPT1A,0.0,0.87002164,0.0,0.0,0.0,0.41434118,0.0,0.0,0.0,0.0,0.0,0.0
HPX,0.0,2.0233068,0.8772173,0.0,0.0,2.317852,0.0,0.0,0.0,2.3162892,1.5921057,0.0
APOA5,0.0,0.60143876,0.0,0.0,0.0,0.69317216,0.0,0.0,0.0,0.0,0.0,0.0
APOC3,3.655235,2.2028441,1.8602879,1.6452022,2.7707157,3.0998333,2.8426752,2.582858,2.1859276,3.5950942,2.149107,2.1263444
SOX6,0.0,0.0,2.2092252,0.0,0.0,0.64481425,0.0,0.0,0.0,0.0,1.2428539,0.0
RPS13,0.7640455,0.0,0.0,0.0,2.7084236,0.0,1.6126456,0.0,0.0,0.0,0.0,0.0
CHKA,0.0,0.8069921,1.0918257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074712,0.0,0.0,2.5473976
ACSS3,0.0,1.1212475,0.0,0.0,0.0,0.3189967,0.0,0.0,0.0,0.0,0.0,0.0
CUX2,0.0,2.4443924,0.0,0.0,0.0,1.8932954,0.0,0.0,0.0,0.0,0.0,0.0
DUSP16,0.0,0.82637334,0.0,0.0,0.0,0.53229713,0.0,0.0,0.0,0.0,0.0,0.0
ALDH2,0.0,0.8289108,0.0,0.0,0.0,0.7874333,0.0,0.0,0.0,0.0,0.0,0.0
CNOT2,0.0,0.5905376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.0,0.0,0.0,0.0,2.0909004,0.4935998,0.0,0.0,0.0,0.0,0.0,0.0
CHPT1,0.0,0.8908476,0.0,0.0,0.0,0.54536736,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT3,0.0,0.85135645,0.0,0.0,0.0,0.54642123,0.0,0.0,0.0,0.0,0.0,0.0
GYS2,0.0,0.6867835,0.0,0.0,0.0,0.2945692,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.0,1.3136184,0.0,0.0,0.0,1.2424138,0.0,0.0,0.0,0.0,0.0,0.0
MAPK14,0.0,0.87594736,0.0,0.0,0.0,0.5886413,0.0,0.0,0.0,0.0,0.0,0.0
SOD2,0.0,0.0,0.0,0.0,0.0,0.429532,0.0,0.0,0.0,0.0,0.0,0.0
MDN1,0.0,0.5948052,0.0,0.0,0.0,0.15796687,0.0,0.0,0.0,0.0,0.0,0.0
PTP4A1,0.0,0.87553877,0.0,0.0,0.0,0.9434196,0.0,0.0,0.0,0.0,0.0,0.0
ASCC3,0.0,0.8396759,0.0,0.0,0.0,0.51445174,0.0,0.0,0.0,0.0,0.0,0.0
GPLD1,0.0,0.77754563,0.0,0.0,0.0,0.431055,0.0,0.0,0.0,0.0,0.0,0.0
RPS12,3.1472387,0.0,0.0,1.8183619,3.3717477,0.5346722,3.0787096,0.0,0.0,0.0,0.0,0.0
ADGRG6,0.0,1.3421477,0.0,0.0,0.0,1.1472796,0.0,0.0,0.0,0.0,0.0,0.0
QKI,0.0,1.1823719,1.1093003,0.0,0.0,0.8840804,0.0,0.0,1.2981731,0.0,1.0165026,1.3912272
SENP6,0.0,0.7190867,0.51540685,0.0,0.0,0.1398063,0.0,0.0,0.0,0.0,0.5096694,0.0
VEGFA,0.0,0.8034345,0.0,0.0,0.0,0.7189248,0.0,0.0,0.0,0.0,0.0,0.0
MAN2A1,0.0,0.9052448,0.0,0.0,0.0,0.66315734,0.0,0.0,0.0,0.0,0.0,0.0
GHR,0.0,2.3252609,0.0,0.0,0.0,1.995141,0.0,0.0,0.0,0.0,1.1141964,0.0
NNT,0.0,0.8988908,0.0,0.0,0.0,0.80961305,0.0,0.0,0.0,0.0,0.0,0.0
RNF130,0.0,0.7395776,0.0,0.0,0.0,0.5107723,0.0,0.0,0.0,0.0,0.0,0.0
CLINT1,0.0,0.63311595,0.76617,0.0,0.0,0.18243162,0.0,0.0,0.0,0.0,0.0,0.0
MSH3,0.0,0.781797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLPH3,0.0,0.63481975,0.0,0.0,0.0,0.53381,0.0,0.0,0.0,0.0,0.0,0.0
ARB2A,0.0,0.7347457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4D,0.0,0.0,1.843268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862386,0.92179275
NR3C1,0.0,1.0883845,0.0,0.0,0.0,0.7168629,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2295103,0.0,1.1542215,3.100359
C9,0.0,2.3812447,0.0,0.0,0.0,2.4235897,0.0,0.0,0.0,2.2557907,1.4115281,0.0
WWC1,0.0,0.0,1.1861298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.0,0.8484424,0.0,0.0,0.0,0.6337382,0.0,0.0,0.90109956,0.0,1.106626,0.93965566
ERGIC1,0.0,1.0034087,0.0,0.0,0.0,0.99248743,0.0,0.0,0.0,0.0,0.0,0.0
CPEB4,0.0,1.2834722,1.1323881,0.0,0.0,1.037384,0.0,0.0,0.0,0.0,0.0,0.0
EHHADH,0.0,1.8226228,0.0,0.0,0.0,1.2685193,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.0,1.8367091,0.0,0.0,0.0,1.846186,0.0,0.0,0.0,1.6328841,1.1266459,0.0
HGD,0.0,1.8514172,0.0,0.0,0.0,1.5319844,0.0,0.0,0.0,1.0150981,0.0,0.0
UBE3A,0.0,0.70360893,0.0,0.0,0.0,0.38763025,0.0,0.0,0.0,0.0,0.0,0.0
TFDP2,0.0,0.798899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN1,0.0,1.0068682,0.0,0.0,0.0,0.8369199,0.0,0.0,0.0,0.0,0.0,0.0
TFG,0.0,0.38343185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL24,0.0,0.0,0.0,0.0,1.7250044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404154,0.0
GBE1,0.0,1.70391,0.0,0.0,0.0,1.4440732,0.0,0.0,0.0,0.0,0.0,0.0
AADAC,0.0,0.0,0.0,0.0,0.0,0.5262473,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF26,0.0,0.8225619,0.0,0.0,0.0,0.73491514,0.0,0.0,0.0,0.0,0.0,0.0
NKTR,0.0,0.9910471,0.35924834,0.0,0.0,0.73283136,0.0,0.0,1.3879477,0.0,0.72169113,0.0
FOXP1,0.0,1.7262692,2.1271577,0.0,0.0,1.6081592,0.0,0.0,1.4925202,0.0,1.1689243,0.0
INO80D,0.0,0.53229713,0.0,0.0,0.0,0.1395269,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L5,0.0,1.4154111,0.3806746,0.0,0.0,0.9401743,0.0,0.0,0.0,0.0,0.0,0.0
TANC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489249,0.0
RPS15,2.3601298,0.0,0.0,0.0,3.154269,0.0,2.6792843,0.0,0.0,0.0,0.0,0.0
GRB14,0.0,1.5205237,0.0,0.0,0.0,1.0814451,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN1,0.0,1.0441359,1.0481749,0.0,0.0,0.8965647,0.0,0.0,1.7808833,0.0,0.7947372,1.2845893
RTN4,0.0,0.0,0.0,0.0,0.0,0.19227119,0.0,0.0,0.0,0.0,0.0,0.0
FN1,0.0,1.9848907,0.0,0.0,0.0,2.0210085,0.0,0.0,0.0,1.2933983,1.1766253,0.0
PECR,0.0,0.75079954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP2,0.0,0.0,0.0,0.0,0.0,0.8432046,0.0,0.0,0.0,0.0,0.0,0.0
USP34,0.0,1.3501807,1.1477945,0.0,0.0,1.0167841,0.0,0.0,0.0,0.0,1.117058,0.0
EHBP1,0.0,2.5415106,1.9354875,0.0,0.0,1.9775968,0.0,0.0,0.0,0.0,2.6235735,1.1077876
SF3B1,0.0,0.570244,0.0,0.0,0.0,0.12191787,0.0,0.0,0.0,0.0,0.0,0.0
IL1R1,0.0,0.6836834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDLBP,0.0,0.8247148,0.0,0.0,0.0,0.6846567,0.0,0.0,0.0,0.0,0.0,0.0
PROC,0.0,0.97410846,0.0,0.0,0.0,0.98302203,0.0,0.0,0.0,0.0,0.0,0.0
ID2,0.0,0.648059,0.0,0.0,0.0,0.7417593,0.0,0.0,0.0,0.0,0.0,0.0
BIRC6,0.0,1.527545,1.3453945,0.0,0.0,1.2100581,0.0,0.0,0.0,0.0,1.3498092,0.0
SDC1,0.0,0.0,0.0,0.0,0.0,0.60936046,0.0,0.0,0.0,0.0,0.0,0.0
SOS1,0.0,0.432494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYNU,0.0,1.2106642,0.0,0.0,0.0,0.9927012,0.0,0.0,0.0,0.0,0.0,0.0
EPAS1,0.0,0.7782137,0.0,0.0,0.0,0.6436758,0.0,0.0,1.6298964,0.0,1.10353,0.0
NFE2L2,0.0,0.9231553,0.0,0.0,0.0,0.5182407,0.0,0.0,0.0,0.0,0.0,0.0
PARD3B,0.0,1.3487638,2.437652,0.0,0.0,0.5543738,0.0,0.0,0.0,0.0,1.5518348,0.0
DHCR24,0.0,0.85810876,0.0,0.0,0.0,1.1718366,0.0,0.0,0.0,0.0,0.0,0.0
SCP2,0.0,2.252688,0.88645005,0.0,0.0,1.7578579,0.0,0.0,0.0,1.5874071,0.89945805,0.0
RALGPS2,0.0,1.0948551,0.0,0.0,0.0,0.7615006,0.0,0.0,0.0,0.0,0.0,0.0
RPL22,0.0,0.0,0.0,0.0,1.9929485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERRFI1,0.0,2.2340658,1.5821657,0.0,0.0,1.8756717,0.0,0.0,0.0,0.64459914,1.067292,0.0
SRSF4,0.0,1.3033215,0.0,0.0,0.0,1.0409257,0.0,0.0,0.0,0.0,0.9096092,0.0
ASH1L,0.0,1.3985305,1.3475058,0.0,0.0,1.0910696,0.0,0.0,0.0,0.0,1.2063816,0.0
SFPQ,0.0,0.8212046,0.0,0.0,0.0,0.635195,0.0,0.0,0.0,0.0,0.0,0.0
LEPR,0.0,0.0,0.0,0.0,0.0,0.7796173,0.0,0.0,0.0,0.0,0.0,0.0
