,Bcells,CentralHep,Cholangiocyte,Erythroid,InfMac,InterHep,NKTcell,NonInfMac,PortalEndo,PortalHep,Stellate,cvLSECs
SNX1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS1,0.0,0.8902878381989219,0.9138726808808066,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
TMSB10,0.0,0.0,0.0,0.0,0.9465989741412076,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
RNF19A,0.0,0.891926808790727,0.9480629617517645,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
SH3YL1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUL3,0.0,0.96655212207274,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,0.0,0.7922860383987427,0.7398182858120311,0.0,0.0,0.727343662218614,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
VCAN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C6,0.0,0.8430479006333784,0.8204331506382335,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.0,0.8782375021414324,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8213071335445751,0.0
PHKA2,0.0,0.9363774277947166,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CNTLN,0.0,0.9418941031802784,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PREX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ATOSA,0.0,0.9464610706676136,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CP,0.0,0.7735431411049583,0.0,0.0,0.0,0.7854611819440668,0.0,0.0,0.0,0.7631704590537332,0.7272727272727273,0.0
SCML1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP4,0.0,0.7775004560297186,0.75543827902187,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7958698868751526,0.0
VPS13D,0.0,0.9516236673701893,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
H6PD,0.0,0.9161325909874656,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
LTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ARID1B,0.0,0.5806699340993707,0.6385714953595941,0.0,0.0,0.5454545454545454,0.0,0.0,0.5640623677860607,0.0,0.6087446212768555,0.5780333930795843
NEDD4L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA5,0.0,0.7616511149839922,0.8028622974048961,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7354817390441895,0.0
FNIP2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSMO1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.0,0.7837475700811907,0.7751777117902582,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7279439676891674,0.0
FOXN3,0.0,0.8188446326689287,0.7272727272727273,0.0,0.0,0.7660039934245023,0.0,0.0,0.0,0.0,0.7461176135323264,0.0
THRAP3,0.0,0.9628673141652887,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ARID4B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDCCAG8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF1B,0.0,0.9484807361255992,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D22A,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566841450604525
SYNE2,0.0,0.8181818181818182,0.9060393463481556,0.0,0.0,0.0,0.0,0.0,0.8629661527546969,0.0,0.0,0.0
CUL1,0.0,0.9505142298611727,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
KMT2C,0.0,0.7604949311776594,0.7787013487382368,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7406048341230913,0.0
PUM2,0.0,0.8033738353035667,0.7466521859169006,0.0,0.0,0.7427425276149403,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
ITIH1,0.0,0.8384754495187239,0.0,0.0,0.0,0.8680266467007723,0.0,0.0,0.0,0.8181818181818182,0.0,0.0
ZFR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK14,0.0,0.8511107834902677,0.8478720459071073,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DGKG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WNK1,0.0,0.9480661804025824,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CREB3L3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MPC1,0.0,0.9246848171407526,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ACAA1,0.0,0.923533325845545,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MON2,0.0,0.7896972352808173,0.7450875206427141,0.0,0.0,0.7303162000396035,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
GPBP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.0,0.7841795628721063,0.7272727272727273,0.0,0.0,0.7448646155270663,0.0,0.0,0.0,0.0,0.730940889228474,0.0
RPL18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.0,0.0,0.9264577735554088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
TM7SF3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.9379394271157004,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
HIPK2,0.0,0.754806865345348,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.7331518910147927,0.0,0.0,0.8188632347367026
CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANKS1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9407261284914884
PKN2,0.0,0.9851531332189386,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PDIA5,0.0,0.947549272667278,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MYLK,0.0,0.8930561596697028,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8182325308973138,0.0
FAM107B,0.0,0.9588415189222856,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CDK13,0.0,0.8798913738944314,0.8293581767515703,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIP2B,0.0,0.8733542561531067,0.8181818181818182,0.0,0.0,0.8264511173421686,0.0,0.0,0.0,0.0,0.0,0.0
FGFR2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM2B,0.0,0.8122044530781832,0.0,0.0,0.0,0.7788610675118186,0.0,0.0,0.0,0.7815604589202187,0.7272727272727273,0.0
PLPP1,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.9294325763528998,0.0,0.8572157296267423,0.0
EVI5,0.0,0.8432304804975336,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8449057936668396,0.0
MEF2A,0.0,0.8553405458276923,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.8252751773053949,0.0,0.0,0.0
PSME4,0.0,0.9876740195534446,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MAST4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NUCKS1,0.0,0.9164349382573908,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ABCC9,0.0,0.9348479130051353,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MAOB,0.0,0.9355014616792853,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
RORA,0.0,0.7377948544242166,0.67956481738524,0.0,0.0,0.703656792640686,0.0,0.0,0.0,0.0,0.6980478113347833,0.6363636363636364
TGFBR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230250391093168,0.0,0.0,0.9090909090909091
NEDD4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP6,0.0,0.9357511292804371,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PTPN3,0.0,0.9302672147750854,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A1,0.0,0.9149202000011097,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ZXDC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDST1,0.0,0.9763404618610035,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PABPC1,0.0,0.8277420835061506,0.0,0.0,0.9365220774303783,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
MAP4K4,0.0,0.9632025306875055,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
RPL31,0.8181818181818182,0.0,0.0,0.0,0.87646146254106,0.0,0.865632252259688,0.0,0.0,0.0,0.0,0.0
ARHGAP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LIMS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFF4,0.0,0.9374032399871133,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
NFATC3,0.0,0.9370158368890936,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ACADVL,0.0,0.8038685646924105,0.0,0.0,0.0,0.7808426943692294,0.0,0.0,0.0,0.7272727272727273,0.7296934886412187,0.0
SCARB1,0.0,0.9306315237825568,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PDE8A,0.0,0.7575142004273154,0.8209292130036787,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7806631164117293,0.0
FERMT2,0.0,0.9148457971486178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
ABCB11,0.0,0.9392562237652865,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.8659000938588922,0.8703800494020636,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
ST6GAL1,0.0,0.7272727272727273,0.0,0.0,0.0,0.7379895557056774,0.0,0.0,0.8166322328827598,0.0,0.0,0.8681817596608942
PICALM,0.0,0.6675187457691539,0.6692900061607361,0.0,0.0,0.6363636363636364,0.0,0.0,0.7181079116734591,0.0,0.7091441804712469,0.0
CLASP1,0.0,0.8705167174339294,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.845324001529
MGLL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9632504148916765
ARHGEF10L,0.0,0.9180481162938204,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G3,0.0,0.575979622927579,0.6199841336770491,0.0,0.0,0.5454545454545454,0.0,0.0,0.6140387816862627,0.0,0.5945907180959528,0.6313673799688165
TTC38,0.0,0.9368933168324557,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ACAT1,0.0,0.9168025688691572,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ZNF638,0.0,0.7871408679268577,0.7297448786822233,0.0,0.0,0.7426892031322826,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
RASAL2,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.7728329029950228,0.0,0.7497708851640875,0.8007328022610057
MARK3,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208844575014982,0.0
FNDC3B,0.0,0.6356020353057168,0.6053153276443481,0.0,0.0,0.5974231199784712,0.0,0.0,0.5454545454545454,0.0,0.6684959097342058,0.5534938736395403
FRYL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.0,0.0,0.0,0.7199020765044473,0.8722313046455383,0.6363636363636364,0.8165147521279075,0.6864496469497681,0.0,0.0,0.0,0.0
DLG1,0.0,0.802610928362066,0.7857216434045271,0.0,0.0,0.7448935346169905,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
RAB7A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACB,0.0,0.9220207171006636,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NT5C2,0.0,0.9569993940266696,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12B,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939206372607838,0.0
IL4R,0.0,0.9090909090909091,0.0,0.0,0.0,0.9103804501620206,0.0,0.0,0.0,0.0,0.0,0.0
APBB1IP,0.0,0.9312562183900313,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
UBE2K,0.0,0.9356612671505321,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,0.0,0.9526269164952365,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
NRDC,0.0,0.944857889955694,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.0,0.9649079821326516,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ITCH,0.0,0.9290301691402089,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
XRCC5,0.0,0.9413880489089272,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276604760776866,0.0
AFM,0.0,0.9216387922113592,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PGM1,0.0,0.9278738661245867,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A4,0.0,0.9090909090909091,0.947629375891252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPB2,0.0,0.8557488268071954,0.0,0.0,0.0,0.8519791093739596,0.0,0.0,0.0,0.8181818181818182,0.0,0.0
MAGI3,0.0,0.9677421992475336,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,0.0,0.9206055890430104,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CDC14B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CADPS2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLPP1,0.0,0.9432773806832053,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
WDR70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,0.0,0.8793295513499867,0.8181818181818182,0.0,0.0,0.8197671445933256,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC1,0.0,0.7773604122075167,0.7738006114959717,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.7346262444149364,0.0
RNF13,0.0,0.931865161115473,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
BCKDHB,0.0,0.9444389505819841,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
KAT6A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIBF1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A5,0.0,0.9152827479622581,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
RPS5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
APLP2,0.0,0.9142793633721091,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
APOB,0.0,0.5365121798081831,0.4751011783426458,0.0,0.0,0.5518139817497947,0.0,0.38382538882168854,0.36363636363636365,0.5448232076384805,0.4892918142405423,0.38900440389459784
NCOA1,0.0,0.8838050040331754,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8754383975809271,0.0
RAB10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCKR,0.0,0.9343885074962269,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
HADHA,0.0,0.9333274527029558,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ATRX,0.0,0.9519688378680836,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
EPS15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT1,0.0,0.937795877456665,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
NFX1,0.0,0.9490760618990118,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND6,0.0,0.9239248308268461,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B2,0.0,0.9090909090909091,0.0,0.0,0.0,0.930726333097978,0.0,0.0,0.0,0.0,0.0,0.0
