software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,InterHep,11059,0.4190924538287974,0.4845410628019324,0.2720860837327064,59035,3201,8050,3009,4,"['HAL', 'IGFBP1', 'MSMO1', 'LDLR']","['ENSG00000084110', 'ENSG00000146678', 'ENSG00000052802', 'ENSG00000130164', 'ENSG00000125144', 'ENSG00000145192', 'ENSG00000185432', 'ENSG00000169715', 'ENSG00000185624', 'ENSG00000186480']",1.0
4.1,author_cell_type,CentralHep,15819,0.5618444875789061,0.6057861413999297,0.4354889689613755,52993,4483,8930,6889,3,"['ADH4', 'HLF', 'CYP3A4']","['ENSG00000023330', 'ENSG00000111058', 'ENSG00000007933', 'ENSG00000198099', 'ENSG00000108924', 'ENSG00000160868', 'ENSG00000023839', 'ENSG00000151632', 'ENSG00000005471', 'ENSG00000188001']",0.6466763019561768
4.1,author_cell_type,PortalHep,23509,0.4366415614905448,0.4374248927038626,0.433536092560296,36678,13108,13317,10192,1,['FABP1'],['ENSG00000163586'],0.3635670244693756
4.1,author_cell_type,Erythroid,66,0.7861635220125787,0.7936507936507936,0.7575757575757576,73216,13,16,50,1,['HBA2'],"['ENSG00000188536', 'ENSG00000109072', 'ENSG00000013306', 'ENSG00000147454', 'ENSG00000105701', 'ENSG00000170315', 'ENSG00000136732', 'ENSG00000100225', 'ENSG00000221983', 'ENSG00000173812']",1.0
4.1,author_cell_type,NonInfMac,3044,0.6871698943661971,0.8266048974189278,0.4103153745072273,69989,262,1795,1249,2,"['MSR1', 'CD163']","['ENSG00000038945', 'ENSG00000173372', 'ENSG00000173369', 'ENSG00000163162', 'ENSG00000177575', 'ENSG00000110077', 'ENSG00000164733', 'ENSG00000169554', 'ENSG00000197746', 'ENSG00000130066']",0.7953760623931885
4.1,author_cell_type,InfMac,1627,0.6992316136114161,0.8702185792349727,0.3915181315304241,71573,95,990,637,2,"['S100A8', 'S100A9']","['ENSG00000038427', 'ENSG00000143546', 'ENSG00000090382', 'ENSG00000163220', 'ENSG00000163131', 'ENSG00000197956', 'ENSG00000196154', 'ENSG00000011600', 'ENSG00000204482', 'ENSG00000204472']",1.0
4.1,author_cell_type,NKTcell,3283,0.4862158825949801,0.7075848303393214,0.2159610112701797,69719,293,2574,709,2,"['BTG1', 'RPS3']","['ENSG00000081237', 'ENSG00000133639', 'ENSG00000206503', 'ENSG00000265972', 'ENSG00000149273', 'ENSG00000034510', 'ENSG00000188846', 'ENSG00000142534', 'ENSG00000089009', 'ENSG00000187514']",0.7631241083145142
4.1,author_cell_type,Cholangiocyte,1934,0.8062930186823992,0.944337811900192,0.5087900723888314,71303,58,950,984,2,"['ANXA4', 'PKHD1']","['ENSG00000196975', 'ENSG00000170927', 'ENSG00000066468', 'ENSG00000170962', 'ENSG00000146039', 'ENSG00000033122', 'ENSG00000035115', 'ENSG00000103942', 'ENSG00000228262', 'ENSG00000171791']",1.0
4.1,author_cell_type,cvLSECs,6376,0.7707942464040025,0.9235092101155168,0.4639272271016311,66674,245,3418,2958,2,"['CRHBP', 'STAB2']","['ENSG00000145708', 'ENSG00000136011', 'ENSG00000010327', 'ENSG00000160339', 'ENSG00000138315', 'ENSG00000058866', 'ENSG00000069122', 'ENSG00000162618', 'ENSG00000074527', 'ENSG00000110841']",1.0
4.1,author_cell_type,PortalEndo,1558,0.5996152201795639,0.7192307692307692,0.3600770218228498,71518,219,997,561,2,"['ID1', 'PECAM1']","['ENSG00000125968', 'ENSG00000150687', 'ENSG00000261371', 'ENSG00000100234', 'ENSG00000064989', 'ENSG00000142798', 'ENSG00000204217', 'ENSG00000204592', 'ENSG00000067113', 'ENSG00000106991']",1.0
4.1,author_cell_type,Stellate,3240,0.7159423828125,0.9474959612277868,0.362037037037037,69990,65,2067,1173,2,"['PTH1R', 'ADAMTS2']","['ENSG00000160801', 'ENSG00000103196', 'ENSG00000198873', 'ENSG00000087116', 'ENSG00000071205', 'ENSG00000134871', 'ENSG00000076641', 'ENSG00000140416', 'ENSG00000144642', 'ENSG00000198947']",1.0
