clusterName,NSForest_markers,f_score
macrophage,"['ENSG00000133800', 'ENSG00000159189']",0.6821629822280018
monocyte_classical,"['ENSG00000163221', 'ENSG00000038427', 'ENSG00000163220']",0.8653419267923026
cd4_treg,"['ENSG00000049768', 'ENSG00000163599']",0.7754519505233112
cd4_cm,"['ENSG00000109452', 'ENSG00000172005']",0.3896802899278768
cd4_naive,"['ENSG00000237943', 'ENSG00000126353']",0.5058505627448063
cd8_naive,"['ENSG00000256039', 'ENSG00000126353', 'ENSG00000138795']",0.7499493619607048
cd8_trm,"['ENSG00000113088', 'ENSG00000090104', 'ENSG00000153563']",0.2946428571428571
cd4_trm,"['ENSG00000153283', 'ENSG00000179820', 'ENSG00000111796']",0.0809248554913294
cd8_mait,"['ENSG00000144290', 'ENSG00000256553']",0.5379632961496942
cd4_tem,"['ENSG00000013725', 'ENSG00000113088', 'ENSG00000168685']",0.2921912215039129
cd8_cm,"['ENSG00000153563', 'ENSG00000150093', 'ENSG00000129824', 'ENSG00000141232', 'ENSG00000110324']",0.0820161049806143
cd4_temra,"['ENSG00000013725', 'ENSG00000100450', 'ENSG00000150093']",0.3066190785204413
cd8_tem,"['ENSG00000100450', 'ENSG00000172116', 'ENSG00000153563']",0.4281776232995745
cd8_temra,"['ENSG00000172116', 'ENSG00000134539']",0.5281612216105563
cd3_gd,"['ENSG00000211829', 'ENSG00000139187']",0.3149297980645522
ilc1,"['ENSG00000167664', 'ENSG00000152818']",0.1470588235294117
nk_cd56dim,"['ENSG00000150045', 'ENSG00000203747']",0.8122584473274853
nk_ilc_precursor,"['ENSG00000143185', 'ENSG00000161835', 'ENSG00000115523']",0.2444161831332962
nk_cd56br,"['ENSG00000100385', 'ENSG00000187118', 'ENSG00000113088']",0.4027842953230095
ilc3,['ENSG00000157404'],0.2727272727272727
mast_cell,"['ENSG00000197253', 'ENSG00000172236']",0.8143322475570033
progenitor,"['ENSG00000223609', 'ENSG00000145335']",0.8098947064762729
plasma_cell,"['ENSG00000115884', 'ENSG00000061656']",0.8121019108280255
plasmablast,"['ENSG00000048462', 'ENSG00000101057']",0.8377474212433789
b_gc,"['ENSG00000128322', 'ENSG00000136237']",0.4794520547945205
pdc,"['ENSG00000239961', 'ENSG00000105251']",0.9037711313394018
dc2,"['ENSG00000135549', 'ENSG00000167641', 'ENSG00000179639']",0.6495098039215687
dc1,"['ENSG00000197992', 'ENSG00000276600']",0.8282208588957055
b_age,"['ENSG00000105926', 'ENSG00000070190', 'ENSG00000140391']",0.4585152838427948
b_memory,"['ENSG00000085117', 'ENSG00000153064']",0.6004213483146067
b_naive,['ENSG00000100721'],0.8728673131213944
monocyte_nonclassical,"['ENSG00000148737', 'ENSG00000224397', 'ENSG00000187116', 'ENSG00000197249']",0.7042698998418555
