clusterName,NSForest_markers,f_score
Developing Secretory and Goblet Cells,"['ENSG00000164309', 'ENSG00000086570']",0.4219823356231599
Mitotic Basal Cells,"['ENSG00000148773', 'ENSG00000131747']",0.7946210268948656
SCGB1A1 high Goblet Cells,"['ENSG00000149021', 'ENSG00000248144']",0.3333333333333333
MUC5AC high Goblet Cells,"['ENSG00000214814', 'ENSG00000174501']",0.4700854700854701
AZGP1 SCGB3A1 LTF high Goblet Cells,"['ENSG00000134827', 'ENSG00000118849']",0.6796116504854369
Early Response Secretory Cells,"['ENSG00000148344', 'ENSG00000120738']",0.4545454545454545
BPIFA1 high Secretory Cells,"['ENSG00000126267', 'ENSG00000057149']",0.3333333333333333
SERPINB11 high Secretory Cells,"['ENSG00000050405', 'ENSG00000047457']",0.2985074626865671
KRT24 KRT13 high Secretory Cells,"['ENSG00000114638', 'ENSG00000170477', 'ENSG00000008394']",0.603448275862069
AZGP1 high Goblet Cells,"['ENSG00000118322', 'ENSG00000133321', 'ENSG00000166920']",0.5494505494505495
HOPX high Squamous Cells,"['ENSG00000184809', 'ENSG00000147408']",0.8333333333333334
VEGFA high Squamous Cells,"['ENSG00000214049', 'ENSG00000101187', 'ENSG00000159921']",0.7407407407407407
SPRR2D high Squamous Cells,"['ENSG00000169469', 'ENSG00000244094']",0.7932692307692307
CCL5 high Squamous Cells,['ENSG00000132002'],0.1037891268533772
ITGAX high Macrophages,"['ENSG00000085265', 'ENSG00000018280']",0.6395348837209303
Dendritic Cells,"['ENSG00000179344', 'ENSG00000196735']",0.6666666666666666
B Cells,"['ENSG00000156738', 'ENSG00000163534']",0.875
Early Response T Cells,"['ENSG00000147443', 'ENSG00000144655', 'ENSG00000119508']",0.6818181818181818
CD8 T Cells,"['ENSG00000081237', 'ENSG00000136167']",0.5789473684210527
Interferon Responsive Cytotoxic CD8 T Cells,"['ENSG00000115523', 'ENSG00000198821']",0.7894736842105263
Developing Ciliated Cells,['ENSG00000173947'],0.4712260216847372
Deuterosomal Cells,['ENSG00000164287'],0.6910569105691057
Cilia high Ciliated Cells,"['ENSG00000198947', 'ENSG00000126870']",0.6286656891495601
BEST4 high Cilia high Ciliated Cells,"['ENSG00000005206', 'ENSG00000181085', 'ENSG00000260220']",0.6148522757519297
Interferon Responsive Ciliated Cells,"['ENSG00000157601', 'ENSG00000138688', 'ENSG00000165949', 'ENSG00000160188', 'ENSG00000160710']",0.2597402597402597
FOXJ1 high Ciliated Cells,"['ENSG00000163453', 'ENSG00000179813', 'ENSG00000124237', 'ENSG00000077327', 'ENSG00000166592']",0.5245901639344263
Early Response FOXJ1 high Ciliated Cells,"['ENSG00000165215', 'ENSG00000129654', 'ENSG00000130513', 'ENSG00000136826']",0.6473684210526316
Erythroblasts,['ENSG00000244734'],0.8741146168705731
Ionocytes,"['ENSG00000035720', 'ENSG00000157680']",0.8814102564102564
Basal Cells,"['ENSG00000171346', 'ENSG00000114270']",0.7452276064610867
Enteroendocrine Cells,['ENSG00000278869'],0.9782608695652174
