software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Macrophage,2229,0.6337284356296209,0.6865861411315957,0.4845222072678331,50945,493,1149,1080,1,['IL1B'],"['ENSG00000125538', 'ENSG00000011422', 'ENSG00000081041', 'ENSG00000163734', 'ENSG00000140379', 'ENSG00000169508', 'ENSG00000123689', 'ENSG00000169429', 'ENSG00000087086', 'ENSG00000204472']",0.665716826915741
4.1,author_cell_type,Dendritic cell,819,0.5707762557077626,0.78125,0.2747252747252747,52785,63,594,225,2,"['GPR183', 'HLA-DPA1']","['ENSG00000112149', 'ENSG00000237541', 'ENSG00000196735', 'ENSG00000179344', 'ENSG00000169508', 'ENSG00000231389', 'ENSG00000223865', 'ENSG00000100906', 'ENSG00000090104', 'ENSG00000196126']",0.3327552080154419
4.1,author_cell_type,M2 Macrophage,5421,0.9119103716882244,0.986732570239334,0.699686404722376,48195,51,1628,3793,2,"['C1QB', 'MARCO']","['ENSG00000173369', 'ENSG00000117984', 'ENSG00000173372', 'ENSG00000019169', 'ENSG00000130208', 'ENSG00000102575', 'ENSG00000030582', 'ENSG00000159189', 'ENSG00000260314', 'ENSG00000038945']",1.0
4.1,author_cell_type,Neutrophil,1110,0.8181126331811264,0.9110169491525424,0.581081081081081,52494,63,465,645,1,['S100A8'],"['ENSG00000163993', 'ENSG00000163563', 'ENSG00000138772', 'ENSG00000148346', 'ENSG00000143546', 'ENSG00000012223', 'ENSG00000132965', 'ENSG00000115271', 'ENSG00000163220', 'ENSG00000272398']",0.5002750754356384
4.1,author_cell_type,B cell (Plasmocyte),493,0.8456057007125891,0.8833746898263027,0.7221095334685599,53127,47,137,356,1,['JCHAIN'],"['ENSG00000132465', 'ENSG00000170476', 'ENSG00000211592', 'ENSG00000180879', 'ENSG00000099958', 'ENSG00000051108', 'ENSG00000166562', 'ENSG00000134285', 'ENSG00000173486', 'ENSG00000166794']",1.0
4.1,author_cell_type,AT2 cell,7401,0.937549912154608,0.9822623828647924,0.7931360626942305,46160,106,1531,5870,1,['SFTPC'],"['ENSG00000168878', 'ENSG00000168484', 'ENSG00000122852', 'ENSG00000185303', 'ENSG00000131400', 'ENSG00000157765', 'ENSG00000185499', 'ENSG00000196260', 'ENSG00000133661', 'ENSG00000078081']",1.0
4.1,author_cell_type,Fetal epithelial progenitor,42,0.7456140350877193,0.9444444444444444,0.4047619047619047,53624,1,25,17,2,"['CFAP276', 'CAPS']","['ENSG00000124237', 'ENSG00000179902', 'ENSG00000105519', 'ENSG00000160472', 'ENSG00000152611', 'ENSG00000117472', 'ENSG00000160188', 'ENSG00000164972', 'ENSG00000186973', 'ENSG00000188817']",1.0
4.1,author_cell_type,Fetal chondrocyte,5,0.5555555555555556,1.0,0.2,53662,0,4,1,1,['CLEC3A'],"['ENSG00000166509', 'ENSG00000197872', 'ENSG00000120727', 'ENSG00000133138', 'ENSG00000125656', 'ENSG00000115539', 'ENSG00000132031', 'ENSG00000136457', 'ENSG00000145681', 'ENSG00000164106']",1.0
4.1,author_cell_type,Chondrocyte,421,0.8482384823848238,0.8792134831460674,0.7434679334916865,53203,43,108,313,1,['CYTL1'],"['ENSG00000149968', 'ENSG00000060718', 'ENSG00000064886', 'ENSG00000170891', 'ENSG00000119147', 'ENSG00000182600', 'ENSG00000145681', 'ENSG00000157766', 'ENSG00000139219', 'ENSG00000136457']",0.586850643157959
4.1,author_cell_type,Thyroid follicular cell,5,0.9523809523809524,1.0,0.8,53662,0,1,4,1,['TG'],"['ENSG00000042832', 'ENSG00000145721', 'ENSG00000233705', 'ENSG00000147606', 'ENSG00000148053', 'ENSG00000143153', 'ENSG00000198417', 'ENSG00000185022', 'ENSG00000160180', 'ENSG00000260549']",1.0
4.1,author_cell_type,Epithelial cell,68,0.2884615384615384,0.4090909090909091,0.1323529411764706,53586,13,59,9,2,"['PLA2G2A', 'HP']","['ENSG00000105825', 'ENSG00000125730', 'ENSG00000188257', 'ENSG00000116690', 'ENSG00000257017', 'ENSG00000179914', 'ENSG00000111057', 'ENSG00000169908', 'ENSG00000124107', 'ENSG00000102265']",0.5232905149459839
4.1,author_cell_type,Mesothelial cell,2611,0.9410914072608264,0.9395896656534954,0.9471466870930678,50897,159,138,2473,1,['ITLN1'],"['ENSG00000243566', 'ENSG00000153002', 'ENSG00000106809', 'ENSG00000179914', 'ENSG00000257017', 'ENSG00000116690', 'ENSG00000152661', 'ENSG00000148671', 'ENSG00000171345', 'ENSG00000124107']",0.6014533042907715
4.1,author_cell_type,Antigen presenting cell (RPS high),6,0.5555555555555556,0.6666666666666666,0.3333333333333333,53660,1,4,2,3,"['CARNMT1', 'SELL', 'TK1']","['ENSG00000164086', 'ENSG00000156017', 'ENSG00000102524', 'ENSG00000197561', 'ENSG00000188404', 'ENSG00000167900', 'ENSG00000164442', 'ENSG00000124795', 'ENSG00000138668', 'ENSG00000169385']",1.0
4.1,author_cell_type,Neutrophil (RPS high),5,0.7692307692307693,1.0,0.4,53662,0,3,2,3,"['EMSY-DT', 'MRPS31', 'TOP2B']","['ENSG00000255135', 'ENSG00000102738', 'ENSG00000166501', 'ENSG00000077097', 'ENSG00000106628', 'ENSG00000106355', 'ENSG00000257698', 'ENSG00000005381', 'ENSG00000169385', 'ENSG00000111716']",1.0
4.1,author_cell_type,CB CD34+,9,0.5882352941176471,1.0,0.2222222222222222,53658,0,7,2,3,"['ITGA2B', 'CA2', 'GPX1']","['ENSG00000005961', 'ENSG00000104267', 'ENSG00000245532', 'ENSG00000013441', 'ENSG00000205581', 'ENSG00000233276', 'ENSG00000118640', 'ENSG00000187109', 'ENSG00000130755', 'ENSG00000135486']",1.0
4.1,author_cell_type,B cell,55,0.2525252525252525,0.4545454545454545,0.0909090909090909,53606,6,50,5,1,['PLAC8'],"['ENSG00000121966', 'ENSG00000145287', 'ENSG00000169508', 'ENSG00000124614', 'ENSG00000223865', 'ENSG00000115541', 'ENSG00000116741', 'ENSG00000196126', 'ENSG00000019582', 'ENSG00000204287']",0.3358517587184906
4.1,author_cell_type,T cell,1079,0.6801943412403544,0.7867768595041322,0.4411492122335496,52459,129,603,476,1,['CCL5'],"['ENSG00000211772', 'ENSG00000271503', 'ENSG00000152518', 'ENSG00000111348', 'ENSG00000156508', 'ENSG00000205542', 'ENSG00000108518', 'ENSG00000166710', 'ENSG00000147403', 'ENSG00000142669']",0.5056678056716919
4.1,author_cell_type,Mast cell,679,0.8998915793277918,0.9540229885057472,0.7334315169366715,52964,24,181,498,2,"['TPSB2', 'CPA3']","['ENSG00000197253', 'ENSG00000163751', 'ENSG00000172236', 'ENSG00000149534', 'ENSG00000160789', 'ENSG00000026508', 'ENSG00000116741', 'ENSG00000090104', 'ENSG00000125740', 'ENSG00000135821']",1.0
4.1,author_cell_type,Sinusoidal endothelial cell,9,0.3846153846153846,1.0,0.1111111111111111,53658,0,8,1,2,"['GNLY', 'PTPRC']","['ENSG00000115523', 'ENSG00000100450', 'ENSG00000081237', 'ENSG00000277632', 'ENSG00000275302', 'ENSG00000101745', 'ENSG00000105374', 'ENSG00000271503', 'ENSG00000115271', 'ENSG00000116741']",1.0
4.1,author_cell_type,Monocyte,537,0.4506742370475514,0.5825688073394495,0.2364990689013035,53039,91,410,127,2,"['FCN1', 'HSPA1A']","['ENSG00000085265', 'ENSG00000204482', 'ENSG00000163131', 'ENSG00000163220', 'ENSG00000204389', 'ENSG00000204472', 'ENSG00000204388', 'ENSG00000158869', 'ENSG00000115541', 'ENSG00000090382']",0.6259417533874512
4.1,author_cell_type,Stratified epithelial cell,3603,0.8675534991324465,0.9882352941176472,0.5828476269775187,50039,25,1503,2100,2,"['WFDC2', 'AZGP1']","['ENSG00000101443', 'ENSG00000160862', 'ENSG00000173432', 'ENSG00000162896', 'ENSG00000137673', 'ENSG00000161055', 'ENSG00000134339', 'ENSG00000047457', 'ENSG00000164825', 'ENSG00000189377']",1.0
4.1,author_cell_type,Basal cell,2388,0.8059626073774634,0.9232995658465992,0.5343383584589615,51173,106,1112,1276,2,"['S100A2', 'KRT5']","['ENSG00000196754', 'ENSG00000128422', 'ENSG00000186081', 'ENSG00000206075', 'ENSG00000205420', 'ENSG00000175793', 'ENSG00000137440', 'ENSG00000165272', 'ENSG00000102554', 'ENSG00000170421']",1.0
