,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
ENSG00000171612,0.0,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6190476190476191,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,0.0
ENSG00000171603,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3463901877403259,0.3463901877403259,0.3463901877403259,0.3463901877403259,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
ENSG00000178585,0.0,0.6190476190476191,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,0.6428571428571429
ENSG00000162441,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
ENSG00000130939,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.0,0.0,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.37465089559555054,0.21089727537972586,0.0,0.0,0.0,0.0,0.0,0.21089727537972586,0.0,0.0,0.0,0.0,0.0
ENSG00000054523,0.0,0.1185821465083531,0.0,0.0,0.1185821465083531,0.1185821465083531,0.1185821465083531,0.0,0.1185821465083531,0.0,0.0,0.1185821465083531,0.1185821465083531,0.1185821465083531,0.0,0.1185821465083531,0.0,0.0,0.0,0.0,0.1185821465083531,0.0
ENSG00000142657,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ENSG00000175279,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
ENSG00000160049,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0,0.8095238095238095
ENSG00000142655,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
ENSG00000130940,0.035149545896620976,0.13655565750031246,0.035149545896620976,0.13655565750031246,0.13655565750031246,0.035149545896620976,0.13655565750031246,0.13655565750031246,0.24966728403454735,0.13655565750031246,0.035149545896620976,0.13655565750031246,0.13655565750031246,0.0,0.13655565750031246,0.0,0.035149545896620976,0.035149545896620976,0.035149545896620976,0.035149545896620976,0.32601784808295114,0.035149545896620976
ENSG00000120948,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.36396496068863643,0.36396496068863643,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.36396496068863643,0.047619047619047616,0.047619047619047616,0.047619047619047616
ENSG00000116649,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0
ENSG00000198793,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
ENSG00000116685,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093,0.0,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
ENSG00000116688,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
ENSG00000028137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048707,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.3189401825269063,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405981835864839
ENSG00000162496,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7896900773048401,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
ENSG00000116731,0.0,0.0,0.0,0.0,0.0,0.36907023191452026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189337,0.053455060436612085,0.19732271205811275,0.13725687776293075,0.24280685186386108,0.053455060436612085,0.017574772948310488,0.017574772948310488,0.2643860209555853,0.3784408228737967,0.053455060436612085,0.2643860209555853,0.35203621217182707,0.053455060436612085,0.017574772948310488,0.19732271205811275,0.2533324360847473,0.24280685186386108,0.09886154106685094,0.0,0.13725687776293075,0.3377287331081572,0.09886154106685094
ENSG00000171729,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.45920305592673166,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
ENSG00000142634,0.26143928936549593,0.10544863768986293,0.10544863768986293,0.10544863768986293,0.26143928936549593,0.0,0.0,0.10544863768986293,0.0,0.10544863768986293,0.10544863768986293,0.10544863768986293,0.26143928936549593,0.26143928936549593,0.0,0.0,0.10544863768986293,0.10544863768986293,0.10544863768986293,0.10544863768986293,0.0,0.10544863768986293
ENSG00000116138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116771,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191
ENSG00000197312,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
ENSG00000162460,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162458,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.4266061470622108,0.11904761904761904,0.0,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.4266061470622108,0.11904761904761904,0.0,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904
ENSG00000065526,0.22847204832803636,0.22847204832803636,0.0,0.0,0.0,0.0,0.22847204832803636,0.0,0.22847204832803636,0.22847204832803636,0.0,0.0,0.0,0.0,0.0,0.0,0.22847204832803636,0.0,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.0
ENSG00000142627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000037637,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
ENSG00000055070,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
ENSG00000058453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.9047619047619048,0.0,0.0
ENSG00000117118,0.19332250243141538,0.19332250243141538,0.19332250243141538,0.3508413717860267,0.3508413717860267,0.0,0.0,0.0,0.0,0.0,0.0,0.19332250243141538,0.19332250243141538,0.0,0.0,0.0,0.0,0.19332250243141538,0.19332250243141538,0.19332250243141538,0.0,0.19332250243141538
ENSG00000179051,0.0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.0,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616
ENSG00000074964,0.19047619047619047,0.3222869890076773,0.19047619047619047,0.0,0.0,0.3222869890076773,0.19047619047619047,0.43822053500584196,0.43822053500584196,0.3222869890076773,0.43822053500584196,0.0,0.0,0.3222869890076773,0.19047619047619047,0.26590765657879056,0.3222869890076773,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.3842082080386934,0.3222869890076773
ENSG00000127481,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
ENSG00000053372,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.0,0.8095238095238095
ENSG00000162482,0.28345532644362675,0.28345532644362675,0.3728607155027844,0.5342880742890495,0.5342880742890495,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.6102788505100069,0.5342880742890495,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3728607155027844,0.28345532644362675,0.3728607155027844,0.14285714285714285,0.28345532644362675
ENSG00000053371,0.2936658688953945,0.047619047619047616,0.2936658688953945,0.43036160866419476,0.2936658688953945,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.2936658688953945,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.43036160866419476,0.047619047619047616,0.2936658688953945,0.047619047619047616,0.047619047619047616
ENSG00000077549,0.04940922771181379,0.04940922771181379,0.14819451456978208,0.14819451456978208,0.04940922771181379,0.04940922771181379,0.0,0.14819451456978208,0.04940922771181379,0.04940922771181379,0.14819451456978208,0.04940922771181379,0.04940922771181379,0.14819451456978208,0.0,0.0,0.0,0.04940922771181379,0.04940922771181379,0.14819451456978208,0.0,0.04940922771181379
ENSG00000173436,0.09135305030005318,0.136928087189084,0.247325599193573,0.17706100713639034,0.136928087189084,0.029645536627088274,0.0,0.058546435265314015,0.0,0.058546435265314015,0.09135305030005318,0.09135305030005318,0.09135305030005318,0.058546435265314015,0.09135305030005318,0.0,0.09135305030005318,0.247325599193573,0.21351704994837442,0.21351704994837442,0.029645536627088274,0.17706100713639034
ENSG00000158747,0.047619047619047616,0.240941550050463,0.240941550050463,0.240941550050463,0.240941550050463,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.5210093912624177,0.46674799351465135,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.240941550050463,0.240941550050463,0.240941550050463,0.047619047619047616,0.240941550050463
ENSG00000162542,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,0.0
ENSG00000178828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0
ENSG00000188257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162545,0.18381690979003906,0.017574772948310488,0.08310059706370036,0.08310059706370036,0.08310059706370036,0.08310059706370036,0.08310059706370036,0.39486453646705266,0.017574772948310488,0.31671123561405,0.18381690979003906,0.08310059706370036,0.08310059706370036,0.0,0.017574772948310488,0.18381690979003906,0.08310059706370036,0.017574772948310488,0.017574772948310488,0.08310059706370036,0.017574772948310488,0.08310059706370036
ENSG00000244038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35149545896620976,0.0,0.0,0.35149545896620976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127483,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.0,0.0,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.16330850408190772,0.24360104969569615,0.0,0.0,0.0,0.05929107325417655,0.0,0.05929107325417655,0.16330850408190772,0.24360104969569615,0.05929107325417655,0.16330850408190772,0.05929107325417655
ENSG00000075151,0.133790047395797,0.08742010877245948,0.013204466728937058,0.08742010877245948,0.08742010877245948,0.08742010877245948,0.17767091308321273,0.04577937580290295,0.133790047395797,0.04577937580290295,0.04577937580290295,0.04577937580290295,0.0,0.24648850020908175,0.08742010877245948,0.013204466728937058,0.013204466728937058,0.013204466728937058,0.0,0.013204466728937058,0.133790047395797,0.04577937580290295
ENSG00000117298,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223366777102152,0.9047619047619048,0.0,0.9223366777102152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090686,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.38153973363694693,0.047619047619047616,0.38153973363694693,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
ENSG00000070831,0.12840187549591064,0.019763691084725515,0.05663691248212542,0.05663691248212542,0.12840187549591064,0.019763691084725515,0.019763691084725515,0.05663691248212542,0.0,0.05663691248212542,0.05663691248212542,0.05663691248212542,0.12840187549591064,0.19744789316540673,0.05663691248212542,0.0,0.05663691248212542,0.05663691248212542,0.12840187549591064,0.12840187549591064,0.019763691084725515,0.05663691248212542
ENSG00000173372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133216,0.09523809523809523,0.3015414164179847,0.23860134113402592,0.09523809523809523,0.0,0.20035803601855323,0.20035803601855323,0.20035803601855323,0.23860134113402592,0.3015414164179847,0.23860134113402592,0.0,0.09523809523809523,0.09523809523809523,0.23860134113402592,0.3015414164179847,0.3015414164179847,0.23860134113402592,0.23860134113402592,0.23860134113402592,0.16553718703133719,0.23860134113402592
