organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
digestive_tract,Zwick,2024,10.1038/s41556-023-01337-z,Epithelial zonation along the mammalian small intestine defines five discrete metabolic domains,Epithelial cells collected from 30 segments across the proximal (1) to distal (30) ends of the human small intestine.,Nat Cell Biol,https://cellxgene.cziscience.com/collections/3db5617e-9f12-4eb4-8416-94893a0d7c46,https://cellxgene.cziscience.com/e/b6ee0939-b5b9-4e03-9d69-96fb6bf5d434.cxg/,https://datasets.cellxgene.cziscience.com/0f4515c2-2cb1-47a8-9295-40f771f5803a.h5ad,cell.type,X_umap,19200,22,0.6116685695385269,0.5069841176833565,0.2214582783980253,0.6967256731349107,0.6548671104926966,22
