clusterName,NSForest_markers,f_score
Enterocyte progenitor cell subset 2,"['ENSG00000143476', 'ENSG00000198099']",0.2220998531571218
Stem cell,"['ENSG00000139292', 'ENSG00000112562']",0.5889423076923077
Transit amplifying cell subset 3,"['ENSG00000142627', 'ENSG00000113070', 'ENSG00000181649']",0.3777292576419214
Transit amplifying cell subset 2,"['ENSG00000134057', 'ENSG00000164611']",0.6791656319841073
Transit amplifying cell subset 1,"['ENSG00000277775', 'ENSG00000286522']",0.7336435806186696
Enterocyte progenitor cell subset 3,"['ENSG00000076248', 'ENSG00000086205', 'ENSG00000100297', 'ENSG00000076003']",0.3490531006312662
enterocyte progenitor subset 1,"['ENSG00000115474', 'ENSG00000272763', 'ENSG00000203727']",0.4369295226694598
Enterocyte subset 1,"['ENSG00000282408', 'ENSG00000244067']",0.5575459023734886
Enterocyte subset 2,"['ENSG00000115474', 'ENSG00000170231']",0.6366723259762309
Mature enterocyte subset 2,"['ENSG00000182271', 'ENSG00000110245']",0.9289176090468496
Mature enterocyte subset 1,"['ENSG00000196188', 'ENSG00000118137']",0.8017103153393907
BEST4+ cell,['ENSG00000142959'],0.8442829186469109
Microfold cell,['ENSG00000177575'],0.9776536312849162
Goblet cell subset 3,"['ENSG00000151834', 'ENSG00000198832']",0.5513370749422252
Goblet cell subset 1,"['ENSG00000198788', 'ENSG00000179914']",0.8649977648636566
Goblet progenitor,"['ENSG00000124664', 'ENSG00000286522', 'ENSG00000184357', 'ENSG00000198832']",0.7142857142857143
Tuft cell,"['ENSG00000137709', 'ENSG00000135407']",0.9313991323210412
Goblet cell subset 2,"['ENSG00000233452', 'ENSG00000214814']",0.2677998717126363
Paneth cell,"['ENSG00000188257', 'ENSG00000275896']",0.8085106382978723
Enteroendocrine cell subset 1,"['ENSG00000129757', 'ENSG00000060709']",0.7701492537313432
Enteroendocrine cell subset 2,"['ENSG00000129167', 'ENSG00000267586']",0.9558067831449126
Mixed cell types,"['ENSG00000189229', 'ENSG00000084674', 'ENSG00000198788', 'ENSG00000231424', 'ENSG00000131747']",0.4084442404772831
