clusterName,NSForest_markers,f_score
Medullary Fibroblast,"['MOXD1', 'SYT1']",0.8090280023281381
Ascending Vasa Recta Endothelial Cell,"['GPM6A', 'PLAT']",0.7514792899408284
Degenerative Peritubular Capilary Endothelial Cell,"['FLT1', 'ST6GALNAC3', 'GPX3']",0.1666666666666666
Cycling Endothelial Cell,"['SMC4', 'MELK', 'ANKRD36C']",0.4385964912280701
Lymphatic Endothelial Cell,['MMRN1'],0.7101167315175098
Descending Vasa Recta Endothelial Cell,"['PALMD', 'ADAMTS6']",0.6658141517476556
Afferent / Efferent Arteriole Endothelial Cell,"['LTBP4', 'JAG2']",0.5209187858900738
Glomerular Capillary Endothelial Cell,"['SOST', 'EHD3']",0.7478097622027534
Podocyte,"['PTPRQ', 'PTPRO']",0.9437621202327084
Neutrophil,"['S100A8', 'S100A9']",0.7883817427385892
Non-classical Monocyte,['LST1'],0.5745062836624776
Monocyte-derived Cell,['HLA-DRA'],0.5212922173274597
M2 Macrophage,"['MRC1', 'CD163']",0.7264124686891177
Cycling Mononuclear Phagocyte,"['HDAC9', 'DOCK10']",0.0980392156862745
Classical Dendritic Cell,"['RAB7B', 'CD83']",0.5982905982905983
Plasmacytoid Dendritic Cell,['LINC01478'],0.7831325301204819
Mast Cell,"['CPA3', 'SLC24A3']",0.8012820512820513
Plasma Cell,"['FCRL5', 'IFNG-AS1']",0.5952380952380952
B Cell,['BANK1'],0.7382039573820396
Degenerative Podocyte,['HTRA1'],0.6449468085106383
Degenerative Cortical Thick Ascending Limb Cell,"['SERPINA1', 'SLPI']",0.4496951219512195
Degenerative Endothelial Cell,"['IFITM3', 'APOO', 'UBC']",0.2105263157894736
Degenerative Medullary Fibroblast,"['LTBP1', 'AKR1B1', 'AQP2']",0.3515850144092219
Natural Killer Cell / Natural Killer T Cell,"['NKG7', 'CCL4']",0.7900492072170585
Cycling Natural Killer Cell / Natural Killer T Cell,"['HMGB2', 'UBE2C']",0.6944444444444444
Degenerative Fibroblast,['TIMP1'],0.4819277108433735
Degenerative Vascular Smooth Muscle Cell,"['TPM2', 'PLN']",0.8599088838268792
Degenerative Distal Convoluted Tubule Cell,"['ENSG00000263146', 'KNG1']",0.6957443051386191
Degenerative Cortical Intercalated Cell Type A,"['APOC1', 'ATP6V1G3', 'LGALS3']",0.5549915397631133
T Cell,['IL7R'],0.7162076606521051
Renin-positive Juxtaglomerular Granular Cell,"['REN', 'NTRK3']",0.7746478873239436
Schwann Cell / Neural,['NRXN1'],0.8992805755395683
Adaptive / Maladaptive / Repairing Fibroblast,"['FBLN1', 'FLRT2']",0.4686226568867155
Cycling Myofibroblast,"['BRIP1', 'CENPK', 'CENPI']",0.2564102564102564
Myofibroblast,"['PDLIM3', 'DMD']",0.4145408163265306
Fibroblast,"['C7', 'NEGR1']",0.6459987782529016
Mesangial Cell,"['PIEZO2', 'ROBO1']",0.4415584415584415
Vascular Smooth Muscle Cell / Pericyte,"['ADCY3', 'NOTCH3']",0.4471424341131181
Vascular Smooth Muscle Cell,"['KCNAB1', 'LDB3']",0.5913113435237329
Degenerative Connecting Tubule Cell,"['CALB1', 'SCN2A', 'WFDC2']",0.1676829268292683
