dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
skin_of_body_Reynolds_2021,skin_of_body,Reynolds,2021,full_clustering,X_umap,10.1126/science.aba6500,Developmental cell programs are co-opted in inflammatory skin disease,Human healthy adult skin scRNA-seq data,Science,https://cellxgene.cziscience.com/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f,https://cellxgene.cziscience.com/e/f0f0d7c4-3bec-428e-9539-c99d36548d96.cxg/,https://datasets.cellxgene.cziscience.com/a195debd-2179-4626-be55-68fa6e05d19d.h5ad,34,195739,0.38010407,0.31068349175,0.30562830271477603,11,10,13,0.6917028661470976,0.6470932613879931
