clusterName,NSForest_markers,f_score
Stromal Cells,['DCN'],0.8613376835236541
Lymphatic  Cells,['CCL21'],0.9130582634323284
Vein,"['ACKR1', 'C7']",0.8560783294341912
Artery,['IGFBP3'],0.742217367558711
Capillary,"['BTNL9', 'HYAL2']",0.6983136983136983
Neutrophils,"['CSF3R', 'IL1R2']",0.745930644019816
Basophil and Mast Cells,"['TPSAB1', 'TPSB2']",0.9721869443738888
B Cells,['CD79A'],0.6303236797274276
T Cells,['CD3D'],0.8414349877764512
Natural Killer Cells,"['NKG7', 'GZMB', 'PRF1']",0.8696299236035321
Monocytes,"['FCN1', 'FGL2']",0.8226355776788054
Macrophage and Dendritic Cells,"['C1QB', 'MRC1', 'MS4A6A']",0.5385115137515339
Macrophages,"['FABP4', 'MARCO']",0.8941914563654307
AT2,"['SFTPA2', 'SFTPA1']",0.9904019350522362
Proliferating Macrophage,"['NUSAP1', 'PBK']",0.8048780487804879
Other Epithelial Cells,"['KLK11', 'TSPAN8']",0.6928327645051194
Ciliated Cells,"['CAPS', 'SPMIP6']",0.9562200224512706
AT1,['AGER'],0.9145255297621592
