software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type_final,Mast cells,53,0.963855421686747,0.979591836734694,0.9056603773584906,2021,1,5,48,2,"['TPSB2', 'PTGS1']","['ENSG00000197253', 'ENSG00000172236', 'ENSG00000163751', 'ENSG00000149534', 'ENSG00000095303', 'ENSG00000095917', 'ENSG00000165646', 'ENSG00000179348', 'ENSG00000171101', 'ENSG00000163106']",1.0
4.1,author_cell_type_final,Dendritic cells,41,0.8527131782945736,1.0,0.5365853658536586,2034,0,19,22,2,"['MPEG1', 'RNASE6']","['ENSG00000197629', 'ENSG00000165168', 'ENSG00000110077', 'ENSG00000140968', 'ENSG00000169413', 'ENSG00000204472', 'ENSG00000169508', 'ENSG00000129226', 'ENSG00000026297', 'ENSG00000223865']",1.0
4.1,author_cell_type_final,Neutrophils & macrophages,142,0.9561128526645768,0.9838709677419356,0.8591549295774648,1931,2,20,122,2,"['CSF3R', 'ENSG00000229644']","['ENSG00000119535', 'ENSG00000229644', 'ENSG00000171051', 'ENSG00000123689', 'ENSG00000197520', 'ENSG00000162747', 'ENSG00000140379', 'ENSG00000103569', 'ENSG00000059728', 'ENSG00000203747']",1.0
4.1,author_cell_type_final,NK cells,53,0.4117647058823529,0.875,0.1320754716981132,2021,1,46,7,2,"['ENSG00000213849', 'ENSG00000227852']","['ENSG00000197061', 'ENSG00000130203', 'ERCC-00022', 'ENSG00000213849', 'ENSG00000233189', 'ENSG00000227852', 'ENSG00000216616', 'ENSG00000188850', 'ENSG00000237991', 'ENSG00000218198']",0.3991968788738689
4.1,author_cell_type_final,MT gene enriched cells,102,0.4310344827586206,0.8333333333333334,0.1470588235294117,1970,3,87,15,2,"['ERCC-00022', 'BPIFA1']","['ERCC-00022', 'ERCC-00076', 'ENSG00000198183']",0.4086830720312934
4.1,author_cell_type_final,T cells,245,0.8504923903312444,0.8715596330275229,0.7755102040816326,1802,28,55,190,1,['CCL5'],"['ENSG00000271503', 'ENSG00000211772', 'ENSG00000198851', 'ENSG00000116824', 'ENSG00000167286', 'ENSG00000008517', 'ENSG00000153563', 'ENSG00000134954', 'ENSG00000211751', 'ENSG00000277734']",1.0
4.1,author_cell_type_final,Suprabasal cells,68,0.7142857142857143,0.875,0.4117647058823529,2003,4,40,28,2,"['ERRFI1', 'NR4A3']","['ENSG00000116285', 'ENSG00000078401', 'ENSG00000103044', 'ENSG00000166670', 'ENSG00000129116', 'ENSG00000119508', 'ENSG00000175592', 'ENSG00000142871', 'ENSG00000131885', 'ENSG00000151914']",1.0
4.1,author_cell_type_final,Basal cells,334,0.6560636182902585,0.7857142857142857,0.3952095808383233,1705,36,202,132,2,"['THSD4', 'COL7A1']","['ENSG00000171462', 'ENSG00000187720', 'ENSG00000079308', 'ENSG00000090006', 'ENSG00000164056', 'ENSG00000114270', 'ENSG00000011201', 'ENSG00000073282', 'ENSG00000187244', 'ENSG00000171346']",0.8261900438151188
4.1,author_cell_type_final,Basal II cells,187,0.5102040816326531,0.625,0.2941176470588235,1855,33,132,55,3,"['PKP1', 'HPGD', 'ANXA8']","['ENSG00000081277', 'ENSG00000152583', 'ENSG00000148400', 'ENSG00000164120', 'ENSG00000088002', 'ENSG00000265190', 'ENSG00000146674', 'ENSG00000187244', 'ENSG00000242052', 'ENSG00000167757']",0.3470242924693977
4.1,author_cell_type_final,Ionocytes,41,0.9248554913294798,0.9696969696969696,0.7804878048780488,2033,1,9,32,2,"['CLCNKB', 'STAP1']","['ENSG00000184908', 'ENSG00000186510', 'ENSG00000176009', 'ENSG00000168269', 'ENSG00000170835', 'ENSG00000035720', 'ENSG00000249601', 'ENSG00000106538', 'ENSG00000116039', 'ENSG00000087128']",1.0
4.1,author_cell_type_final,Peri-goblet cells,238,0.4752066115702479,0.5655737704918032,0.2899159663865546,1784,53,169,69,3,"['ENSG00000228236', 'GPX2', 'NOTCH3']","['ENSG00000149043', 'ENSG00000228236', 'ENSG00000074410', 'ENSG00000176153', 'ENSG00000130600', 'ENSG00000074181', 'ENSG00000155066', 'ENSG00000229807', 'ENSG00000161905', 'ENSG00000183844']",0.3969013779997165
4.1,author_cell_type_final,Secretory cells (HLA-DQA1),133,0.6073211314475874,0.6239316239316239,0.5488721804511278,1898,44,60,73,2,"['ENSG00000228349', 'CAPN13']","['ENSG00000105894', 'ENSG00000234192', 'ENSG00000229032', 'ENSG00000228349', 'ENSG00000243403', 'ENSG00000162949', 'ENSG00000240452', 'ENSG00000114115', 'ENSG00000118849', 'ENSG00000137975']",0.7037102564297724
4.1,author_cell_type_final,Goblet cells,195,0.7099236641221374,0.808695652173913,0.4769230769230769,1858,22,102,93,2,"['CEACAM5', 'MUC13']","['ENSG00000105388', 'ENSG00000162551', 'ENSG00000173702', 'ENSG00000198959', 'ENSG00000065054', 'ENSG00000115648', 'ENSG00000086548', 'ENSG00000127324', 'ENSG00000157613', 'ENSG00000047457']",0.7430754611974022
4.1,author_cell_type_final,Club cells,135,0.7070707070707071,0.7777777777777778,0.5185185185185185,1920,20,65,70,2,"['ENSG00000255446', 'STEAP4']","['ENSG00000255446', 'ENSG00000233452', 'ENSG00000183508', 'ENSG00000197353', 'ENSG00000127954', 'ENSG00000075673', 'ENSG00000197446', 'ENSG00000166869', 'ENSG00000170477', 'ENSG00000167757']",0.8312296661945922
4.1,author_cell_type_final,Maturing ciliated cells,20,0.9210526315789472,1.0,0.7,2055,0,6,14,2,"['FOXN4', 'SHISA8']","['ENSG00000139445', 'ENSG00000164287', 'ENSG00000142731', 'ENSG00000117650', 'ENSG00000134291', 'ENSG00000234965', 'ENSG00000165891', 'ENSG00000178202', 'ENSG00000170312', 'ENSG00000154640']",1.0
4.1,author_cell_type_final,Ciliated cells,88,0.95,0.9743589743589745,0.8636363636363636,1985,2,12,76,2,"['CFAP52', 'CFAP157']","['ENSG00000215187', 'ENSG00000126861', 'ENSG00000166596', 'ENSG00000162004', 'ENSG00000171962', 'ENSG00000160401', 'ENSG00000179902', 'ENSG00000154099', 'ENSG00000164972', 'ENSG00000124237']",0.8736803259124208
