clusterName,NSForest_markers,f_score,onTarget,precision,recall
Mast cells,"['ENSG00000197253', 'ENSG00000095303']",0.963855421686747,1.0,0.979591836734694,0.9056603773584906
Dendritic cells,"['ENSG00000197629', 'ENSG00000169413']",0.8527131782945736,1.0,1.0,0.5365853658536586
Neutrophils & macrophages,"['ENSG00000119535', 'ENSG00000229644']",0.9561128526645768,1.0,0.9838709677419356,0.8591549295774648
NK cells,"['ENSG00000213849', 'ENSG00000227852']",0.4117647058823529,0.3991968788738689,0.875,0.1320754716981132
MT gene enriched cells,"['ERCC-00022', 'ENSG00000198183']",0.4310344827586206,0.4086830720312934,0.8333333333333334,0.1470588235294117
T cells,['ENSG00000271503'],0.8504923903312444,1.0,0.8715596330275229,0.7755102040816326
Suprabasal cells,"['ENSG00000116285', 'ENSG00000119508']",0.7142857142857143,1.0,0.875,0.4117647058823529
Basal cells,"['ENSG00000187720', 'ENSG00000114270']",0.6560636182902585,0.8261900438151188,0.7857142857142857,0.3952095808383233
Basal II cells,"['ENSG00000081277', 'ENSG00000164120', 'ENSG00000265190']",0.5102040816326531,0.3470242924693977,0.625,0.2941176470588235
Ionocytes,"['ENSG00000184908', 'ENSG00000035720']",0.9248554913294798,1.0,0.9696969696969696,0.7804878048780488
Peri-goblet cells,"['ENSG00000228236', 'ENSG00000176153', 'ENSG00000074181']",0.4752066115702479,0.3969013779997165,0.5655737704918032,0.2899159663865546
Secretory cells (HLA-DQA1),"['ENSG00000228349', 'ENSG00000162949']",0.6073211314475874,0.7037102564297724,0.6239316239316239,0.5488721804511278
Goblet cells,"['ENSG00000105388', 'ENSG00000173702']",0.7099236641221374,0.7430754611974022,0.808695652173913,0.4769230769230769
Club cells,"['ENSG00000255446', 'ENSG00000127954']",0.7070707070707071,0.8312296661945922,0.7777777777777778,0.5185185185185185
Maturing ciliated cells,"['ENSG00000139445', 'ENSG00000234965']",0.9210526315789472,1.0,1.0,0.7
Ciliated cells,"['ENSG00000166596', 'ENSG00000160401']",0.95,0.8736803259124208,0.9743589743589745,0.8636363636363636
