clusterName,NSForest_markers,f_score
dM-FIB,"['AKR1B1', 'LTBP1', 'AQP2']",0.3501827040194884
CNT,"['CALB1', 'HMGCS2', 'TMEM52B']",0.5503620199798369
IC-B,"['SLC26A4', 'INSRR']",0.7327376116978067
PT,"['GATM', 'GSTA1']",0.90190465999679
dC-IC-A,"['APOC1', 'SLC25A39', 'ERLN']",0.4986376021798365
CCD-IC-A,"['ERLN', 'SLC4A1', 'SLC26A7']",0.5902030144570901
Non-classical monocytes,"['FCGR3A', 'FCN1']",0.8049414824447334
Classical monocytes,"['S100A8', 'VCAN', 'S100A9']",0.7771428571428571
DC,"['C1QA', 'C1QC']",0.7146661931818182
DC2,"['CLEC10A', 'CALHM6']",0.438821268417681
B cells,"['CD79A', 'MS4A1']",0.8673044925124792
T cells,['CD3D'],0.8509976140253812
NK cells,"['NKG7', 'KLRF1']",0.8125171561899533
dVSMC,"['PLN', 'TPM2']",0.8006984285357944
VSMC/P,"['NOTCH3', 'CPE']",0.533066132264529
EC-LYM,['MMRN1'],0.6968810916179338
EC-PTC,"['PLVAP', 'RAMP3']",0.6607629427792916
EC-GC,"['SOST', 'EHD3']",0.7611909860303865
EC-AEA,"['PI16', 'SLC6A6']",0.5564232721593128
EC-DVR,"['SLC14A1', 'PALMD']",0.5796783625730995
EC-AVR,"['GPM6A', 'SEMA3D']",0.7016944520360754
T/NK,"['IKZF1', 'ARHGAP15']",0.6396981396981397
IC-A,"['GALNT17', 'PDE1C']",0.8521153532830066
IMCD,"['LINC01924', 'SLC14A2']",0.9009386858398244
DTL,"['PROM1', 'CPE']",0.5070364238410596
dATL,"['ABCA4', 'PROX1']",0.5818637056390159
aTAL,"['TMPRSS4', 'SLC12A1', 'CASR']",0.5721875957903341
M-TAL,"['RAP1GAP', 'CLCNKA', 'SLC12A1']",0.5177546705785908
C-TAL,"['CLDN16', 'UMOD', 'SLC12A1']",0.7134425395902949
DCT,['SLC12A3'],0.8755233329929542
PC,"['AQP3', 'FXYD4']",0.6495972758823915
aPT,"['CDH6', 'ACSM2A', 'AKAP12']",0.5400966782350025
PT-S1/2,"['ENSG00000248373', 'PRODH2']",0.5958678510829424
dPT,"['PCDH15', 'UPB1', 'PCSK5']",0.5697200074170221
PT-S3,"['C1QTNF7-AS1', 'ANKS1B']",0.4173397953688745
Podocytes,"['NPHS2', 'CLIC5']",0.9166666666666666
PEC,"['ALDH1A2', 'LINC01435']",0.688550840672538
VSMC,"['KCNAB1', 'RGS6']",0.6504599211563732
FIB/aFIB,"['NEGR1', 'C7']",0.6317110584297866
M-FIB,"['MOXD1', 'SYT1']",0.785973752050621
Myeloid,"['TBXAS1', 'MRC1']",0.6442809682012339
