clusterName,NSForest_markers,f_score
Interstitial macrophage,"['TM4SF19', 'DCSTAMP']",0.510989010989011
Monocyte-derived macrophage,"['MARCO', 'ACP5']",0.761662746866845
Alveolar macrophage,"['GPD1', 'INHBA', 'MCEMP1']",0.5567226890756303
KRT5-/KRT17+,"['DEFB4A', 'ITGA2', 'PMEPA1']",0.7348242811501597
AT1,"['ANKRD29', 'AGER']",0.8237105465742879
Mesothelial,"['CALB2', 'PRG4']",0.8943781942078365
Adventitial FB,"['MFAP5', 'FBLN2']",0.8847910675012688
Alveolar FB,"['MOXD1', 'CDH11']",0.4568527918781725
PLIN2+ FB,"['MEDAG', 'GFPT2', 'CCL2']",0.4423076923076923
MyoFB - Activated,"['CTHRC1', 'MXRA5', 'FAP']",0.6318681318681318
Pericyte,"['HIGD1B', 'NDUFA4L2']",0.812958435207824
SMC,"['MYH11', 'PLN']",0.7713125845737483
MyoFB,"['IGFBP5', 'CFH']",0.3557312252964427
Ciliated,"['CCDC78', 'ZMYND10']",0.8750680457267284
Differentiating ciliated,"['BPIFB1', 'CXCL1', 'CAPS', 'CFAP276']",0.6335844040762073
PNEC,['HEPACAM2'],0.4216867469879518
Basal,"['KRT5', 'S100A2']",0.6660746003552398
Secretory - SCGB1A1+/MUC5B+,['BPIFB1'],0.7990933641975309
Secretory - SCGB1A1+/SCGB3A2+,"['SCGB3A2', 'KLK11']",0.616235167206041
Proliferating - Epi,"['CDK1', 'CENPU']",0.5153538050734312
Secretory - SCGB3A2+,"['HSD17B6', 'AQP5', 'GDF15', 'SCGB3A2']",0.3922495274102079
AT2,['SFTPA1'],0.9417169513772816
Transitional AT2,"['SFN', 'IL32']",0.3378094838438942
CD8/NKT,"['CD8A', 'CD3D', 'CCL5']",0.7489964984200188
NK,"['SH2D1B', 'PRF1']",0.7704833733287624
cDC1,"['CCL19', 'CCL22']",0.5806451612903226
pDC,"['CLEC4C', 'LILRA4']",0.847457627118644
Plasma,['TNFRSF17'],0.8098987626546682
Monocyte,"['S100A12', 'S100A8']",0.7992060866688719
Inflammatory monocyte,"['LILRB1', 'LILRB2']",0.5658862310878201
moDC,"['F13A1', 'GPR34']",0.4301075268817204
cDC2,"['CD1E', 'FCER1A']",0.6743185078909613
Proliferating - Imm,"['MKI67', 'NUDT1']",0.4946879150066401
Lymphatic,['CCL21'],0.9673210735586482
Systemic venous,"['PLVAP', 'CCL14', 'ADGRL4', 'ACKR1']",0.3200332502078138
Venule,"['PLAT', 'ACKR1']",0.7857394159727923
Arteriole,"['IGFBP3', 'FAM107A']",0.762227538543328
gCap,"['CA4', 'FCN3']",0.7014328557147618
aCap,['HPGD'],0.6237281237281237
Inflamed,"['CCL2', 'BCL3']",0.3846153846153846
Mast,"['CPA3', 'TPSAB1']",0.96875
B cells,['MS4A1'],0.868995633187773
CD4,"['CD3E', 'SPOCK2']",0.4289821220016171
