clusterName,gene
Fibroblast_reticular,ENSG00000139194
Fibroblast_reticular,ENSG00000137077
Fibroblast_reticular,ENSG00000125730
Villus_fibroblast_F3,ENSG00000170419
Myofibroblast,ENSG00000164161
Myofibroblast,ENSG00000163017
Glial_1,ENSG00000213694
Glial_1,ENSG00000113845
Glial_2,ENSG00000120729
Glial_2,ENSG00000050165
Glial_2,ENSG00000163520
Glial_3,ENSG00000237125
Glial_3,ENSG00000135919
Glial_3,ENSG00000071991
Neuroblast,ENSG00000120729
Neuroblast,ENSG00000266964
Glial/Enteric_neural_crest,ENSG00000179915
Glial/Enteric_neural_crest,ENSG00000046653
Enteric_neural_crest_cycling,ENSG00000071991
Enteric_neural_crest_cycling,ENSG00000182871
Branch_A_interneuron,ENSG00000230798
Branch_A_interneuron,ENSG00000133121
Follicular_DC,ENSG00000117322
Follicular_DC,ENSG00000156234
EC_cycling,ENSG00000130300
EC_cycling,ENSG00000204388
EC_venous,ENSG00000213088
EC_capillary,ENSG00000102755
EC_capillary,ENSG00000130300
EC_arterial_2,ENSG00000065054
EC_arterial_2,ENSG00000137710
EC_arterial_1,ENSG00000010319
EC_arterial_1,ENSG00000146674
EC_lymphatic,ENSG00000137077
B_plasmablast,ENSG00000004468
B_plasmablast,ENSG00000239264
B_plasma_IgM,ENSG00000211899
B_plasma_IgM,ENSG00000132465
B_plasma_IgG,ENSG00000211896
Mesothelium,ENSG00000243566
Mesothelium,ENSG00000135127
Melanocyte,ENSG00000185664
Melanocyte,ENSG00000120215
Pericyte,ENSG00000131097
Pericyte,ENSG00000143248
Immune_recruiting_pericyte,ENSG00000147257
Immune_recruiting_pericyte,ENSG00000119147
Vascular_smooth_muscle,ENSG00000272573
Vascular_smooth_muscle,ENSG00000133392
Oral_mucosa_fibroblast,ENSG00000164932
Oral_mucosa_fibroblast,ENSG00000111799
Rectum_fibroblast,ENSG00000143196
Rectum_fibroblast,ENSG00000137573
Rectum_fibroblast,ENSG00000164116
Oesophagus_fibroblast,ENSG00000189058
Oesophagus_fibroblast,ENSG00000145423
Oesophagus_fibroblast,ENSG00000185885
Crypt_fibroblast_PI16,ENSG00000145423
Crypt_fibroblast_PI16,ENSG00000167779
Lamina_propria_fibroblast_ADAMDEC1,ENSG00000134028
Lamina_propria_fibroblast_ADAMDEC1,ENSG00000197766
DCS_MUC17,ENSG00000013588
DCS_MUC17,ENSG00000134193
DCS_MUC17,ENSG00000198788
BEST4_enterocyte_colonocyte,ENSG00000142959
BEST4_enterocyte_colonocyte,ENSG00000168748
Mature_colonocyte,ENSG00000103375
Mature_colonocyte,ENSG00000044012
Colonocyte,ENSG00000133742
Colonocyte,ENSG00000143416
SF_like,ENSG00000071203
Keratinocyte_inflammatory,ENSG00000181617
Keratinocyte_outer,ENSG00000172382
Keratinocyte_outer,ENSG00000105427
Keratinocyte_fetal,ENSG00000104140
Enteroendocrine_progenitor,ENSG00000258947
Enteroendocrine_progenitor,ENSG00000125820
Enteroendocrine_progenitor,ENSG00000196169
Enteroendocrine,ENSG00000163499
Enteroendocrine,ENSG00000162992
B_plasma_IgA1,ENSG00000211895
B_plasma_IgA2,ENSG00000211890
B_proB,ENSG00000211895
B_proB,ENSG00000198695
Erythrocytes,ENSG00000118515
Erythrocytes,ENSG00000204472
Erythrocytes,ENSG00000216490
Paneth,ENSG00000164822
Paneth,ENSG00000164816
Tuft,ENSG00000152292
Pareital,ENSG00000186009
Pareital,ENSG00000105675
Chief,ENSG00000256713
Enterocyte,ENSG00000084674
Microfold,ENSG00000131142
Goblet,ENSG00000174992
Goblet_progenitor,ENSG00000016490
Goblet_progenitor,ENSG00000179914
Goblet_progenitor,ENSG00000134193
Goblet_progenitor,ENSG00000145384
Goblet_cycling,ENSG00000131142
Goblet_cycling,ENSG00000102837
Goblet_cycling,ENSG00000122711
TA,ENSG00000102837
TA,ENSG00000164104
Epithelial_stem,ENSG00000108375
Epithelial_stem,ENSG00000174136
Epithelial_stem,ENSG00000144354
Epithelial_stem,ENSG00000064651
DCS_MUC17_cycling,ENSG00000148773
DCS_MUC17_cycling,ENSG00000117983
DCS_MUC17_cycling,ENSG00000088992
DCS_MUC17_cycling,ENSG00000167880
Gastric_fetal_epithelial,ENSG00000099840
Gastric_fetal_epithelial,ENSG00000139631
Gastric_fetal_epithelial,ENSG00000158792
Gastric_fetal_epithelial,ENSG00000165912
Cycling,ENSG00000096088
Cycling,ENSG00000160182
Cycling,ENSG00000066405
Surface_foveolar,ENSG00000183607
Surface_foveolar,ENSG00000169605
Mucous_gland_neck,ENSG00000184956
Mucous_gland_neck,ENSG00000096088
Enteroendocrine_G,ENSG00000184502
Enteroendocrine_X,ENSG00000157017
Enterochromaffin,ENSG00000257935
Enteroendocrine_MX,ENSG00000163499
Enteroendocrine_MX,ENSG00000169903
Serous,ENSG00000167419
Serous,ENSG00000159763
Duct,ENSG00000118849
Duct,ENSG00000161055
Duct,ENSG00000171195
Myoepithelial,ENSG00000183036
Myoepithelial,ENSG00000119147
Myoepithelial,ENSG00000133392
Myoepithelial,ENSG00000065534
Seromucous,ENSG00000078898
Seromucous,ENSG00000171195
Mucous,ENSG00000103316
Mucous,ENSG00000078898
Ionocytes,ENSG00000176009
Gland_mucous,ENSG00000110484
Gland_mucous,ENSG00000173917
Gland_duct,ENSG00000118849
Gland_duct,ENSG00000173432
Gland_basal,ENSG00000137673
Gland_basal,ENSG00000171346
Basal,ENSG00000115590
Basal,ENSG00000186081
Basal_cycling,ENSG00000167900
Basal_cycling,ENSG00000119326
Basal_cycling,ENSG00000166803
Basal_cycling,ENSG00000186847
Epithelial_cycling_S,ENSG00000167900
Epithelial_cycling_S,ENSG00000132646
Epithelial_cycling_S,ENSG00000130816
Epithelial_cycling_G2M,ENSG00000134057
