software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,FIB,210,0.5027932960893855,0.972972972972973,0.1714285714285714,27456,1,174,36,2,"['PIK3R1', 'SYNPO2']","['ENSG00000172260', 'ENSG00000091831', 'ENSG00000145675', 'ENSG00000111799', 'ENSG00000172403', 'ENSG00000170345', 'ENSG00000144218', 'ENSG00000095637', 'ENSG00000150991', 'ENSG00000169946']",1.0
4.1,author_cell_type,ENDO,1167,0.8779247202441506,0.9210245464247598,0.739502999143102,26426,74,304,863,1,['PTPRB'],"['ENSG00000127329', 'ENSG00000102755', 'ENSG00000164035', 'ENSG00000174640', 'ENSG00000120156', 'ENSG00000261371', 'ENSG00000172889', 'ENSG00000091428', 'ENSG00000046889', 'ENSG00000251322']",1.0
4.1,author_cell_type,LEUK,54,0.6147540983606558,0.8823529411764706,0.2777777777777778,27611,2,39,15,1,['AOAH'],"['ENSG00000136250', 'ENSG00000134516', 'ENSG00000075884', 'ENSG00000084070', 'ENSG00000081237', 'ENSG00000159216', 'ENSG00000149311', 'ENSG00000107263', 'ENSG00000139083', 'ENSG00000048740']",1.0
4.1,author_cell_type,PEC,696,0.8409090909090909,0.9840425531914894,0.5316091954022989,26965,6,326,370,2,"['ALDH1A2', 'CFH']","['ENSG00000128918', 'ENSG00000000971', 'ENSG00000229981', 'ENSG00000149571', 'ENSG00000162687', 'ENSG00000182463', 'ENSG00000152128', 'ENSG00000235139', 'ENSG00000118523', 'ENSG00000168785']",1.0
4.1,author_cell_type,PTVCAM1,899,0.6371711650153741,0.7357001972386588,0.4149054505005561,26634,134,526,373,1,['DCC'],"['ENSG00000187323', 'ENSG00000170579', 'ENSG00000198796', 'ENSG00000146592', 'ENSG00000101577', 'ENSG00000113361', 'ENSG00000261115', 'ENSG00000263961', 'ENSG00000148154', 'ENSG00000183747']",1.0
4.1,author_cell_type,PT,7919,0.8754009529444738,0.929563492063492,0.7099381235004419,19322,426,2297,5622,2,"['SLC22A6', 'SLC13A3']","['ENSG00000197901', 'ENSG00000113492', 'ENSG00000165449', 'ENSG00000285783', 'ENSG00000130707', 'ENSG00000158296', 'ENSG00000148942', 'ENSG00000124568', 'ENSG00000066813', 'ENSG00000183747']",0.8800937533378601
4.1,author_cell_type,ATL,324,0.3620218579234973,0.5196078431372549,0.1635802469135802,27294,49,271,53,1,['ITGB6'],"['ENSG00000115221', 'ENSG00000172965', 'ENSG00000226994', 'ENSG00000107679', 'ENSG00000074416', 'ENSG00000105976', 'ENSG00000020577', 'ENSG00000074803', 'ENSG00000036828', 'ENSG00000129682']",1.0
4.1,author_cell_type,TAL1,3854,0.7830660585552449,0.8743326488706366,0.5524130773222626,23507,306,1725,2129,2,"['CLDN10-AS1', 'UMOD']","['ENSG00000223392', 'ENSG00000259754', 'ENSG00000288015', 'ENSG00000004948', 'ENSG00000112137', 'ENSG00000169344', 'ENSG00000286481', 'ENSG00000169347', 'ENSG00000104237', 'ENSG00000159263']",0.7396894097328186
4.1,author_cell_type,TAL2,1578,0.7468443197755961,0.9466666666666668,0.4049429657794677,26053,36,939,639,2,"['TMEM207', 'CLDN16']","['ENSG00000198398', 'ENSG00000113946', 'ENSG00000102466', 'ENSG00000176533', 'ENSG00000187446', 'ENSG00000136546', 'ENSG00000120658', 'ENSG00000169344', 'ENSG00000169347', 'ENSG00000104237']",1.0
4.1,author_cell_type,DCT1,3489,0.8155339805825242,0.8348829753126001,0.7463456577815993,23663,515,885,2604,2,"['SLC12A3', 'ENSG00000271945']","['ENSG00000070915', 'ENSG00000271945', 'ENSG00000242029', 'ENSG00000189108', 'ENSG00000146021', 'ENSG00000119121', 'ENSG00000248905', 'ENSG00000182389', 'ENSG00000003147', 'ENSG00000165685']",1.0
4.1,author_cell_type,DCT2,2610,0.6768953068592057,0.7200606366851945,0.5459770114942529,24503,554,1185,1425,1,['LINC01099'],"['ENSG00000251504', 'ENSG00000147481', 'ENSG00000104327', 'ENSG00000139044', 'ENSG00000175779', 'ENSG00000154188', 'ENSG00000119121', 'ENSG00000176387', 'ENSG00000139144', 'ENSG00000177990']",1.0
4.1,author_cell_type,PC,2053,0.5756801442958064,0.6660869565217391,0.3731125182659522,25230,384,1287,766,2,"['PWRN1', 'SCNN1G']","['ENSG00000259905', 'ENSG00000112319', 'ENSG00000182752', 'ENSG00000166828', 'ENSG00000231290', 'ENSG00000197119', 'ENSG00000107485', 'ENSG00000171435', 'ENSG00000167580', 'ENSG00000198846']",1.0
4.1,author_cell_type,ICB,376,0.8756868131868132,0.9444444444444444,0.6781914893617021,27276,15,121,255,1,['SLC26A4'],"['ENSG00000091137', 'ENSG00000027644', 'ENSG00000157680', 'ENSG00000156218', 'ENSG00000183780', 'ENSG00000196814', 'ENSG00000135480', 'ENSG00000113073', 'ENSG00000287989', 'ENSG00000286481']",1.0
4.1,author_cell_type,ICA,1491,0.9049327354260088,0.9882468168462292,0.6767270288397049,26164,12,482,1009,2,"['SLC26A7', 'GALNT17']","['ENSG00000147606', 'ENSG00000185274', 'ENSG00000256249', 'ENSG00000185352', 'ENSG00000165181', 'ENSG00000173253', 'ENSG00000144227', 'ENSG00000069122', 'ENSG00000125257', 'ENSG00000109684']",1.0
4.1,author_cell_type,PODO,679,0.982879853255885,0.992283950617284,0.946980854197349,26983,5,36,643,2,"['PTPRQ', 'PTPRO']","['ENSG00000153246', 'ENSG00000139304', 'ENSG00000151490', 'ENSG00000162631', 'ENSG00000112782', 'ENSG00000155816', 'ENSG00000116218', 'ENSG00000161270', 'ENSG00000145808', 'ENSG00000113578']",1.0
4.1,author_cell_type,MES,268,0.7654185022026432,0.86875,0.5186567164179104,27378,21,129,139,2,"['ENSG00000249669', 'PDE3A']","['ENSG00000249669', 'ENSG00000134343', 'ENSG00000140538', 'ENSG00000107242', 'ENSG00000188517', 'ENSG00000172572', 'ENSG00000184838', 'ENSG00000077943', 'ENSG00000113721', 'ENSG00000058866']",1.0
