clusterName,NSForest_markers,f_score
FIB,"['PIK3R1', 'SYNPO2']",0.5027932960893855
ENDO,['PTPRB'],0.8779247202441506
LEUK,['AOAH'],0.6147540983606558
PEC,"['ALDH1A2', 'CFH']",0.8409090909090909
PTVCAM1,['DCC'],0.6371711650153741
PT,"['SLC22A6', 'SLC13A3']",0.8754009529444738
ATL,['ITGB6'],0.3620218579234973
TAL1,"['CLDN10-AS1', 'UMOD']",0.7830660585552449
TAL2,"['TMEM207', 'CLDN16']",0.7468443197755961
DCT1,"['SLC12A3', 'ENSG00000271945']",0.8155339805825242
DCT2,['LINC01099'],0.6768953068592057
PC,"['PWRN1', 'SCNN1G']",0.5756801442958064
ICB,['SLC26A4'],0.8756868131868132
ICA,"['SLC26A7', 'GALNT17']",0.9049327354260088
PODO,"['PTPRQ', 'PTPRO']",0.982879853255885
MES,"['ENSG00000249669', 'PDE3A']",0.7654185022026432
