,ATL,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PTVCAM1,TAL1,TAL2
EIF4G3,0.16594922542572021,0.0,0.28295384645462035,0.28295384645462035,0.0,0.0,0.0,0.0,0.0,0.28295384645462035,0.28295384645462035,0.0,0.0,0.0,0.0,0.0
HSPG2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUZP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0
RSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EYA3,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.0,0.9333333333333333,0.0,0.0
SRSF4,0.8666666666666667,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
PUM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFPQ,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2
ZMYM4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
KIAA0319L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACF1,0.0691729187965393,0.0,0.0691729187965393,0.2481224020322164,0.0691729187965393,0.17049981355667115,0.17049981355667115,0.0,0.0,0.0691729187965393,0.0691729187965393,0.2481224020322164,0.0691729187965393,0.0691729187965393,0.0,0.0
SMAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFYC,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCMH1,0.0,0.0,0.0,0.0,0.0,0.3444655497868856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444655497868856,0.0,0.0
HIVEP3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCDC30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.8666666666666667
EBNA1BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZSWIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GPBP1L1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRABD2B,0.26666666666666666,0.46350412368774413,0.46350412368774413,0.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.561002500851949,0.561002500851949,0.26666666666666666,0.26666666666666666
SPATA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AGBL4,0.38969007730484007,0.26666666666666666,0.4748370846112569,0.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.5476492762565612,0.38969007730484007,0.0,0.26666666666666666,0.4748370846112569,0.38969007730484007,0.4748370846112569
FAF1,0.024604682127634683,0.024604682127634683,0.19934833844502767,0.024604682127634683,0.024604682127634683,0.19934833844502767,0.19934833844502767,0.024604682127634683,0.024604682127634683,0.024604682127634683,0.024604682127634683,0.0,0.024604682127634683,0.024604682127634683,0.024604682127634683,0.024604682127634683
EPS15,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
OSBPL9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
NRDC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TUT4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
ECHDC2,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0
GLIS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
SSBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0
ACOT11,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8
MROH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333
USP24,0.36666666666666664,0.6638345837593078,0.575806466738383,0.0,0.0,0.36666666666666664,0.36666666666666664,0.3333333333333333,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664
ENSG00000260971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPP3,0.0,0.0,0.0,0.9471679170926411,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAA2,0.0,0.0,0.8,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
FYB2,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.8666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
DAB1,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
FGGY,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6960869709650676,0.5547754724820455,0.3333333333333333,0.3333333333333333
NFIA,0.0,0.0,0.0,0.5404807130495707,0.6863292773564657,0.4666666666666667,0.0,0.4666666666666667,0.5404807130495707,0.0,0.5404807130495707,0.0,0.5404807130495707,0.5404807130495707,0.4666666666666667,0.0
PATJ,0.12766916751861573,0.20239948829015095,0.20239948829015095,0.0,0.0,0.12766916751861573,0.12766916751861573,0.07381404638290405,0.07381404638290405,0.20239948829015095,0.12766916751861573,0.0,0.3826763073603312,0.20239948829015095,0.20239948829015095,0.12766916751861573
DOCK7,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ROR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACHD1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.3444655497868856,0.0,0.3444655497868856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LEPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SGIP1,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471679170926412,0.0,0.0,0.8071473797162374,0.7333333333333333
GNG12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SRSF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGER3,0.26666666666666666,0.5508371829986572,0.5,0.26666666666666666,0.26666666666666666,0.7090837796529134,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.5,0.5508371829986572
ZRANB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEGR1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ST6GALNAC3,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655338327089945,0.0,0.0,0.0,0.0
ZZZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.8
ADGRL4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ADGRL2,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6635041236877441,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
LINC01725,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
DDAH1,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
ZNF644,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
TGFBR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EVI5,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
ENSG00000223745,0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6
FNBP1L,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.36192285219828285,0.36192285219828285,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.36192285219828285,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
BCAR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ARHGAP29,0.6,0.0,0.6,0.6984187285105388,0.0,0.0,0.0,0.0,0.0,0.6,0.6984187285105388,0.6984187285105388,0.0,0.6,0.0,0.0
ABCD3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTBP2,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
DPYD,0.0,0.0,0.0,0.7230234106381734,0.6,0.6,0.0,0.7230234106381734,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0
CDC14A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RNPC3,0.13333333333333333,0.6773959080378215,0.42858951886494956,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
AMY2B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VAV3,0.4,0.6805012504259745,0.5968374570210775,0.4,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.0,0.4,0.4
SORT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
MAGI3,0.0,0.0,0.0,0.0,0.0,0.5571844259897868,0.6388994693756104,0.0,0.0,0.31986086765925087,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLC22A15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A1,0.4885347882906596,0.4276691675186157,0.3301707903544108,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.4885347882906596,0.4885347882906596
LINC01762,0.7333333333333333,0.8184862494468689,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8184862494468689
MAN1A2,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
NOTCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SRGAP2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LINC02798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SRGAP2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PDZK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
RNF115,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
TXNIP,0.0,0.8,0.8,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4DIP,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851529121398926,0.0,0.0,0.7333333333333333,0.7333333333333333
ENSG00000274265,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8317520618438721,0.0,0.0,0.7333333333333333,0.7333333333333333
RPRD2,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
PIP5K1A,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666
POGZ,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
GATAD2B,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.4
ASH1L,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.03017258644104004,0.0615117073059082,0.0615117073059082,0.0,0.0,0.0615117073059082,0.0615117073059082,0.0615117073059082,0.0615117073059082
GON4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RHBG,0.0,0.0,0.0,0.0,0.0,0.957938015460968,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSRR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIRREL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NOS1AP,0.5333333333333333,0.7055661082267761,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333
UAP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6119751850763957,0.4553383350372314,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3301707903544108,0.0,0.3301707903544108,0.3301707903544108,0.3301707903544108,0.13333333333333333
POU2F1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0
ENSG00000203601,0.0,0.8246046821276347,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246046821276347,0.8246046821276347
ATP1B1,0.298421041170756,0.4119255463282267,0.44794910748799643,0.06666666666666667,0.06666666666666667,0.20199242035547893,0.06666666666666667,0.14209813276926678,0.06666666666666667,0.298421041170756,0.06666666666666667,0.0,0.20199242035547893,0.20199242035547893,0.5034664710362752,0.5261866013209026
PRRC2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM3,0.7333333333333333,0.7333333333333333,0.0,0.8317520618438721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333
RABGAP1L,0.0,0.09684208631515503,0.09684208631515503,0.09684208631515503,0.0,0.09684208631515503,0.0,0.15418411095937093,0.0,0.09684208631515503,0.09684208631515503,0.2819840669631958,0.2819840669631958,0.0,0.0,0.0
COP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASAL2,0.6,0.0,0.0,0.8301725864410401,0.6,0.0,0.0,0.0,0.7230234106381734,0.0,0.6,0.0,0.0,0.6,0.0,0.6
RALGPS2,0.7333333333333333,0.0,0.7333333333333333,0.0,0.0,0.8071473797162374,0.8071473797162374,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
NPHS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CEP350,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPR1,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0
SMG7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IVNS1ABP,0.6666666666666666,0.7896900773048401,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
ENSG00000285280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KCNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CFH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DENND1B,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0
ENSG00000287989,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.957938015460968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
