cluster_name,skos,manual_mapped_cid,cell_ontology_id
ATL,,,CL:1001107
DCT1,,,CL:1000849
DCT2,,,CL:1000849
ENDO,,,CL:0000115
FIB,,,CL:0000057
ICA,,,CL:0005011
ICB,,,CL:0002201
LEUK,,,CL:0000738
MES,,,CL:0000650
PC,,,CL:0005009
PEC,,,CL:1000452
PODO,,,CL:0000653
PT,,,CL:0002306
PTVCAM1,,,CL:0002306
TAL1,,,CL:1001106
TAL2,,,CL:1001106
