author_cell_type,mean_silhouette,std_silhouette,median_silhouette,count
Adipo,0.88885623,0.030453661,0.8985631,672
CM,0.56767344,0.16612774,0.62057877,72612
EC,0.6015494,0.23526315,0.6815848,10447
Fib,0.73587334,0.10491701,0.7706481,18730
Lymph,0.6581642,0.12033771,0.68698335,1498
Mast,0.83222514,0.0471188,0.84754294,1037
Mural,0.7385422,0.13278033,0.79023945,31111
Myel,0.5771193,0.22650714,0.6857549,5172
Neuro,0.7612498,0.09482228,0.792123,1122
PKHD1L1+ EC,0.62065166,0.35510102,0.7397644,490
