dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
heart_plus_pericardium_Maatz_2025,heart_plus_pericardium,Maatz,2025,author_cell_type,X_umap,10.1038/s44161-025-00612-6,The cellular and molecular cardiac tissue responses in human inflammatory cardiomyopathies after SARS-CoV-2 infection and COVID-19 vaccination,All cells from human cardiac tissue with myocarditis and healthy controls,Nat Cardiovasc Res,https://cellxgene.cziscience.com/collections/328d71f0-0ed7-4518-966f-be6bd0797324,https://cellxgene.cziscience.com/e/fe7aae33-6f7c-41a5-8d29-9996a9ddf1ab.cxg/,https://datasets.cellxgene.cziscience.com/b0903374-319e-47c2-99a0-c69039b6d046.h5ad,10,142891,0.75520625,0.751378281,0.08499694155514713,10,0,0,0.5499282897095733,0.5499282897095733
