clusterName,NSForest_markers,f_score
KRT5-/KRT17+,"['ENSG00000171711', 'ENSG00000164171', 'ENSG00000124225']",0.7348242811501597
AT1,"['ENSG00000154065', 'ENSG00000204305']",0.8237105465742879
Mesothelial,"['ENSG00000172137', 'ENSG00000116690']",0.8943781942078365
Adventitial FB,"['ENSG00000197614', 'ENSG00000163520']",0.8847910675012688
Alveolar FB,"['ENSG00000079931', 'ENSG00000140937']",0.4568527918781725
PLIN2+ FB,"['ENSG00000102802', 'ENSG00000131459', 'ENSG00000108691']",0.4423076923076923
MyoFB - Activated,"['ENSG00000164932', 'ENSG00000101825', 'ENSG00000078098']",0.6318681318681318
Pericyte,"['ENSG00000131097', 'ENSG00000185633']",0.812958435207824
SMC,"['ENSG00000133392', 'ENSG00000198523']",0.7713125845737483
MyoFB,"['ENSG00000115461', 'ENSG00000000971']",0.3557312252964427
Ciliated,"['ENSG00000162004', 'ENSG00000004838']",0.8750680457267284
Differentiating ciliated,"['ENSG00000125999', 'ENSG00000163739', 'ENSG00000105519', 'ENSG00000179902']",0.6335844040762073
PNEC,['ENSG00000188175'],0.4216867469879518
Basal,"['ENSG00000186081', 'ENSG00000196754']",0.6660746003552398
Secretory - SCGB1A1+/MUC5B+,['ENSG00000125999'],0.7990933641975309
Secretory - SCGB1A1+/SCGB3A2+,"['ENSG00000164265', 'ENSG00000167757']",0.616235167206041
Proliferating - Epi,"['ENSG00000170312', 'ENSG00000151725']",0.5153538050734312
Secretory - SCGB3A2+,"['ENSG00000025423', 'ENSG00000161798', 'ENSG00000130513', 'ENSG00000164265']",0.3922495274102079
AT2,['ENSG00000122852'],0.9417169513772816
Transitional AT2,"['ENSG00000175793', 'ENSG00000008517']",0.3378094838438942
CD8/NKT,"['ENSG00000153563', 'ENSG00000167286', 'ENSG00000271503']",0.7489964984200188
NK,"['ENSG00000198574', 'ENSG00000180644']",0.7704833733287624
cDC1,"['ENSG00000172724', 'ENSG00000102962']",0.5806451612903226
pDC,"['ENSG00000198178', 'ENSG00000239961']",0.847457627118644
Plasma,['ENSG00000048462'],0.8098987626546682
Monocyte,"['ENSG00000163221', 'ENSG00000143546']",0.7992060866688719
Inflammatory monocyte,"['ENSG00000104972', 'ENSG00000131042']",0.5658862310878201
moDC,"['ENSG00000124491', 'ENSG00000171659']",0.4301075268817204
cDC2,"['ENSG00000158488', 'ENSG00000179639']",0.6743185078909613
Proliferating - Imm,"['ENSG00000148773', 'ENSG00000106268']",0.4946879150066401
Lymphatic,['ENSG00000137077'],0.9673210735586482
Systemic venous,"['ENSG00000130300', 'ENSG00000276409', 'ENSG00000162618', 'ENSG00000213088']",0.3200332502078138
Venule,"['ENSG00000104368', 'ENSG00000213088']",0.7857394159727923
Arteriole,"['ENSG00000146674', 'ENSG00000168309']",0.762227538543328
gCap,"['ENSG00000167434', 'ENSG00000142748']",0.7014328557147618
aCap,['ENSG00000164120'],0.6237281237281237
Inflamed,"['ENSG00000108691', 'ENSG00000069399']",0.3846153846153846
Mast,"['ENSG00000163751', 'ENSG00000172236']",0.96875
B cells,['ENSG00000156738'],0.868995633187773
CD4,"['ENSG00000198851', 'ENSG00000107742']",0.4289821220016171
Interstitial macrophage,"['ENSG00000145107', 'ENSG00000164935']",0.510989010989011
Monocyte-derived macrophage,"['ENSG00000019169', 'ENSG00000102575']",0.761662746866845
Alveolar macrophage,"['ENSG00000167588', 'ENSG00000122641', 'ENSG00000183019']",0.5567226890756303
