dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
respiratory_system_Wells_2025,respiratory_system,Wells,2025,author_cell_type,X_umap,10.1038/s41590-025-02241-4,Multimodal profiling reveals tissue-directed signatures of human immune cells altered with age,Immune aging project - all cells,Nat Immunol,https://cellxgene.cziscience.com/collections/cc431242-35ea-41e1-a100-41e0dec2665b,https://cellxgene.cziscience.com/e/1b350d0a-4535-4879-beb6-1142f3f94947.cxg/,https://datasets.cellxgene.cziscience.com/7c98dadf-b249-4873-83be-51776674e9e1.h5ad,33,213154,0.39083597,0.34940150575151513,0.39032075166456065,15,5,13,0.5779959042440506,0.5655789523182728
