clusterName,NSForest_markers,f_score
Airway Smooth Muscle,"['ENSG00000118194', 'ENSG00000163017']",0.762936753648828
Vascular Smooth Muscle,"['ENSG00000119147', 'ENSG00000107796']",0.6865177832919769
Fibromyocyte,"['ENSG00000164764', 'ENSG00000114200']",0.7222222222222222
Myofibroblast,"['ENSG00000106819', 'ENSG00000168077']",0.6852791878172588
Adventitial Fibroblast,"['ENSG00000091986', 'ENSG00000139329']",0.7856774858320453
Alveolar Fibroblast,"['ENSG00000147257', 'ENSG00000139329']",0.8287067276290007
Lipofibroblast,"['ENSG00000134363', 'ENSG00000184937']",0.6666666666666666
Mesothelial,"['ENSG00000128510', 'ENSG00000117152']",0.8910891089108911
Ciliated,"['ENSG00000188817', 'ENSG00000179902']",0.9263822578161096
Proximal Ciliated,"['ENSG00000120471', 'ENSG00000133328', 'ENSG00000163263']",0.680379746835443
Alveolar Epithelial Type 2,"['ENSG00000078081', 'ENSG00000131400']",0.8601302533835351
Signaling Alveolar Epithelial Type 2,"['ENSG00000131400', 'ENSG00000122852', 'ENSG00000106992', 'ENSG00000157765']",0.2896237172177879
Alveolar Epithelial Type 1,['ENSG00000204305'],0.947779605263158
Basophil/Mast 2,"['ENSG00000119508', 'ENSG00000197253']",0.8236228813559322
Basophil/Mast 1,['ENSG00000197253'],0.7480094202085903
B,"['ENSG00000156738', 'ENSG00000105369']",0.8808553971486762
Plasma,"['ENSG00000048462', 'ENSG00000240505']",0.8464849354375896
CD4+ Naive T,"['ENSG00000237943', 'ENSG00000227507', 'ENSG00000168685']",0.3571428571428571
CD4+ Memory/Effector T,"['ENSG00000167286', 'ENSG00000116824']",0.6328179628622485
Natural Killer T,"['ENSG00000176083', 'ENSG00000205809']",0.6898656898656899
Neuroendocrine,"['ENSG00000100604', 'ENSG00000166922']",0.9302325581395348
Ionocyte,"['ENSG00000176009', 'ENSG00000151418']",0.9574468085106383
Goblet,"['ENSG00000114638', 'ENSG00000263639']",0.6728232189973615
Differentiating Basal,"['ENSG00000248144', 'ENSG00000137975']",0.4481434058898847
Proximal Basal,"['ENSG00000163331', 'ENSG00000178934', 'ENSG00000196344']",0.5572065378900446
Proliferating Basal,"['ENSG00000184357', 'ENSG00000111206', 'ENSG00000124610', 'ENSG00000168078']",0.6382978723404256
Basal,"['ENSG00000149043', 'ENSG00000128422']",0.7646176911544228
Serous,['ENSG00000111215'],0.9913793103448276
Mucous,"['ENSG00000134339', 'ENSG00000181458']",0.85210860774119
Club,"['ENSG00000164265', 'ENSG00000168878']",0.7723677706376668
Capillary Aerocyte,"['ENSG00000171243', 'ENSG00000136160']",0.8338896306186026
Capillary Intermediate 1,"['ENSG00000106258', 'ENSG00000188015', 'ENSG00000073910', 'ENSG00000277494']",0.5426356589147286
Capillary,"['ENSG00000078401', 'ENSG00000167434']",0.7901460429612339
Capillary Intermediate 2,"['ENSG00000065054', 'ENSG00000110092']",0.4197761194029851
Vein,"['ENSG00000143248', 'ENSG00000213088']",0.7862857142857143
Artery,['ENSG00000155011'],0.7929238505747126
Bronchial Vessel 2,"['ENSG00000152661', 'ENSG00000099260', 'ENSG00000135218']",0.3130755064456721
Bronchial Vessel 1,"['ENSG00000130300', 'ENSG00000163762']",0.5430060816681147
Lymphatic,['ENSG00000137077'],0.9779316313284292
Pericyte,"['ENSG00000185633', 'ENSG00000183807']",0.8816892327530625
CD8+ Naive T,"['ENSG00000167286', 'ENSG00000100450', 'ENSG00000115523', 'ENSG00000105374']",0.6594556873691556
CD8+ Memory/Effector T,"['ENSG00000113088', 'ENSG00000153563']",0.5493895671476138
Natural Killer,"['ENSG00000137441', 'ENSG00000111796', 'ENSG00000198821']",0.883036856179514
Proliferating NK/T,"['ENSG00000146670', 'ENSG00000148773']",0.7088122605363985
Plasmacytoid Dendritic,"['ENSG00000070031', 'ENSG00000269404']",0.9014423076923076
Myeloid Dendritic Type 1,"['ENSG00000100079', 'ENSG00000120875', 'ENSG00000078081']",0.7121212121212122
Myeloid Dendritic Type 2,"['ENSG00000158481', 'ENSG00000166428']",0.7171052631578947
IGSF21+ Dendritic,"['ENSG00000165457', 'ENSG00000010327']",0.7897862232779097
EREG+ Dendritic,"['ENSG00000258227', 'ENSG00000059728', 'ENSG00000187474']",0.4354838709677419
OLR1+ Classical Monocyte,"['ENSG00000125538', 'ENSG00000133657']",0.4966139954853273
Classical Monocyte,"['ENSG00000163221', 'ENSG00000143546']",0.7995523501616514
Intermediate Monocyte,"['ENSG00000128383', 'ENSG00000127507', 'ENSG00000187116', 'ENSG00000131042', 'ENSG00000125538']",0.3901734104046243
Nonclassical Monocyte,"['ENSG00000175489', 'ENSG00000104974']",0.6509336099585062
Proliferating Macrophage,"['ENSG00000138180', 'ENSG00000169607']",0.6752577319587629
Macrophage,"['ENSG00000038945', 'ENSG00000170323']",0.9598155274212026
TREM2+ Dendritic,['ENSG00000133063'],0.6527415143603134
Platelet/Megakaryocyte,"['ENSG00000275385', 'ENSG00000102575', 'ENSG00000159189', 'ENSG00000173369']",0.01628664495114
