organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
respiratory_system,Travaglini,2020,10.1038/s41586-020-2922-4,A molecular cell atlas of the human lung from single cell RNA sequencing,Krasnow Lab Human Lung Cell Atlas 10X,Nature,https://cellxgene.cziscience.com/collections/5d445965-6f1a-4b68-ba3a-b8f765155d3a,https://cellxgene.cziscience.com/e/8c42cfd0-0b0a-46d5-910c-fc833d83c45e.cxg/,https://datasets.cellxgene.cziscience.com/fb57b6c0-a71f-4d57-bd15-d5a6fe04a4fd.h5ad,free_annotation,X_tSNE,60993,57,-0.6053670950000001,-0.6309025394033723,0.15325485820662796,0.7222222222222222,0.7048452972685445,57
