,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Basophil/Mast 2,Bronchial Vessel 1,Bronchial Vessel 2,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Memory/Effector T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Capillary Intermediate 2,Ciliated,Classical Monocyte,Club,Differentiating Basal,EREG+ Dendritic,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Ionocyte,Lipofibroblast,Lymphatic,Macrophage,Mesothelial,Mucous,Myeloid Dendritic Type 1,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Nonclassical Monocyte,OLR1+ Classical Monocyte,Pericyte,Plasma,Plasmacytoid Dendritic,Platelet/Megakaryocyte,Proliferating Basal,Proliferating Macrophage,Proliferating NK/T,Proximal Basal,Proximal Ciliated,Serous,Signaling Alveolar Epithelial Type 2,TREM2+ Dendritic,Vascular Smooth Muscle,Vein
ENSG00000189376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20979181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248931,0.0,0.0,0.0,0.0,0.0,0.0,0.1345734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2498257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30955487,0.0,0.0,0.0,0.0,0.0,0.0,0.3480006,0.0,0.0,0.0,0.0,0.0,0.0,0.8056199,0.0,0.0,0.0,0.0,0.0,0.26115376,0.35192266,0.0,0.0,0.4112218,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30502024,0.0,0.0,0.59642875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.25316614,0.24937811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34814745,0.0,0.0,0.19354923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27971867,0.39134488,0.28861243,0.0,0.45639205,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345734,0.24498968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17268422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172348,0.0,0.8514334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19354923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196975,0.0,0.0,1.4239717,0.86237717,0.0,0.0,0.0,0.71265817,0.0,0.8514719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3281156,0.0,0.5626697,0.82963884,0.0,0.0,1.0441358,0.0,0.0,1.5753155,0.0,0.0,0.7959164,0.7483566,0.27053475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077234,0.8741525,0.7175201,0.0,0.90175134,0.9456381,0.0,0.0,0.6989345,0.0,0.0
ENSG00000196396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077739,0.0,0.0,0.0,0.0,0.0,0.76649356,0.0,0.20372057,0.20501772,0.0,0.7787659,0.0,0.0,0.0,0.0,0.0,0.0,1.007751,0.0,0.0,0.85022426,0.27443433,0.0,0.3002357,0.0,0.0,0.0,0.0,0.0,0.34068483,0.0,0.0
ENSG00000108602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93967634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30502024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240324,0.0,0.0,0.7550181,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452089,0.0,0.0,0.51936924,0.0,0.0,0.6193427,0.0,0.0,0.9114127,0.0,0.0,0.0,0.0,0.17107908,0.0,0.0,0.0,0.0,0.0,0.8056199,0.0,0.0,0.0,0.0,0.0,0.40378886,0.8716097,0.29416174,0.0,0.7670904,0.29616874,0.128781,0.0,0.0,0.0,0.0
ENSG00000115112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28885353,0.0,0.0,0.18131877,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088832,0.97688806,0.9369999,1.0476189,0.8917384,0.0,2.8451521,0.0,1.0499573,1.1369667,0.98501945,2.7322755,2.7329473,0.0,0.0,0.0,0.0,2.681394,2.5558143,2.7017264,2.9526713,0.9399366,1.6933875,0.8440352,1.1613572,1.5136633,1.0996113,1.1930797,1.0695524,2.0197709,1.6881778,2.3614337,1.9321516,1.8594648,1.7692709,0.7321021,1.2455482,1.6428202,0.8117445,0.0,0.0,0.99275464,2.1061242,1.5703969,0.0,0.56639546,1.189322,1.4416289,1.30155,1.5733709,1.1239042,1.1406229,0.85345924,0.41293547,0.0,1.5868657,0.8872192,2.8413825
ENSG00000171202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34814745,0.0,0.0,0.0,0.0,0.0,0.46213385,0.43335065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46803582,0.39501217,0.47945106,0.0,0.0,0.0,0.0,0.0,0.27925482,0.0,0.0
ENSG00000220205,0.90262204,1.307487,1.2322552,0.7771168,0.0,0.6896682,0.92937297,0.7722163,0.9874395,0.96096045,0.95788085,0.0,1.3785447,1.2948964,1.3488694,1.3681959,0.0,1.1365358,1.1316031,0.0,0.39636043,0.0,0.8063834,0.88656855,0.0,1.283388,0.65323305,0.0,0.0,1.3054963,0.87244654,0.98807406,0.53446,0.5203642,0.47197324,0.516896,0.74803454,1.3434203,1.5536208,1.5013996,2.1721325,0.5960201,0.0,1.5465302,0.7324946,0.8603874,0.40411964,0.7942841,0.46690294,1.1291175,0.9520786,0.32796353,0.46273944,0.0,0.4869545,1.227629,0.0
ENSG00000198542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0282724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149925,1.6295782,2.3001587,1.421344,1.5333887,1.4311961,1.4825711,1.4098918,2.052984,1.6788144,1.8272774,1.6556325,1.6402146,1.7712249,1.5678942,1.581245,1.6362063,1.4676205,1.4465272,1.3915709,0.0,1.5354532,2.0145998,1.2799959,2.0350103,1.6908455,2.28159,2.0344894,1.3295527,1.9322777,2.1784,1.877259,1.6884553,2.482276,2.3697958,1.5655882,1.5536481,1.873729,1.832336,1.6351247,1.7044618,2.2505853,2.2493975,2.0255647,1.9537511,1.3553485,1.4943168,2.1303105,2.0363026,2.2467031,1.8760878,2.130282,1.6043253,1.1731305,1.3350894,2.3016448,2.1881504,1.3402711
ENSG00000174574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46360606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140049,0.0,0.0,0.0,0.30292985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49805355,0.21659721,0.0,0.0,0.0,0.26488966,0.0,0.0,0.0,0.0,0.0
ENSG00000196352,0.6742952,0.0,3.0707703,0.8972957,0.0,0.0,0.0,1.7387052,0.0,0.97768664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728899,1.6855845,1.7174965,1.0507724,0.9757545,0.0,1.880998,0.0,1.711274,0.0,0.0,0.83374083,1.1870104,0.70474565,1.8681015,0.9919822,0.8139353,0.0,0.0,0.0,0.0,1.4877234,1.5213622,0.0,0.7499736,0.7933842,0.9608006,0.5455351,1.1136968,0.0,0.7000683,0.0,0.59473306,0.0,0.426297,0.0,0.0
ENSG00000114023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53439426,0.0,0.0,0.6956314,0.0,0.0,0.8100976,0.0,0.0,0.5933424,0.663888,0.23317708,0.51558673,0.5542861,0.0,0.0,0.0,0.5536182,0.0,0.0,0.0,0.0,0.0,0.7454255,0.87986314,0.55176294,0.0,0.81644166,0.31025684,0.14242601,0.0,0.5830091,0.0,0.0
ENSG00000108384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45347583,0.3197081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78843784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40697074,0.0,0.0,0.0,0.0,0.0,0.27544224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40411964,0.40683645,0.4320255,0.0,0.3156426,0.38261604,0.0,0.0,0.46155846,0.0,0.0
ENSG00000155090,0.62176806,0.0,0.0,0.0,0.0,0.0,0.0,0.57464886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0494143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65629846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29442072,0.0,0.0,0.35638803,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117235586,0.0,0.0,0.0,0.8117019,0.0,0.0,0.0,0.0,0.0
ENSG00000258315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115376,0.28885353,0.20265812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24951789,0.0,0.0,0.0,0.0,0.0,0.0,0.20099445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213814,0.25260997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83751416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16224322,0.0,0.0,0.0,1.037394,0.0,0.0,0.0,0.0,0.0
ENSG00000170312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792441,1.3858454,0.95433146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354139,0.0,0.0,0.0,0.0,0.0,0.0,0.51736337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31416285,0.31989378,0.32574934,0.0,0.30109176,0.54242915,0.24348624,0.0,0.0,0.0,0.0
ENSG00000114405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32211965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277205,0.0,0.0,0.0,0.0,0.0,0.0,0.3103684,0.2891022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111913,0.0,0.0,0.0,0.0,0.0,0.0,1.0398915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1279151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5010793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1777949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091855,0.0,0.0,0.0,0.0,0.0
ENSG00000137648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35588387,0.0,0.0,0.3295778,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921457,2.0299568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2503169,2.0273757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1505024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005075,0.0,0.0,0.0,0.59269965,0.0,0.0,0.0,0.5691937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7363301,0.0,0.5981591,0.678477,0.511951,0.0,0.74692214,0.0,0.7757069,0.87144846,0.0,0.0,0.47153115,0.6159171,0.42755535,0.0,0.62971663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48352095,0.81702125,0.49805355,0.8494241,0.62852,0.9263679,0.7436649,0.7396652,0.44764555,0.0,0.5550051,0.0,0.0
ENSG00000178307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39755785,0.0,0.0,0.28262237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954049,0.27252716,0.0,0.35638803,0.0,0.0,0.0,0.12761664,0.0,0.0
ENSG00000070526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70420265,0.0,0.0,0.7071557,0.0,0.0,1.2079835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36631486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726681,0.0,0.0,0.8375884,0.67324257,0.0,0.0,0.0,0.0,0.0
ENSG00000173085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35588387,0.7143918,0.0,0.18194899,0.0,0.0,0.0,0.23877054,0.0,0.0
ENSG00000116690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7295682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0193505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000017427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6135385,0.74832726,1.07581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49524635,0.0,0.0,0.71879894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64617294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243814,0.0,0.0,0.09476334,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1088495,1.0764817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7620747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014641,0.0,0.0,0.0,0.3437194,0.0,0.0,0.0,0.4940048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778322,0.0,0.0,0.8438462,0.0,1.0495124,0.90178037,0.0,0.0,1.2244302,0.0,0.0,1.2776346,0.8551922,0.28325185,0.0,0.51878107,0.0,0.0,0.0,0.88098174,0.0,0.0,0.0,0.0,0.0,1.3832645,1.0727774,1.598741,0.7340689,1.0321785,0.92073077,0.4230797,0.0,1.2024583,0.0,0.0
ENSG00000129515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33993644,0.0,0.0,0.49629998,0.0,0.0,0.19354923,0.0,0.0,0.51160467,0.59393203,0.20096608,0.41522518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500659,0.55750257,0.49044037,0.0,0.5128874,0.2758687,0.0,0.0,0.5640661,0.0,0.0
ENSG00000164828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56462204,0.0,0.0,0.0,0.0,0.0,0.13425133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27971867,0.0,0.0,0.0,0.0,0.88303417,0.0,0.0,0.0,0.0,0.0
ENSG00000071282,0.0,1.1572034,0.0,0.0,2.1780782,0.0,0.0,0.0,0.0,0.0,1.2550893,0.6970701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5515504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47371572,0.0,0.0,0.0,1.566272,0.0,0.0,0.0,0.0,0.0,1.2131207,0.0,0.0,0.0,0.09147894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7643762,0.7288116
ENSG00000135241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8070488,0.85359466,0.0,0.0,0.41321236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39357898,0.0,0.23493174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
