clusterName,gene
endothelial,PLVAP
immune_stellates,LAPTM5
acinar_minor_mhcclassII,GSTA1
acinar_minor_mhcclassII,MGST1
acinar,PNLIPRP1
acinar,CPA2
acinar,CELA3B
acinar,PLA2G1B
beta_major,MAFA
beta_minor,NPTX2
beta_minor,IAPP
delta,LY6H
delta,RBP4
epsilon,GHRL
pp,PPY
hybrid,PPY
alpha,GC
alpha,F10
duct_major,SPP1
duct_acinar_related,CLDN1
duct_acinar_related,AMBP
stellates,COL1A2
stellates,COL6A3
