clusterName,NSForest_markers,f_score
endothelial,['PLVAP'],0.7896064581231079
immune_stellates,['LAPTM5'],0.7018498367791077
acinar_minor_mhcclassII,"['GSTA1', 'MGST1']",0.4107142857142857
acinar,"['PNLIPRP1', 'CPA2', 'CELA3B', 'PLA2G1B']",0.9659255399224131
beta_major,['MAFA'],0.7154777545005859
beta_minor,"['NPTX2', 'IAPP']",0.177001953125
delta,"['LY6H', 'RBP4']",0.7387914230019493
epsilon,['GHRL'],0.6357388316151202
pp,['PPY'],0.978082191780822
hybrid,['PPY'],0.7981968546637744
alpha,"['GC', 'F10']",0.8510289862983788
duct_major,['SPP1'],0.5511811023622047
duct_acinar_related,"['CLDN1', 'AMBP']",0.657439446366782
stellates,"['COL1A2', 'COL6A3']",0.8253397282174261
